21343,203376,98036,-411813,72862,234280,-313081,14023,95723,197291,-102032,-153320,237419,40604,-111940,346991,12306,344107,-577454,277010,-179478,-32130,184752,25364,200462,376551,-294460,110403,2075,21416,238775,-253049,-496662,-21100,121847,232303,-311364,-587550,154128,369363,183617,326184,225994,-111526,510448,90198,-74075,26082,-368081,-241986,182760,-297913,261003,43579,-23297,439642,102979,-47855,302349,-313872
34567,60757,151645,-21114,299809,381419,-164910,274914,110834,-406469,48766,84682,-139805,2132,-122506,-388907,-171065,-156722,-91057,-229968,-185317,42717,-255937,-174795,102828,596126,-79585,166742,38531,-68361,422291,-167785,74848,520806,374067,-35392,-50480,259460,-250272,523760,-193239,149588,158647,-134549,63744,169475,5561,150027,65990,-53873,-73679,-149420,231444,-25727,510531,-45043,98232,160713,-444597,265673
152146,7251,32513,101762,-114168,-187037,-97505,-125651,67409,45136,61842,-44929,218681,-40346,118170,-82544,-280117,88636,171562,-102339,309796,-294488,71004,68726,161352,32510,316822,-134433,246890,-276408,-256360,61939,205981,-199318,-152945,362095,140663,186900,44644,228031,-187679,-174759,63285,131714,87755,-99792,34168,-363514,84998,10038,131516,139809,-127414,45553,-17231,238212,-83960,-1224,33423,112133
73358,21156,-201927,106034,-439523,-249162,306041,-111187,-438055,286440,-393849,-46819,152434,141396,-264292,147298,-176714,-32617,-112077,171319,-19280,-328310,69668,-299828,177707,-142862,231414,252013,187333,-342022,63264,-171016,146916,-388099,166473,111500,53444,288476,-106481,-133754,-418446,-215610,-408558,-236339,-367819,-85490,190161,-7047,-94484,-95960,-50664,402311,229453,-331986,-83259,76592,-173071,30984,166253,-292490
-23380,-324279,42130,148639,265886,290779,-458836,-27830,174133,-208125,-142885,285551,444565,-15572,304453,-377606,-398585,575010,276264,217889,-142335,480258,-229234,291584,-145625,-116872,248024,-70374,122390,-456582,-161371,87423,67965,339177,193527,-176270,282726,145533,-132593,237270,-290291,-164636,277724,129402,133416,39837,-131696,-332642,-317866,656241,-297502,423795,-151,160175,-66850,-260289,221716,-23136,-118188,292494
189126,292586,-20556,-92047,-266248,271076,-135890,-43863,-149585,136002,91939,-288983,65310,-283648,360836,-255798,-310446,258226,-122405,-51285,124603,-319569,522549,117708,-45205,207903,-83968,-279513,305292,-277924,-362262,-59516,-257398,-133691,-209683,-46354,-160154,-170597,-273406,126998,-21064,46853,98327,-3316,-186131,-52310,41074,146597,-379903,-371865,272887,-445968,100704,138079,-67731,-33407,88986,-217418,469952,-45455
226463,-131236,62175,-83487,-257466,-302859,161448,-381412,-17071,424183,-305607,-386798,196910,229630,42022,-444630,-586664,-174547,136165,-424593,-59673,-428066,-42932,206751,549261,-209030,272548,249462,-36057,-280270,-12494,-85886,5036,-190845,294665,457372,464255,505788,-105847,-141607,-175496,-313427,62878,282702,223741,269155,298125,-76457,-290500,122744,-124367,-58502,75912,32303,-178455,-139992,-260119,161227,203293,-61973
-59716,-100,127352,-252402,41691,183407,-306166,227401,-4909,65849,142860,36218,110568,96355,-165893,116817,-12964,128171,-188200,193358,61136,-274159,472252,254930,-156125,-151547,115407,148971,47971,-132611,-469659,-117611,70875,-48952,-467215,-28987,-7804,28668,-99900,-283885,299180,121251,-373126,-187924,-51888,102194,-81769,-77539,131017,-214345,211283,-127923,220052,167355,235401,7052,160763,-154799,98443,-92289
270393,-144197,-274732,474601,-143483,-587630,367436,-324147,164542,-13088,122232,324406,83619,242695,-75450,-59940,128253,129119,312604,-110685,135853,-313435,-139357,111761,88882,-192245,-335698,-496434,-248545,-148730,-243765,393449,475854,117690,-456164,-174454,8772,259513,232213,-517446,16576,35299,-351845,597017,369191,-34645,252524,-596854,-163201,-173224,322834,-85054,-329844,170181,-496957,8200,44873,-155115,-160436,144827
-71293,24096,105427,-278757,-388114,-132634,78939,242255,-399402,138342,27046,-14675,-25118,116901,-188574,424695,-204026,-25789,-80094,-79764,147393,41412,-32153,195897,118818,159132,-11865,28588,180228,-223740,344611,305073,112674,-373364,-383272,-33548,-136196,-126791,325518,412036,-120173,-267457,-362946,-197488,-59879,-322053,133844,101372,-31141,255390,212492,44435,201716,-171613,65577,199816,-103352,-227443,315813,-127065
-292260,75716,-53603,168239,41701,286527,224873,138983,-452147,120424,-235357,74976,-57323,55934,153895,-289692,246945,-691889,-274053,-71020,-340122,-193078,60975,-28652,-242854,33888,-9785,-74014,214439,-101522,132127,-501924,123687,-70375,324349,-344068,353600,92397,-208412,78836,94664,-533624,253192,18695,-334103,396526,88944,180465,-15054,-92364,249894,-79109,-52631,-391418,161315,-124103,-110034,57380,-36958,419881
-112963,143443,110740,-106101,19087,-6173,54739,157541,-157627,200695,-164329,-3448,-242312,87077,-66192,-74336,6336,743,223621,-164259,75876,-23471,-438722,360386,251608,87271,-173900,71506,112954,-63250,387569,32800,-119332,-148820,-47365,-35612,-319560,186595,-35946,279330,-254896,-195284,-60687,-527772,-9474,-227435,36664,82336,285765,-146211,154564,-278756,-190490,69341,-51092,145559,100154,-248668,-248903,199323
-53424,-269409,-92729,338354,420686,115764,-6287,49085,-107909,-156693,-85636,4700,-235533,20661,231875,-270625,-123251,232466,273491,-340503,-425150,190240,-151305,216794,263883,-354088,266960,21859,-91499,-156310,-301844,23657,45835,156829,652235,-357801,137913,59976,-290895,-121174,45887,-200368,-39465,-108352,-188354,-60141,105402,30804,248215,216483,-199853,273206,29123,65463,-192023,-318765,97012,24557,96760,-348532
