43847440,-46808998,-117873090,-149910417,-2186945,-12147900,-30430240,22247301,-11609281,38238343,89083642,42524413,-25898521,-65064876,53164199,-63970207,54605825,-42014333,-58827596,21764041,-13233751,98629225,-79519039,-79918740,129142756,80379959,115869530,-52815195,-11594863,-18781229,-31272606,-31359713,28885105,-65861810,-91977146,-78542972,-20550186,58863780,-50623948,-94035048,-25370359,35468132,18361165,21227037,-87081717,-83211671,3110564,-112040165,6943382,54944834,76904635,-50540425,9868964,-4134391,51456801,-65994292,54148033,-54920053,22172964,12621313,3800104,-51041153,116995235,-78052723,-14126711,67119773,20347226,60386601,-18923898,-62857361,-53907878,-38126678,-7347072,24261162,16372940,43990735,-124575823,34188632,-9599386,-5525656,-36735587,-34239086,34870032,162267565,-99709330,-7377332,71513123,2203938,54090258,40796183,71497268,143399529,23507640,19315759,-2467736,-20552171,47391653,16507159,86511046,25358930,98305267,-11576511,-8821587,32039818,57865185,-44465965,25316224,81235631,-39124766,-61284118,104130529,-55892416,-56927558,5688249,16125344,42645427,-9508552,39145892,38976188,-140100327,39159583,19392343,55224777,49413685,73973983,-30769586,-64919341,-56924970,-52152714,-74704854,-79813848,-48154228,94042322,31934286,-17499533,-11636669,-1131180,52502252,19636205,2909276,-36872088,-49037094,5463120,-31886866,67430212,-39789122,66391052,35543750,-105265232,95570556,113061887,-8866216,-142945821,45754181,-18948484,-18267805,-47550543,-12314827,-176734336,-118960437,31484000,-9097262,-83560067,-115147496,-9876931,97842698,-120223676,264748,-20905153,-11461746
-13118976,-66515461,38993320,30626566,-13291893,17749638,37554356,-105257,48261245,38547162,67122937,-83200482,-4969782,30173753,14406551,43873136,30322456,62925855,-42586828,73325388,-20349427,-30020478,67596748,-7186658,72888678,78431,33417971,58049961,-57877081,-27598856,38344770,77247623,-83035790,33728596,32696147,-70454885,5738409,-42146442,19357123,17297172,-62840752,66587780,-55695167,7296269,-59225017,9745106,-98759653,-30218685,-19100396,18369693,49647536,10050127,-3029738,-24152869,-63926991,-24342844,-139436054,86697813,8861789,20890660,28554023,-107866840,-71246264,23464940,84648015,62955153,-88400645,88352203,-29652722,46738931,-2894700,26866626,-36009764,8413339,-3724510,70214177,-2169425,62137188,-78518647,16829369,1118447,118052701,-42599800,-75451689,14371910,49255393,-31263445,22520477,43396113,-13184660,59635611,19097958,3063424,27430899,55224894,-159146613,45503042,22611599,51194318,-43428355,-43589216,-6080948,-19660628,24371300,34588105,-11832434,-60233617,12525095,31609660,-35380120,-11702969,-86762450,74820523,-21320004,-42943721,-34597101,-112311376,24460077,13077212,36825261,46023976,-40916321,9745311,-53458190,-39601821,140265139,61021071,-51422784,18192354,47286047,68280811,-20662070,109325530,-65744060,-34061755,-9939604,-17390186,47885097,40864186,1530167,47116969,52594836,-73099264,13180299,-79480692,52019230,41785666,99869274,-39416226,-26746587,43969018,-70936347,-834603,57422194,-8527614,52882870,-12276593,2930092,-5323735,-67689600,-87161548,21627829,-59947674,34728760,-9084060,-68860699,-7623324,-40626925,81024962,78823806
43900509,83244571,-32381009,-96222903,29922617,-10051058,-59931397,-21800297,-41830730,21807023,-57425120,30329145,8521538,-29720986,-60802991,-61429770,-7989830,31678489,-45534687,1236233,-31389837,-20618324,-84326713,-129202263,68750170,-1022045,21186525,-24648562,-8275638,4664161,-54638738,-81534240,85947681,-865642,-27900167,21180919,-78098843,85376218,-24917297,15335781,-31080324,-115784725,61236617,8660545,77933717,13235042,8070995,15281263,83816187,38558516,-23050875,-46779370,-15980645,73043572,100674900,-44721500,130406196,-74618543,19653970,-92225616,-32951303,35852094,36082164,-43258292,-38896630,18865485,95488803,53599680,166228725,-117254083,10077084,-49185566,74448190,13918462,-60148631,-42477382,-72909814,-70970904,5672028,-18797774,-40070749,-92169271,-21118148,110449496,-70041903,-32915050,22661450,-75520741,-26308113,66583582,-33656845,77001098,-42618945,64246313,-40875660,107612866,-743747,-29453930,-45954108,79270809,35028428,-45568154,44094172,-47622181,-38845118,39333882,24931150,-2504402,6278369,21723997,145089279,20036887,-69840285,12813853,-19514143,37671675,17757009,-9655788,44322402,-69254530,72977698,56733103,70843792,135249672,75656715,-69776061,-9073068,24101122,41198483,-79952678,-23874111,48424568,-55701114,95590853,-107739714,24972481,10457416,47635669,-10145880,-24458017,75006692,-3303391,101455953,47330376,59725117,-71547787,26961061,-125754439,-57906089,136589865,-42249823,28538748,-58952640,44507418,-6995389,-19958082,-13491682,-67445104,-53017508,592941,51520795,-37323491,47432864,-95746642,-21663467,41088499,-9475514,45325745,-32428925,-92074738
113030413,58479718,89404732,27803803,70338506,16048701,174423,149591128,-91800978,56086938,-36937007,-45245682,111725461,42037861,-147057828,-1818835,15328304,27168679,43729949,61723225,-21147315,25175920,-30317699,-33228933,-12853135,10132946,-30964570,22194541,1554400,-33471591,-95402239,-38333594,-134464048,218634528,8407848,105398773,29100876,10127926,139423342,144172950,15668610,35639641,-21221149,-68730595,-55218375,130561641,-93450577,253266071,67540027,-42244855,-98963461,-55565877,30796311,125776613,-60056387,38426086,103995757,17151977,48910755,119806822,183423085,46064823,20432928,-179710420,-67550835,-130861440,-44857394,16038919,-113343087,-42463659,30914471,-37779054,115220150,-29150566,22534167,-9661818,26307048,-54130953,17487871,44175150,98953761,11948080,-85405010,106492937,-20088513,-45250030,-60438416,36930906,-153403506,-17965985,-33523479,73524592,-34980436,111589182,-144394015,-147117920,79502076,-45054209,24909116,25130684,49483444,45841856,-7202853,-94825321,-71913,19175678,41258099,-134356673,-27252380,-8054641,21560761,136723157,22269037,80777440,-9717130,34982207,94526667,34076300,7475718,-1628704,-110598137,-72145831,46255623,50795761,-8336863,-40346665,95762676,106355379,30646710,-79476557,17293653,-40034211,69943733,75055862,-49139453,-20241119,67687057,-53050626,-8187386,-15260888,-26468144,-46432863,115858026,7019654,86723361,32394028,97148688,-111778909,382091,-74958019,-234248,65204258,114678337,-27193452,89481494,-46163916,-40005672,-28082051,23285768,44912815,25973366,26391414,49891560,7964972,69610132,4344316,-111464817,-70242747,48922834,-57473705
-27075103,-29277511,-2827926,97414765,11757391,7702094,-9567845,36156169,-11209563,-41450992,-89106099,-101856689,75051647,79644327,4382878,-98981034,-136325379,3545834,13003517,58978250,-19102773,34053182,69880140,66902969,-23579633,3980109,-49431074,81995861,17458396,47932592,-17097478,-69432276,85215377,91481348,17380249,-30432150,-34975623,51065634,6336128,16439063,72296869,-7324773,73193209,22265232,-30139766,-16967400,-33097158,105531108,-62360336,-7672576,-81249539,135987021,-106919508,48236540,8934331,41174049,-46798451,-3185688,-47214972,-15845882,27279642,38683281,2614270,33344789,-15984412,-27783159,98036485,-31009445,-20462717,-60245389,-75887585,118565723,56254555,58987463,-19114801,-12479936,118352359,-64816724,-9877395,-125347982,28578711,77350845,-17361519,-42945570,125109368,13142629,-24934684,-17794751,3700025,28923921,-44833210,24238797,-5967816,39849604,-39763514,28197195,42602646,-48482747,-75706558,-53405836,-31317352,150457005,-19533448,-78892439,45806540,36503591,17352772,5244905,86524620,14495357,8066709,23018250,-10786889,17230179,-28291380,69886219,89515130,-20141525,-83134005,-52388984,-18433965,56584624,128357861,30383300,37871985,-28606531,70440788,65919259,-1776677,66331212,-36081091,27253238,-82547361,38516405,11258418,-37080451,69115468,88849577,-25946722,-117565777,-55004520,-86366660,50375363,42688851,62731749,65837638,24791229,-29442783,-59333400,-86159365,-1187390,105593809,-12611619,2664639,-45794738,-117279630,-38339316,-25563771,-52509008,32608719,-4113913,-47742018,163818744,169968468,-70502686,-91645703,38816408,-48836581,72799375,32275691
19330176,-6240951,-27367798,-22305936,-122184525,-101086177,25847345,17864371,-28740590,68602181,-24984675,-42201946,-32039324,-134386981,33493701,-37502724,-22192550,61186444,175728810,47639076,148507764,45975711,67384422,89553856,-97925147,-129785072,-154107230,-51873598,84466726,5478550,24050245,25911861,-90452075,-68597576,98952122,85679365,30963302,62617900,90820362,9480605,23302926,49224441,-49613007,-9777657,-52580853,-81636115,-20607140,-17818078,-4775412,-112487217,-62617967,-26211442,72326255,-9813720,50532968,-34210731,-12611392,45926602,-82666782,76129643,-53563220,24997930,-103272834,-7764025,-47058493,-69953602,-116028111,-91592745,26538608,23622306,76910419,-120439443,-111396835,-17466519,-13415348,53858406,95650503,-78774884,23420194,45913243,145706740,50396866,-16446614,-39651855,-35063700,-226443,104168346,-4881699,7049130,-55979707,42314781,10122889,-109354890,75124819,35224710,-82020060,-165757071,-51802881,-22636589,-48313625,38045613,42014425,-21700332,-133341822,-42421976,54372466,41166186,-24414794,-26423068,-97882218,-61946722,100344283,-96062420,-45956796,25632417,60548479,-48895825,-29955003,-31995843,49907373,21947495,129459265,-160335461,-874358,-64778340,34044483,-43072436,22869194,-99909113,-867084,-51514039,1321467,-47214629,-115107911,-76459848,-35679655,59688887,-135714646,27075915,-83308482,20802346,-126564797,-3244169,60940646,-37547758,-41527412,-77777282,93749902,76724110,-45427854,-83167206,-79603943,-97041933,29116820,-72525197,14721360,34424098,25108342,145581138,106486821,53472949,-45579902,108439896,-31945268,101055251,27848257,-74333313,-8625561,10193198,-43255849
92719546,1387269,38012997,-4303921,22715465,-94116763,83646113,64669692,-18917265,-859258,16912266,172824571,-45759295,43688610,31166986,95924910,43254349,-76523107,-11712363,-114104708,-52748396,-2427319,-22698055,-74053758,-48905987,-127336046,11958830,98181614,-153344716,39439083,100909911,75157673,-43843228,64573222,-4247088,2883939,-30956141,-41818006,-25112589,42347241,-66917462,-48994741,37876957,-68584720,-118848387,62648065,-4786959,76324424,-29097795,-72921823,-16135128,100623697,50407223,-24446343,-19867276,133425229,31085127,109802348,19288948,21932800,10341209,-17065385,-3856297,76117308,-21899536,-63947379,-116356408,33270336,-62433828,-70915835,17866094,-58895217,-92055453,-22862704,111461715,143761012,92775708,-19249209,-33614646,24439697,-52244415,-91051620,11095305,32208171,30194770,-13620970,7647616,53301698,-9617717,-18398273,-58643662,-7198578,60407159,-22101815,-34131077,-78762014,43904813,-60044170,79708511,70877767,10073931,-49565440,76530004,18051914,-10951667,-82408196,-54103286,-293468,96098935,1386071,-85151850,-43976581,33993332,-82602613,70037074,-139838965,13061177,68258249,-41886136,36924331,-131107800,-57572538,-114263244,-105935191,-84785038,126637644,37534160,93097561,196527693,-3829669,22038531,-19470380,18283682,99202817,105276815,-31704994,-32359069,-78641075,-73611224,-10606093,28769158,-73083990,-73044146,-72448572,69716282,-35791672,31141080,39474359,-23639216,-55935959,41795590,27400736,-28636167,-83843802,129901519,45313,45709632,62432953,4433303,-49152199,87465018,92706294,-80078836,18713641,28715935,-23180056,-82032088,-25965555,22773676,20055069
128550774,12587565,106325217,-132682737,46312102,-32950315,128229361,25059029,57819,83270597,57670436,-56480158,-56655267,-3557922,22720917,-74981161,119811440,-102439683,128786520,-16919547,-26945501,4258210,-59612638,5791849,-46880573,81790697,78682893,-2111889,-44541800,20549133,26566505,-45450780,-67269406,30043136,-110530818,-14014864,55436750,-3708746,13231248,85243614,53871208,3408102,-56678441,-35118077,101126953,158242592,-68628246,-641251,35376978,-16360753,112329955,83447506,83319365,6470763,-48884797,78588261,36688695,174035520,107327531,68190289,-42388930,71657380,15694885,-7185696,4077302,-124076653,-104389407,200912242,-48860235,79240051,-26878398,106768603,78885212,-80079594,-59590411,96248679,-32902505,95869614,124868582,57504053,11180781,130756859,-38105305,22195834,-38984519,81268775,-77818111,58450797,-97985945,-3249071,214668955,68890483,-97369187,-90702273,57405947,-126869554,178211672,-2074290,12646990,64302184,-47265532,-20946900,62730427,-27925201,-24085725,49319051,6208229,-133627919,-65009955,-16179698,-73205493,73012683,-70487695,-174062398,-4968345,-44169540,-57939915,127720824,26250963,-18366044,11555668,-56259560,-83405733,-63089350,-18786101,-17561539,45682237,-113687786,-25899714,-72866501,76962899,-121582098,194946827,-55663247,-126584429,-79018209,-81467086,30774103,77479337,59744551,-49842412,33353698,19848940,10723148,14497356,24862662,31028115,15925004,-19822059,90967522,14896535,47948219,44317111,-11379035,51450562,48984007,-78287373,-45180836,-39037558,2505577,-27397401,32871858,-212091335,-60394808,-76656336,-37339269,-96311819,90290106,-1584795,50349718
11114295,-10247676,89794355,-24231719,42415553,-73535196,-15477026,82772105,94892129,12667957,22385526,56884215,124909664,-26276208,-114242125,141063114,71594152,-40645246,-46998133,75182613,-50935691,36565263,-13774083,9069500,-27020873,-2114102,-11551687,17025384,-73066977,104694927,30622804,-20879485,-105568476,-64020831,-61146217,-28620085,13711631,-8155677,-107422721,44944002,-85229061,-124224147,55096737,-19178142,54855953,-71330574,11655375,-43282564,-107409378,-10622058,81499794,-14481848,94627446,16840588,11262930,28705124,70405193,-164755716,39511300,-27439960,-21062018,44863565,65074000,68798657,-44065172,-140294157,-53042652,17277704,-27466261,3594551,10293344,-100769926,-141318277,-93835586,-89655131,97040311,57890052,-53291730,-51552249,-8694664,-56967474,-31469299,-161023326,-33807502,111611152,-59939779,90518071,76145693,-79782536,-156762101,-39042694,-40260720,49900224,-75184610,-29496770,-62674938,-51639151,80311648,-44477719,-59139874,76356023,-21858249,-61159996,78552975,-3985325,21666796,175436172,32606839,81792129,-109630436,41246940,48307143,150310569,25269728,98968077,-112715204,50713064,-71563654,-128186539,81082551,-31617849,21359372,-69492158,5177951,-34716199,54941961,27639920,67711867,55191373,-117253943,-26054971,19403334,-25877291,74291615,32680319,111151206,32772271,-46595997,-51238007,113410843,-32865561,-14552048,35503185,-10654864,-99487263,29013769,129516554,-18738606,-13523668,-105890898,73601408,-74205240,-19065577,12769938,118854244,105804685,124243938,-53382190,-98368498,-13423194,-15525801,45387323,-114542052,56375190,-13418802,26214340,-22601122,-72715812,-94032415,56812280
84781259,28725555,125449761,-15347581,7954446,-63541803,136390953,25073844,-89830788,6361392,2004184,-3906941,-59824245,80887164,16002957,15550389,-30162759,-66845951,211569337,-30146050,-82999967,-98357516,22894922,45911922,-90513074,13490581,-52319906,86500729,-105892252,190980753,-18631787,8618421,-18712158,164543130,68175612,73899524,63200526,-42178161,63241351,85544262,86588077,87863274,53104849,-3874719,93724247,107212293,-103298688,119243531,-104209435,-119371179,-46535069,140229195,48825584,-56979145,-38017870,6169573,-6630051,182331187,112118822,90820572,-5608167,84422353,4554579,23057160,-76850297,-184382967,-25939770,-22343829,-82947934,19494202,111677458,103701317,-135061012,-40300928,9688632,115990547,85545018,-65213930,30360385,-28254477,94480273,58623828,-7081316,-23464884,28651045,34063126,-30422457,92674088,-50050234,37603510,35613069,4706919,-105303932,10449719,-14060451,-33284884,-38183785,4250752,23174689,-4634601,-42587456,24000729,95299739,-42299221,-42829072,415983,-61395483,-74712133,4210959,17467584,-109594003,224396096,-73552151,-104329786,-26875692,-116981793,114726350,-9651552,-74082219,158082238,-13533241,-17701023,-143356348,-76651618,-43037096,-44404703,52398968,8482215,74659056,-73044390,3725399,-40491857,120700163,-38490208,-2143252,61225862,-59719632,64009533,-6754571,-86951844,-34633615,16491185,-164932458,-58338293,61143426,18861640,-65351552,-7259473,-16714005,37773777,11875345,-8995955,83239942,-62067159,88611355,64973354,78839620,-52137105,11208478,145956710,73898552,63964834,-41199648,66215977,-30691973,-66091936,25403317,126853274,-37004016,42584423
-20368420,-24486193,113728932,111191984,145383286,23318189,6079967,70731280,76560205,-8194694,26382079,-42606987,27576909,113217846,-3563236,102569962,85115679,26738023,-55945711,41300406,-28690313,-38622023,4709237,6312235,35999630,67331341,34838352,35563557,-55820329,-62082250,-16303016,-10408840,-92942962,125879487,20596417,-85346022,76988548,-74803842,-32365339,59269075,-5300390,39892688,-34104648,-16408070,57399860,75977135,-35668659,110292044,-64229344,18304206,117059564,67725956,-16121344,26436578,-95071590,3626900,-179146243,22737000,150041812,36792770,122953165,24315883,3138309,-1457320,-18482562,-48665294,-44965345,45025409,-101778352,21437490,-29105906,51004872,7570203,98295681,-54928716,-2474779,58538380,59960015,45327215,-44540067,-92961586,107217431,-163258164,-65661437,82283055,-74704729,-94821606,92818790,-64796937,-70494852,3969691,-40185893,70483279,-47238279,-71110834,-63170187,40805000,32425286,-7875290,-94753413,-57815540,28177752,-34103446,-7910918,-7205600,18462893,-62486773,-124814238,26549975,-68667422,-45601444,76404734,164491164,79927727,-5038570,-57593893,90032911,61803839,6628151,64158772,-59157310,-96445026,49114813,7987655,78739617,65761821,74566374,-31465155,125242459,132761926,26703083,-33392455,32464948,27833785,29467916,68418338,-45245580,48881593,-12032265,50330999,-72508114,182031533,-98442210,-90343175,18854469,-23613324,153235190,-9558339,-16694193,-18116113,22336864,-44766866,166859418,-13286339,46178302,50509144,50218198,-78708537,-11319678,79006161,67298146,74542995,-76886146,142155600,-30752029,764180,52817315,-80126922,37912826,74383331
33070630,28768070,48666495,-85322939,49882301,-15884313,21062591,57121767,40872719,91969951,44883857,6397777,-23784936,-85327670,45732427,-44938529,85183272,-98055995,3564099,107242207,-7138225,74380477,-74032814,8112860,12531563,49192842,9084912,-23517700,-57418134,52022978,-22055069,-49322965,17883331,21970253,-25128807,-102297768,12677585,64436710,2433567,10602113,-39678672,36006619,-13334008,-1027100,20054148,19013010,-63759555,13684708,44585984,56317729,18026490,-27474880,124359511,-3338912,-91676848,-27870927,70694367,-4766260,92231159,89835587,40543866,-45458347,12648174,-67878794,-51327770,-74805130,-25505750,86270219,-40579643,-7859326,-63578565,-126994374,34849937,-73768135,-97315310,-9305571,-123516400,12471832,-13812352,30963401,-70767387,16124153,-120922574,3569153,-76374393,8295671,-50424804,132143545,-83384435,-67684123,33670187,-45254743,38291429,32284282,58974405,-129755419,-33775677,53384748,-31977735,15707785,-58965570,-51269658,-69030072,80461338,-17355618,-33255308,-8065558,-27754128,-4049087,-69295541,32976443,-18168838,3640020,-70377865,63021037,71441574,-29114209,4836739,-24066181,-75562106,-12680088,28885122,21919366,-12433449,-8424402,-1742190,-29827316,-111320912,-57756346,-121306443,-40425046,-5684211,68915436,-22193743,-29511100,-93248729,40906285,85743029,108683954,101243292,-21378590,11499004,18731505,-61206156,6978217,-39367759,56562984,32071007,25626609,77420607,53998665,-54825809,-88895829,72069544,72775077,-35533397,78650312,1378823,-64729068,5670855,54505397,38094549,-65227422,-53383168,-84416498,149317363,-80816856,10320291,60697036,-7149931
-8836570,47354472,-81690759,-11471376,-40709256,-16541966,-21607192,35530085,1315893,25981472,-132743118,-18421224,34971939,-40708298,62745480,-32116237,58184058,98204762,-55949973,-27893287,70338121,165923774,-61430434,-18272873,-5282212,-114313007,-70274581,-54626303,79302938,-159224663,-94339876,33211859,-3749069,-11825850,2920105,27007954,-40741422,100566189,10158249,21651350,77586475,27723642,-11459905,34457536,-177148746,-14557554,-89223872,-23957166,156679792,9028270,-47569675,-104715885,-22588600,31902018,-5306145,-32111950,-42509951,-10877652,-51185716,59060196,51729053,12623831,26257918,-51326571,-55906854,31863794,-83323345,-56244018,21453166,9632201,-21419748,-70422253,106492985,25229843,79008024,29110741,48363473,-2529213,-70722660,-50656930,41244249,-27613101,51252346,52039743,-28592824,-8644254,-103085814,-114565010,-77496029,37151055,54547665,61439035,-74009335,38975063,-68326500,-10437585,-38512274,-178513255,-83197610,133639125,-39041658,-55956820,-75668353,-41721316,-113655068,-108799508,-52963526,-163576994,86242449,71897335,6154955,52174544,24275994,21029522,-82771752,52711527,23047704,70919379,83140851,-95850110,-135914487,113640145,134135900,174988946,26154123,-57682300,39341396,-7863869,-97748537,15722342,-131073820,-35868544,-141779061,31749600,19071908,-157968497,171485243,-14391706,109257543,-91579752,58616906,-120549378,94995255,27422467,52387855,-161394113,4121922,17577682,41339885,-24731303,-163123746,-35477312,-80202935,76347083,-8529318,-89318073,14594839,130934102,65954929,3171878,158683427,-18603004,101298474,-28030211,80593484,63528061,-64981457,5805512,106021377,-51043108
-101372625,83907000,-18079240,36016208,-22991045,3472398,46575949,-9268236,63347624,-87953454,-77567896,42851840,-26983997,-91436670,5252163,-30668603,72825905,58882219,-57604810,-67108952,69044500,127079180,36267759,73688611,-62003691,-77794893,-64052574,-79553790,-5965399,-59596760,23029707,64362497,94811745,-115775851,122754976,42367764,-15684663,70024888,-136089476,22385474,30676822,5311940,40526632,6882048,-100552164,601483,14623595,-122287468,91282249,19222950,3554027,-78783482,121686947,39254465,32831243,-7173024,-747630,-66637598,-11512707,-49943509,-72074805,-9554682,-23835782,-52464698,-80344315,124085297,45653517,-113514074,39427947,102838107,-68767148,38906694,45527248,-58061525,-37008915,-81345304,-121826428,57517339,-70688063,16581892,-642389,-46588573,51752894,-40306114,-66041192,-122629357,-47150739,-113209560,29225808,56077600,7671421,-224769164,-74645967,-64170505,24653690,111466659,-81741025,-27999243,-41021691,-273042,14004567,-111572172,-21076281,108246438,-183153790,-87220645,33339679,16756433,37287548,48552923,-48974847,74266347,55625036,35635771,-79831974,-60420889,-49708099,-47845949,13714838,13177670,-47069241,198625137,56082692,-41345552,-10706275,-175148246,-73327773,-99694338,-42299565,-22809643,65325567,68581612,-227723710,-19398692,92266571,-338952,62826473,14741090,41081373,28201789,-27678853,14610573,79196584,68333359,-24168459,-32672958,-131500175,-81353821,38616043,-122997495,-71081222,-71046219,-21503062,20098718,71957852,-80932692,107050702,111797380,48442362,-27940223,59495850,-72668129,15886949,-90484918,-1447180,75642218,-18610888,-81485335,212298,36997260
-62959898,-39315683,-63462965,-11036781,-40343266,-66618225,-56167129,22122421,54561932,118300113,9378218,-116272145,50857602,-41997349,-51700588,38808177,6424624,90638176,-12656818,53209053,10218631,108141423,-27429638,42888998,780005,-89900877,-2416922,-68374393,-13962233,-70520673,6084078,-58913523,68763479,-60096278,58109242,10660985,24562450,27254008,-29643561,-4419753,19639577,63982842,56751251,51297858,-85043203,-19287955,62566978,32596132,7429430,38478987,-16399932,-5751086,-90053468,98691331,50717223,-35901634,54680042,5475869,40792346,14653881,25908148,978015,131374851,-4284819,12008115,19521475,48077868,3832095,87369365,-48436066,-48222163,-50227670,-45146722,69063047,52617724,-39169280,8815240,-14399819,-78081710,-102090867,-67955531,6313389,33052310,53934501,-79986804,-21212142,35837281,42530413,-69252719,-19269590,-34951967,29784733,-20945174,24688256,-1790636,5740023,-61348139,-30994777,-25963154,-97031400,71192095,28051250,-101633234,-97752267,-50628178,59636806,164200128,1655757,95415680,2403533,42366090,-10828337,-33932290,5906836,-54634333,57024204,17428281,-52389357,-29741749,23402837,-77235276,-31664102,43074868,203617412,-7497858,-113588891,-105164973,45629407,-100047576,-47284749,-53086873,-1270004,-2153670,517957,-7936996,-54976615,97289644,51363803,-29368354,-75693236,70787473,-104776505,65141251,36437633,49637538,-60382288,124226333,12428063,6410270,-82093121,46146793,-40038227,-73676881,6179620,47854270,-43990625,-27499875,-34987633,-36318084,-46887892,-85955634,53100304,96954240,31192464,11220181,73017123,-41177152,-75389511,-48970793,-21235131
16486503,139740922,-7518248,-8708329,-8319709,68729495,9742679,-96481803,-138450561,-98263170,36204847,12426106,35053887,-50848243,-112604587,-45832308,-10986835,62068169,-56960681,-113611069,-88747782,-109040097,-130049216,-82021826,110005203,135222455,51083730,4220826,45709521,-47999154,-47648341,52104262,-36028026,152459597,49721748,52851453,-65026446,50440287,106888106,38486906,59676589,4344688,26999031,-66102881,-47093728,-18178881,39653488,101199350,28657961,88780743,-29691627,-90486661,-47090910,40141450,54663207,-35728166,34199833,24496653,20916004,-69121368,35366233,23560503,-92691309,-140291157,44126464,50490396,191979873,-28655767,9492484,25681074,-96677164,28189273,89996487,-40913301,-18075718,-62820821,-84759294,36672079,-28184742,47399772,133700530,15456447,-49272598,61804791,34779279,-15395304,17415801,-12354791,64769221,-4136566,-59176777,-5320539,-33944549,122110228,-97502827,18843058,117169058,-31384730,-71953491,205328,8419021,33569656,88626528,54626775,16382864,-64870324,-78764734,15967007,-127020019,108714838,77258550,13631686,-10983213,25245605,-40814954,182716399,57975995,93272873,52140460,-25757569,37347551,-47445016,72490178,14826529,-43993350,-56838078,63357648,36172783,54098506,39524543,-1742574,30425513,-51371695,71802470,39950433,62852396,25776389,-32674655,41020605,-27841848,27176482,67702800,-8587951,19431061,93865137,140400996,-78766063,-99371247,-8438140,88095389,-93862780,49176750,90201854,16123949,-36341861,-152400765,-73247244,-12199473,-81975386,-30669702,-72053945,-90803961,-10253691,13151033,-29774631,-40237317,-8290616,4766377,-169820253,-127396499
-31859006,-1199067,24332655,36342915,2744641,-8081928,43356271,-84360544,-79596429,52156626,-13247970,-42661249,14653350,139568427,8439054,50369414,-23415454,29219735,109462197,3594609,-37846619,-49140162,-63802735,48823989,-50261608,35575519,28926240,10526110,-21148753,40031570,53274861,163138,85315575,84022298,-44738864,716308,80073781,-41698948,86895177,46627568,96398577,-36207815,55022280,97277585,111539272,34649578,-42523349,67751435,-16788220,-122645306,22021902,-14012101,-127249592,41071602,-119727247,-59986510,111746711,71002662,-26582171,-37583971,45286510,132339372,-14864391,79466082,89687226,-21669220,-18726086,-95743564,24820285,-37105633,-23532402,73839354,49297872,-30584232,155285876,-64514908,6471050,17292666,80572120,17414053,-35434857,-28546381,201028942,-114376957,7933821,175925265,18869270,164285673,-101915155,-34052899,-73549131,13062401,-3126580,-124973245,20223141,16157618,-102139688,-43140322,45622941,-14428069,-89890643,58421738,-29083825,-58547326,93076343,55622456,-28416066,-34370832,77937435,119684231,-69513423,-53738286,-82531942,60305641,-2302234,-46239393,14765310,-11685552,41700552,23726383,-23691442,-149619399,-124347086,154458486,-61974526,-89151645,462984,52874363,-5972221,41159124,49676820,27178297,29863881,-71472326,-43700176,23774899,-82931875,121790139,88147138,-26899963,51035705,42335433,799284,-73144695,49382719,-10458619,-56018203,-50028418,-23363163,-14822331,-8284089,18669349,73893767,-57964582,-77261796,47242928,-36676825,9285930,90368043,-34344042,-97593301,45872418,74189202,20533985,-58653151,-25961450,68592389,38779758,-83574543,-5736146
-23062159,76542886,13921639,103998165,63126715,9903999,-92558521,-25014861,-105321592,23750008,-42959004,-2652924,-8309810,-138897496,77479740,-140271507,-8126211,45427088,-70185715,-24086804,98481380,-93076119,-54962828,30037885,60440531,-35235370,-185477087,18365305,9203118,71174010,-2207378,33594654,19074776,4854396,34011719,2735352,-5875636,139506831,153934113,-32829573,-8702285,-28368241,8308564,57169167,74095454,-113314973,75283536,-2583830,-128612974,103928511,-46327365,2193071,-96122657,-102891551,-64058605,45788023,-131633558,-99848686,-17153330,49432540,14226899,-7222022,-25758512,38972967,-5854218,15460906,223852216,-95980733,-8815663,26613187,-33235664,-31659031,-120074747,82617821,-87919173,-103401194,85624249,-51050733,24650499,-67846784,64283860,-71147356,-82310395,35619291,164867735,-135372992,20571378,37187783,-3233767,-99750292,-56306838,69518037,116617941,73422791,-99260436,64361944,13759850,87647102,-8566621,-15867882,-41752123,-1523095,20999765,-63799089,-39549501,-61262829,30933521,-57587137,-1970994,-51481943,-18331922,-6983543,65336581,47514326,145533985,174584823,143859116,29215528,7030476,13218220,-55747077,-25188166,-78428819,37526532,48346279,38384445,45330725,-11089491,69044204,65880932,-14445847,61114230,-106579274,-10014419,37101653,53346538,80413751,28569129,-15714686,-78748697,48407554,-31131215,-112398334,-145565250,62832484,75018549,-162346146,-57225139,-60457501,95110425,72188748,-29400931,-9074107,40032923,36536986,-130004326,25225170,-68426117,48288471,156325388,103464378,5634130,140970002,76689795,-24927079,151198130,111500692,93666179,-134471269,-63384867
