401,426,-1815,442,655,-623,989,-362,-282,-442,207,206,1665,392,-487,-1414,174,1588,-1298,48,-124,-551,-521,782,1761,-413,-2168,-1526,-574,2543,-395,856,1086,47,-537,-87,-1052,-593,938,1400,-2355,-1127,388,-139,-1481,-105,193,421,550,385,-149,-770,463,-1814,786,-447,-1314,-1953,920,720,-180,-232,-1055,-303,1106,3062,596,-1586,-885,-54,878,-774,1175,-485,-929,-455,1290,77,-2812,-796,-768,2077,1219,-341,2708,-1282,-873,-229,1895,677,-344,-320,-1414,-236,-350,1868,-373,-749,1536,-196,-42,-35,1583,-522,798,-110,-75,451,-1219,241,-838,1773,-1620,3337,-15,1136,216,2296,1686,2308
-811,2479,251,-1545,-1550,1790,-1355,-1107,-2927,177,1293,-262,-2303,-1453,-545,928,-1656,-366,2258,-3156,612,1898,-546,-1445,138,964,-1872,-599,479,-986,-2480,-7,-925,1205,-295,116,-1276,2042,3696,-2633,1604,-532,-705,587,-1029,2278,-1859,703,1599,-820,1738,1181,3125,-573,-2322,-660,-18,1074,-1272,-1528,867,-1574,656,-41,484,516,-770,-534,-2471,641,-63,-480,1801,-1668,-317,-734,898,-4391,620,1065,1509,-1778,-36,-2391,-784,1164,-73,2458,-1389,-857,598,-825,662,-1775,1000,3178,-3397,-708,-67,1559,-679,-1203,-484,1606,-790,-1004,1813,-701,-756,-376,538,721,1147,-1570,-764,-2069,821,-1588,1400,2337
1482,854,-1405,-756,-1583,578,3836,-1568,-688,963,879,2664,-1662,-744,307,984,1458,-104,-1043,766,-2550,766,-247,-1577,-1646,460,1114,-636,-1989,-689,-973,1520,-606,304,1411,740,-442,1102,-334,-542,-210,-1271,-871,-503,-506,2913,-1061,-121,-1061,-150,315,-581,-52,584,858,-477,-578,-108,805,550,-1110,-810,1913,-277,549,194,-30,1067,-1477,1003,-534,-619,-707,475,-531,-933,-397,-157,-449,1800,-1,-372,774,-891,770,-980,2431,1153,1199,88,-1346,644,1553,-1219,-1372,1617,189,-942,-912,-949,-339,-124,149,131,-507,1084,-255,958,2128,403,328,-897,-1034,-11,445,842,162,-471,498,173
-1564,-181,-310,-1330,3482,-1894,-1854,263,-377,-741,289,-2324,859,1486,-2607,35,-2999,2016,-215,2597,-420,498,-464,915,3223,-1996,-1151,2122,-560,-180,-962,927,-874,1216,639,-289,-1145,-653,122,336,-291,-2213,1235,973,-1687,77,88,-956,1299,2713,-289,-900,753,0,1355,196,-354,-1242,-310,-1615,-72,-28,-1374,-4019,2098,789,2420,1964,645,113,2904,-4151,2929,258,-1327,424,2219,24,-613,1228,948,200,-112,1446,3198,-2088,-2715,765,-872,1131,1001,66,-3569,830,1560,556,-831,-143,2793,842,3426,-2301,2824,1628,1139,-1750,-1609,-3086,80,1714,-2071,1639,-2051,2858,107,1392,-814,-297,340,-626
-819,-2217,970,362,595,-38,-360,364,2327,189,872,-1555,-579,379,586,-21,-767,1549,1504,264,2127,-2163,155,-1502,3,88,3307,876,-1319,250,-279,1175,-1282,-2297,-423,-1051,775,-1952,-444,709,-981,752,2936,-416,1125,-2045,81,-1224,890,1318,-2874,305,-346,-549,-1428,910,703,-317,-914,-3002,894,-720,8,-3193,1766,-1364,-682,1011,386,102,1300,320,-1417,-1795,247,-830,-1419,-1969,2057,1394,12,158,-803,2093,-932,356,-378,-837,1259,-1535,-367,1954,-2001,-109,704,-2990,1653,800,-215,-146,2229,-72,-588,463,89,729,26,-851,-1573,133,44,1375,-72,1154,-2563,-46,-914,-740,-1138,-1165
-1556,-865,1029,-633,1467,-1305,-174,-859,-495,-59,1295,11,674,-264,-1970,111,-1248,1389,-583,2772,-1449,-214,1853,166,932,-165,347,723,278,379,451,987,-1297,-108,601,-795,-1561,-1438,-182,482,1442,-1198,-76,-334,-1026,-1071,-1868,-2858,-383,2339,-507,-1679,-424,-9,634,-432,756,1728,1567,-1862,-232,-559,-1394,-2235,21,-1026,151,1630,-406,-628,413,-1135,952,-728,-431,-417,-305,183,183,1757,1385,1523,-1596,-188,1552,-2514,-1716,474,290,1478,-762,-504,-1957,203,-1179,-1350,352,-926,529,-490,2423,-1865,941,527,227,-1168,-1083,-1643,-394,361,-2419,1054,-1334,752,604,1579,-31,350,-1164,-1294
1480,2512,-1600,-669,-661,2931,-1427,8,66,-3105,978,-543,2288,-366,1617,1652,-2265,-2250,1429,-2016,1288,-3,-661,-783,980,1712,-4123,488,2362,-1356,-2370,-817,1092,-2,-1067,-159,259,3108,492,-1673,142,425,463,-44,-342,759,2271,162,45,442,165,2251,883,-1067,-1067,-406,1076,845,-2190,339,-1111,2392,676,1259,-489,622,-63,-89,-795,-1780,17,598,-177,622,157,1094,923,249,-399,-453,1386,-264,2230,-119,-2511,-774,1880,100,-981,1295,-288,183,-1435,748,499,-809,-675,1105,-2973,1046,-688,2106,616,1370,2015,1373,-621,1074,-2,2344,3219,-1219,838,-847,77,163,-2739,-767,527,2322
-115,1099,902,1202,-220,-730,86,-612,416,-1629,394,-406,-27,1346,-3168,608,459,509,195,-866,1608,52,-267,-852,153,-526,-1414,-1230,1387,-505,-1127,-1156,1334,163,190,-1078,410,-871,467,-1776,1874,952,2303,-572,-1784,-1542,-1227,1223,1941,829,257,-2021,387,464,-917,-100,-1501,-514,-893,-600,-787,1429,-768,-714,-275,274,-716,-188,-269,-894,831,-202,2741,-750,2536,-1380,-1380,1157,-568,1021,214,-565,-347,-795,-368,323,615,-766,-1149,-89,-909,-198,235,-424,-1302,96,392,234,-2197,-247,2666,1586,-814,957,367,-591,354,-1465,559,459,-29,-124,1976,247,-701,-417,593,-1241,467,-1050
1041,-536,-1359,363,1149,764,1974,535,1144,1038,-49,537,1258,-321,-767,91,989,-730,-2851,457,695,-1433,-1511,-570,-332,-355,-315,51,-1274,613,446,540,-6,-1431,2030,-1385,660,-384,-792,-912,-2458,-450,1030,-1159,-2053,-1062,1144,-1,1584,1620,1306,-662,-1161,843,1572,551,-1729,-1289,674,-622,-1097,-341,346,-177,530,1019,-61,-72,1140,-1018,604,-1423,43,476,-639,112,-1274,349,-3174,-716,-1305,-1773,558,-1195,1103,-1215,194,641,1315,1350,-53,530,-620,386,-1210,-306,214,-834,-939,649,-1000,1578,3645,-326,43,2450,-1526,76,555,-96,76,653,-1921,1945,2167,-390,-224,1666,1027,-789
1080,-960,-953,-1264,273,218,1424,725,-557,1042,-945,1497,-367,-203,1338,-1001,2154,-518,-836,667,-767,-1236,639,62,-2472,1182,1125,459,-939,343,1212,836,-1210,1163,-997,-586,998,-1209,-2437,2190,-1806,-991,1242,495,134,1250,-719,-145,-2223,-979,-1398,972,-221,411,2934,-240,514,265,1270,-789,-435,-1919,776,-1253,-303,486,130,-822,-349,1947,-844,-1300,-1817,87,-1242,-936,-1415,-428,29,-320,-1196,405,486,1544,278,-1564,117,-677,133,785,-130,1219,778,-323,1423,-1959,521,-39,727,1075,-942,-1494,-1022,-8,-312,449,-727,722,230,1131,528,1339,-1789,-488,-611,968,-2146,1999,470,-982
-2246,-456,1274,142,-481,-671,-809,-556,-949,450,-7,-691,451,22,44,964,95,661,1463,-2087,-589,1167,1723,-523,-1537,-1904,-247,2936,1193,599,-657,-520,-553,1091,87,-878,759,-794,1146,-1680,620,-2319,1141,632,467,-1149,-1239,-1843,-487,-1047,-805,101,1100,-133,-440,281,-470,656,1512,-703,1016,-861,-1192,-838,-1818,-1444,-592,-285,-835,1023,182,-627,459,-1693,-967,-1680,307,38,751,1725,963,250,-493,-1924,-862,-176,-1153,265,-222,-1013,-909,36,297,533,-1514,-135,351,845,-1501,-200,2272,-748,89,-489,534,-699,-1431,-571,-561,-498,-296,185,-752,-1745,-633,691,1205,-817,4,1131
-1381,155,1154,624,-580,549,-2046,1213,-95,-1906,640,567,2220,-510,-194,-283,-1662,2169,1066,405,30,334,2642,-1251,1299,574,117,-1009,1379,-32,880,-522,440,-1147,-1093,-1629,749,681,-1010,214,1521,1380,785,-545,779,-2232,-1144,519,1317,2105,-442,-136,-2356,-394,-1505,316,522,3695,-334,111,-23,3238,-2817,889,-2055,516,-2634,539,-353,-4017,-149,946,-82,1081,255,-189,-415,1021,754,-838,831,1136,-1021,-554,-408,1519,140,260,-239,1689,-316,-355,-2202,753,-1210,-1028,623,239,-1692,-401,1296,747,-220,-361,1569,-171,142,1146,-2329,-419,989,23,564,158,120,319,-431,-384,-261,-525
1548,-331,-2237,-331,211,157,2357,1153,38,-1266,-514,1347,-870,2045,862,143,1046,350,-1990,1700,-479,-1179,178,1378,-513,1416,474,-104,-1926,-236,455,2148,-291,-1027,660,332,-249,1716,-870,1039,-828,-1488,2105,417,802,3215,724,1,-390,806,-736,1564,-1599,-986,2435,1174,-806,-554,1115,-1229,-1337,-939,1982,-547,1307,194,1923,670,2232,-776,1522,-949,-277,2712,-331,295,-842,731,-477,-290,-1551,1381,-699,958,125,-2410,2743,471,808,2746,568,1486,-1485,72,1242,-969,-826,650,-23,-418,-1438,454,-90,649,-683,-1154,204,663,2344,423,223,-578,869,-352,898,898,-2330,1869,-1852,-1752
930,788,-870,-796,-494,201,2559,-1560,-2062,-413,1104,1894,-813,-1388,-922,-1504,1136,-403,-884,1323,-1729,931,-1336,283,141,1094,-258,-545,-236,160,1768,163,1288,-1997,-94,-250,-2800,1124,-942,-651,1202,-840,-88,135,-1602,1908,-1019,-1177,120,1289,-262,210,700,-385,2070,1294,115,394,11,864,-1198,-833,-1413,1483,707,332,165,-1295,-1954,200,-80,-520,-1095,452,-613,588,-58,1392,-1654,-1395,-824,512,564,-1032,1504,-2034,2831,115,-161,2448,-1096,426,1106,-1799,703,-1385,-1289,289,508,-2071,-675,-832,329,792,-276,577,-106,1866,2116,725,-1021,1585,-1378,445,1538,506,-1053,851,664,894
839,-678,-513,-56,152,273,-252,289,1322,1003,-1368,-1139,-534,507,1464,-1505,1554,-316,-392,231,470,-1086,-2117,-229,-1153,38,2314,1192,265,803,-389,-156,-81,-197,-32,1311,-931,-1747,676,1416,-1029,517,120,-1006,2168,-256,2020,598,-675,-2190,-1223,461,-378,-1131,1142,279,330,-1663,266,-401,2813,-933,981,-401,1581,1087,1713,-221,1837,1865,47,262,-376,-948,1125,850,-910,-1876,502,61,-554,332,-820,2608,-560,329,-1577,761,-456,-1836,161,1731,1073,-677,3075,-1195,-137,1284,1406,18,-1668,-223,-620,-657,-1386,29,1476,493,732,-942,754,-232,-274,809,-941,-783,148,483,328,-493
-3136,-2454,-77,-1156,-252,-1554,2202,-3160,-2067,1591,723,1108,-2758,-1854,-982,-2699,-172,909,-389,1508,-2194,1378,-1387,2080,-477,842,2210,1558,-2529,846,-2245,1312,-429,-1394,3000,1055,-295,-109,-1446,-1553,3913,450,-3508,669,270,1516,-1498,-1774,-1046,2307,-842,-3271,-128,-1112,354,1210,4207,-1576,3322,-1409,2516,-2455,343,-3847,2623,-2752,-1191,3925,-477,590,2207,-1132,793,-2209,-721,-776,-1845,-732,3249,4263,3072,783,-466,-995,1324,-2793,-37,880,384,939,-1386,-269,-596,551,520,1449,218,-1651,-2477,-3030,2548,-2974,-1460,210,-1191,-2118,-2659,-3113,1870,-268,-2784,637,-936,-350,-1259,2208,-223,-2018,-1522,-1293
-475,-1447,-487,1537,544,-2318,957,2120,1131,-469,-2947,-2235,1809,1220,104,1632,649,1658,-1445,484,1489,1422,534,-1250,2037,-1198,-717,1363,-938,991,73,-1452,-1429,1592,-1239,1203,87,-884,-315,148,-2610,-2284,2263,823,1398,-1455,1874,401,2006,-3164,-652,-1198,-1075,1591,2071,1938,-552,-1965,-314,-613,-356,-694,-1149,-1691,829,424,1306,-1341,-19,-300,404,-2788,1887,1465,-648,655,2524,1234,-420,-1430,-399,-735,-1476,1093,288,-378,481,-1196,-98,589,717,-2009,-753,-584,-620,1896,2887,133,1183,47,1218,-2077,873,-1951,-180,-968,-7,-1515,-609,-768,270,648,-3016,2036,-671,707,-2504,2610,-226,-1664
515,449,877,-370,549,-1839,-1253,-647,1505,-347,198,441,-1032,1130,-1455,-1329,98,-200,1181,459,1015,742,-397,1648,-324,-655,711,-301,-4,-1524,858,460,891,730,316,-330,231,-1850,759,1757,828,2062,-2262,1310,-1011,820,-1078,1182,325,-107,338,-350,1590,1374,-391,-654,-1922,-1686,-1287,941,105,398,-86,633,-311,1408,500,-708,-263,797,-861,31,-1667,701,2062,1022,84,2740,1468,-1389,635,-605,-13,931,-624,872,287,-1532,-1752,-519,1299,875,1360,893,1001,-1748,-10,-334,1176,-141,708,546,-814,466,766,-585,1708,-645,-60,1454,-1557,713,1280,1079,-96,645,1175,-516,-1285,-1667
-207,2587,901,373,-824,984,-2052,14,211,-854,-910,609,2443,1115,-1101,585,-1659,76,57,-58,694,-695,846,1032,-104,-1377,-4023,-1178,939,-365,-1080,-114,-441,1616,-1647,-1607,501,790,1473,-2167,-1678,1544,2,-1949,-814,108,437,3025,-1115,928,1212,-142,620,-1177,232,156,-1075,484,-148,-796,867,379,-592,1065,-1008,1693,-1331,1090,-307,-277,216,793,2077,1141,642,180,287,-543,-764,760,1682,860,86,-117,-762,-321,-846,791,-7,1670,-989,-2873,-1760,-763,422,2298,-1865,696,-1165,1025,-1590,1775,-251,372,644,-583,410,366,-1550,614,-464,-2296,1156,-1616,-1616,-472,108,437,-712,1422
1514,1037,764,-1436,955,380,-333,-458,2136,1785,-460,-374,689,-34,-514,-261,810,283,-613,937,-1078,-284,-524,-1363,-1772,-458,288,166,-2250,-2680,-871,-519,-728,3062,350,-1805,793,1374,-3203,83,-2015,1725,-489,-2396,-1433,535,-605,2635,-1170,-1308,671,-1123,1061,1914,-621,1028,28,-682,-458,-537,1922,-769,644,347,2224,644,537,390,-119,2158,-360,-847,707,-869,-2750,64,-119,-1041,-203,-1595,1593,-3187,793,3507,2690,620,-2062,464,-1110,-1253,-1288,1233,-372,-540,1056,1585,11,1586,1917,3707,-997,679,1066,335,-754,2499,1762,-1180,26,198,-239,-2144,-296,799,-2082,-151,1189,-1035,1041,1112
508,2099,-490,-819,-1235,424,170,573,-862,-454,224,873,-467,-11,-35,2167,-1334,352,-215,748,-2016,321,-475,-2117,-469,-1891,467,1210,404,-1242,-984,-297,-554,2038,-376,100,429,3272,1466,-1793,-1624,-1139,-2236,677,-668,947,106,2240,-821,-1066,1937,765,-1269,743,200,-1153,-1297,878,-1309,1650,-362,614,1187,53,-487,-116,578,-666,405,-524,999,-276,522,-915,-553,-38,2187,-427,13,507,666,-583,-1516,-1717,-880,710,1440,1443,492,176,-726,-811,-197,-1396,-845,3102,-448,374,-747,1157,189,806,-934,1201,1057,913,1968,-371,869,1201,912,-966,-1785,-572,527,-1446,838,-1820,-591,256
1761,2117,-818,84,-115,-849,1871,-770,-932,-1636,1024,2088,-1058,760,-2314,513,-1476,-1365,-870,253,428,183,-313,875,-778,888,-2116,-3553,607,-477,567,2202,820,849,239,94,-385,578,1440,-921,63,-326,-1043,-861,-3690,2232,597,1633,79,176,1204,-825,-704,908,807,-975,-1458,-62,-856,-335,-2358,-171,989,-226,-1106,1337,382,-1356,316,-723,-1032,420,617,-323,475,1006,-833,971,-928,2638,613,-13,341,-240,-255,-1131,1552,-1227,940,1282,2068,-250,-1343,-1294,-477,802,-1458,-467,-968,384,477,-121,-2263,878,1015,-1247,393,-2593,-470,1312,-1088,-287,-374,-795,-773,123,-8,1249,-1170,-261
-616,-180,885,-63,-1050,559,-482,-632,1421,-643,1104,722,438,-334,-958,1586,78,1520,1460,2905,248,-1010,663,-362,-21,-532,1317,272,-394,450,-1338,871,-81,-1364,-44,-750,342,-711,-379,910,-314,1375,-973,-23,887,-1248,-764,841,-227,2326,-1307,-1342,-778,-715,-664,44,417,-1346,-857,195,976,2218,302,330,324,-1587,-185,1198,-436,-831,2187,376,-352,406,1136,-263,-1106,906,1645,431,-584,840,-2172,-28,-372,1452,209,339,2052,112,-445,746,-1237,2040,-656,560,511,-846,-1505,-1813,-502,-228,156,124,-178,-441,867,955,323,535,-483,-530,1972,623,415,1866,-653,-1599,-1169,-2199
1536,319,-21,222,251,627,1950,-525,-32,-357,2106,486,-522,-359,-232,1600,328,-428,305,1109,-964,-1334,-319,-1431,213,401,-168,-1593,342,890,692,335,831,-357,-705,-937,-786,781,-1853,-426,-634,-1017,429,-1234,-2080,-140,532,-916,-403,-134,49,-1091,-495,828,1315,-587,-49,781,-545,536,-1302,1143,472,1595,-8,-1723,-83,26,-610,-180,-1526,341,-678,1072,-456,-1551,-108,1702,-1128,-175,-2842,1309,163,161,218,-218,1951,154,550,479,-831,-287,324,22,-585,-786,-16,310,-820,-180,595,146,-48,709,-73,1130,355,668,888,1602,90,-244,-750,306,1676,169,52,-948,1474,1774
-574,1606,1146,665,-1646,-432,-229,-1886,-1149,-1573,-124,463,257,2106,-2392,989,1386,936,1000,-535,-1206,1497,479,145,433,-1239,-48,-1574,-1569,333,-91,-321,-64,1101,151,-235,-2379,-325,553,-712,380,-542,-268,-479,-1980,-319,-1848,641,-831,34,-113,-542,-181,2068,-1595,-1545,-259,-769,-73,1236,-278,-1372,-1555,-67,-850,-720,-634,693,-183,203,-378,184,1692,-1302,1065,-1949,-327,-292,-768,1389,1625,-102,-472,67,1886,1257,-1164,-1835,-483,210,-301,-55,876,-428,-1376,2269,337,1732,-241,1736,300,-2320,1010,-334,-1900,-1262,1007,169,47,-822,-2668,-1051,2469,-2274,-917,225,3161,-1782,-1287,970
-246,1279,259,-184,436,-1828,1298,-428,-1979,-929,748,853,-1265,1739,-1757,509,-360,1842,-497,577,-1982,3708,-1137,-200,437,-644,-1437,-2258,-2343,781,-857,-467,-61,1183,801,783,-779,1861,375,-239,664,-1885,-1703,26,-287,2667,76,-385,983,235,3542,150,-523,648,448,-197,-552,712,-1351,-1031,69,-223,213,-2122,635,911,-395,100,-784,-701,112,-2214,39,1176,-193,-775,1567,1551,1319,-555,1212,188,-104,-1367,1688,266,1597,992,1149,2600,140,-1582,513,-1002,85,1609,-314,1139,-1133,-954,-15,505,-734,314,36,-542,207,-1074,99,594,-1531,-1068,-1473,374,1323,305,459,376,-1342,710
-682,-1286,353,-311,2823,200,-2059,2164,644,1766,-814,-1462,2137,-1998,1545,-2743,-1536,-1934,-3757,-152,1195,-14,179,362,205,2005,61,1670,2627,-2611,2245,-1486,-272,-1258,-205,-1495,138,-1991,288,-976,-268,1429,588,-548,1036,-1722,1103,-352,113,2611,794,624,-509,-1008,-510,1615,-130,2263,-927,-2345,-142,739,-223,-95,630,-65,278,-903,1858,-901,-285,382,-1828,532,-711,2085,304,-375,-438,-1382,902,-2124,940,222,490,-2294,-997,1231,-1593,1836,430,860,-1413,-426,374,-3252,-1553,-2618,1531,-338,-1000,3580,202,1091,492,714,-1092,-517,-6,-919,6,1733,-2931,2589,737,-1141,-3354,1947,1582,-582
-1579,471,3047,-62,98,1120,-2360,191,168,1668,1604,-197,701,-2587,-943,2073,-3058,-967,-182,764,-620,360,2048,-2032,1230,96,-518,-252,612,-2237,33,-721,-1708,1051,73,-1848,1101,821,1474,-1591,231,1626,-2115,-823,-633,-1310,-2118,-711,26,1624,3211,-1015,-348,1484,-4099,165,949,3401,-897,131,-803,839,-973,1689,-1652,-2945,-2007,496,-911,-3003,-1617,718,189,-446,-910,753,1311,-949,-326,-5,1955,-2287,-1180,-2021,-1009,1137,-405,1488,-1571,79,-405,-2273,96,-402,-2881,1414,611,-2646,-729,121,-1206,-400,130,1410,96,555,-244,-819,-1512,-1143,-896,-635,541,-1039,-62,-2032,-11,-2139,-425,-176
