74288144,-70740823,139955147,-184140737,-62771849,-35303951,-137874356,-88257099,59196116,-55861227,-87939824,-71221592,-92555614,-67611282,126043044,61934171,-31043904,-58874682,96986413,57161628,-18224307,116964425,-26764206,-165516613,28476787,4767589,-19583199,-45775472,-115846927,-16103217,238175514,123097534,-63450994,-150715489,-161024593,86852459,-118373197,61831989,175136396,-90953278,67943440,-13727064,-83822754,-120277581,6134139,68755447,-71609829,45951391,68871003,-8167452,107014490,42997385,122232706,79832676,184581869,-20453723,-112404776,129432718,-16553111,15932159,28237546,159578593,-18382313,16468595,-113662608,-138379495,108570737,-49063005,124127396,-26194586,-44562383,-17396166,-12436656,62147499,-153216965,-105051563,181713326,-30571856,84422596,47359031,-79936850,21940903,-93918912,50932633,34426008,-4347984,5261917,176929285,127215384,24725176,-82568530,39238898,46860525,200621893,-102178821,63075094,-54621962,-56245926,154392548,-66956421,5001953,102479541,-54204558,-89642059,33187253,-13913291,-95242353,-17788897,-192593574,-38530581,-124243471,-79071972,47957506,-92711660,-34078301,-39631719,142893093,-34740748,154488059,-187825662,-45471068,-23717637,-115350874,-56206932,-157483586,-56078753,40482333,7641099,-31400526,69306352,-21366672,130137009,-4213211,-82872557,-82314361,-95904757,-84528300,3707169,16033849,-13686974,50431771,-53583614,-43172055,-114428173,157332244,-9806797,66206523,-42269704,-29576582,-39430572,58157531,-6387227,-39595422,-166138207,76531238,-3288830,101541158,-9514634,30727919,55124846,-122713849,-12047012,-21273186,201509821,-107124010,-226843987,111718551,-67769835,122524125,56383327,204009098,-92956286,33976402,-69110458,7534777,-78563933,-59018268,9743941,-63370628,-186468293
29472160,-41604780,42686796,78435573,-22078647,65074090,58377505,-150791909,63405758,86891867,-33461710,-33195749,-105575104,74877290,-22710296,-56498490,-68473489,80384999,-57048282,62386891,69667172,91544880,-89775913,23537550,174046413,102523681,-103232253,28777635,-119012860,-23725134,101681077,-112215910,207462022,19400444,-125819951,-175205106,-6849478,-97603072,16686496,75752538,-124574,172679066,31999098,-55784970,57417886,-37916439,-69674184,-71759027,-3991893,-75314785,146900494,89418461,-134119855,-42440523,-106963734,57712412,-4948031,19025822,-18889111,-212845958,-97736992,38303082,-61979935,-39506400,179522465,40711444,-8868459,93003114,72488985,-44046906,-99461691,-39792630,23174781,139870930,13114557,-55171849,68041880,31783122,127235642,213185309,80874427,166958387,27522435,120362533,-2764637,40814511,129797070,-82827683,-135406853,-23230973,-73004056,68536674,-119066445,-45315967,34797870,38955949,67742227,-36934970,82272865,51786662,-56751881,-66025928,-14352124,42571773,27155897,90228117,186945595,-100402501,30020780,-30400660,-127942842,197084171,-72377955,-91498464,-69260617,-37113260,50644176,-14566160,-51942440,186597212,50325757,67269921,-6779413,45630779,101894611,22877691,-24022943,116679244,22046880,2062761,197010851,-56626348,112738664,5231372,-196160311,26528496,59546105,-66403694,-46489517,-9365572,33325862,51276586,-150976239,-114624812,-11987047,-30790497,81534000,74221420,-31275157,52567533,-33097656,39002831,75932410,141131779,45845307,-73108739,-44603024,187348636,-24295598,-53358202,11296430,74980970,43738900,77082567,-147208231,73800569,111130963,95674522,125802339,-52136926,111162394,8327577,-21279986,11854921,-152910658,55817282,-73257557,-31619099,86972425,-63330606
122877105,-50154114,-42552913,88213106,-132264409,7420804,-111785262,-19376493,-48028209,-159926460,133253257,-91512532,170316474,85522768,-5413804,31682451,68721254,47941490,80425532,63663184,-25954472,-381376,-52310757,28218779,137958484,-187231848,-48492669,-180562957,42674148,117018776,-90000948,-112495371,1213673,76900595,34551088,193520046,-13314449,57162077,-12448112,-41330323,57221315,15461904,8548397,-74967617,258234868,77626417,-163916655,-164571022,-27310874,-72655653,84766467,-17638976,71518095,-139453250,-156263713,155411474,-145288700,-76810577,73650768,-24911369,30607272,70820626,-107904316,73523812,-53149826,41141074,-147450800,17857587,-102625243,-35892646,40535272,-144542714,-18235751,-58814250,-103593257,-47551918,14579958,84351317,40753970,-166421323,-141629464,64192760,-130877225,-142032455,-76111377,-9068385,165712738,-105424075,93380826,-44531695,-28350873,-25060919,-10390502,103887648,23386591,-117104372,-15164597,-20932532,53805174,-120728845,-29134154,84794038,87577956,53924197,111479781,-26833501,147196465,-138703,19431448,106912261,131182305,87306692,-122184221,-139144799,2636699,165545352,15923468,46716853,-221016476,82212217,-141096351,-21125708,29727173,240716347,-25348837,142132214,76704025,46887636,103422640,141817112,-86336470,39323013,-98522854,20461383,56180096,-140592776,-62173313,-84372370,39181173,-118854225,-109515649,6904517,-37035848,-45854143,-121564454,-176536123,205247319,-97207874,132061589,4283339,159319432,-139711238,4053054,128766908,-124148871,-3783170,-35583516,118070956,42446040,104697780,-3942007,115301500,-819511,26479565,-13113479,85057293,-19492460,167435520,99030698,-166022148,48416154,16863082,-127497127,-92000119,-58297076,43002363,-72000579,-229639115,39185931,142772239
-24214969,-47410411,-81991918,103986895,-3230119,36772418,19181471,118350500,49390275,24648384,198028792,-35844616,31749666,61985410,179137296,26088670,12677999,44963206,-1667038,-52624270,52000678,-163802797,-10267158,-41297661,-98791621,-86802426,167759249,-148767896,-90887226,-109870989,-22839304,-77384314,-70518271,-140883004,-7453445,34303012,-14009457,-707589,-170253488,-92333005,97624199,-56712550,-59504278,175488630,-14545853,-96385071,31862009,22088952,79942426,8454561,-18002966,-15071105,159952460,43622585,75426085,-21222276,-84658484,48573843,-7159453,125007733,-47934797,-73680697,65471179,78370936,-239833021,15072057,-103462344,-117397459,-21944926,19477082,40136989,-51559065,-46885289,-33150350,26673756,65086211,80360715,-172041611,-58032511,-119364028,108329706,-124959870,13013348,-46219271,66892114,-160986327,-65617138,74873971,74729839,-95835932,6058363,112874831,35235296,-61631562,17400684,-61762232,42735206,-10047658,23884655,-124701622,-47927926,-98128267,-26027762,-35675787,-132821974,-6938123,28697785,36478951,-36187497,-16477594,25384546,-860711,-129583909,32833559,80659527,-26141347,95325474,-27973870,-86625030,-87889102,-78161578,-71534261,80930976,-19308528,-41227429,-116968258,-196890072,-106949714,-25352569,63375168,25864632,168204567,-122091088,-85838771,87943385,32813277,71192831,-49884619,158492062,-53073073,-187466312,117268987,154235130,63451546,-121902535,-114410418,61661813,-40360426,-224571053,-23726968,165985752,-177301383,85821131,-29543152,-21418310,129646431,-7374631,-170724126,35730251,-20244262,-18318093,81829192,44037302,73515983,130555046,-21225799,-21793549,-11419151,-75518600,-113902812,22550471,-100808606,59304710,-71169,65480185,-145597246,55740710,12733131,-80913339,36296590
-35101629,119245870,7706542,75894962,67772208,24636289,52260850,117994329,-18038614,205162100,-25570683,-25969604,-112690524,179535089,-7540538,-217746623,-100192872,156643238,-79573354,101145999,204472128,-167174730,58359665,60949732,-124120065,3651653,-28272863,169006539,129018458,-20600760,64338254,-103350097,73288000,61078959,-82143637,-85605074,168834357,-107671510,-250662534,57374728,41118481,17975402,65062024,78138604,33810285,-36419404,199978058,77931491,45381952,-12772189,137539232,29276069,-37759421,49934838,18150766,12430265,67169033,-75757757,82238092,-139270877,87789733,-158391321,-19278309,-68900878,101874799,101533633,72729184,54589948,52910072,55864045,-159673006,132342506,-10126853,-5988475,-195775065,128083309,101162108,15829117,-54223447,45708473,-47129167,-109621172,63817620,302934692,98217341,61020843,-144616312,-27464892,-114365974,71399182,-80087552,-101770786,-54669965,-17718964,114997146,161522833,183487832,26999204,-94879797,128200872,-56360676,60163475,-150170089,71986346,7099147,28589510,66563438,-180180269,129851047,-60764635,45637217,41378808,16461440,117180417,277784130,90583452,38639444,-39136993,-3352904,-72230942,-137002666,193084323,149952839,205703282,157373567,-65847674,20216667,-41904024,43814624,21666441,69487372,-37933550,86878231,2031548,-86768048,39567680,168230361,-71611563,141633434,-131313626,62340073,127739070,-71519888,-35706582,-7922089,-127673371,-76310147,111022875,31669351,134460603,-205251879,57475141,149930694,115296598,-91336069,84062322,-94825507,151328016,26421275,-18338563,-44719758,-147839678,15239112,41763522,81925794,266327250,151531179,-56937667,-49524887,-211840168,-12333285,67955545,-35937360,68922191,-17551188,-97925716,71424620,1851141,58323858,115053126
-55028560,-5882686,28624798,115841694,261346521,-144723731,35211358,-118967306,27601923,-45987660,72719948,-6130831,-3168014,-81443280,137206138,-19246702,39502584,83502458,-90426984,-126623513,-143375728,-22245916,-161423320,64602010,-50825116,-102714427,38077022,11393542,234289893,5315978,21821027,42130162,27562329,99249277,173900453,-155535203,8129394,-133331842,58400077,102155983,15327630,66910996,-11057133,121296161,115484046,47147123,139160713,260543712,-78312033,-113099181,77243764,-137635423,-31482082,-159829425,-75354229,70256153,60784733,1610616,54927566,-3520220,43402801,54018842,-8008706,-81677547,203443547,33555160,-92202870,32626795,58309760,-33266112,33627766,189829566,178192399,155116953,97110038,126290756,-153144334,76830922,-135502023,83606110,28879963,47450074,17190776,100495968,144249536,-52981520,101777773,53948733,-18281547,-187749523,101156130,32582945,-193189637,-186313552,-77335454,-239598701,-112319293,57841893,20565601,-108455484,-18500391,26440074,-53136147,75791384,140619431,-16583433,154577137,115398080,41464559,-32263841,-201842305,176835925,-168621214,309478200,69986145,11872073,189730055,53017959,1674739,78533180,200105443,82723478,64874429,-66793383,67741280,-111507353,-22812056,104264724,202114131,-11734096,69421975,-249330071,-63877744,160375834,21663092,195365933,-32894512,-150375493,-115464723,14119888,-80674796,32787650,94834221,128962488,-130019478,-32729949,165243469,-45811093,-149578394,148678445,205532131,18035047,-50608276,-70030117,-157318031,-65919074,-10575949,27995950,184869588,-135072271,95247532,82222009,105406231,38172298,293983422,-56431825,37325000,-50999429,119584110,-71283841,-140661661,101597452,84511120,11363548,-17687298,-35649397,51665614,9729171,100092114,-49080216
150328680,147910070,-77362663,-146655125,-64210189,65324674,101908503,110281594,-96563600,55490411,-35856338,-122089176,93080233,-20108966,-1062803,-35604909,-54763102,-78663498,-61577633,-136239004,57064642,4929162,209733376,-62483447,-27268243,-33094085,-118051267,-109162326,-208326102,-10265014,-73538032,127559974,-14371214,24962997,-111087250,138919364,21851396,73723060,-59110083,-101902406,6757325,-63187031,37305399,-28521115,67481497,-27815388,248682,-24021828,72822113,36593432,64341628,175463249,49385703,32341681,25717322,-62272882,36221797,-57456928,-69939792,6787004,-8563758,-58390041,-43981720,-40595525,90412117,-110709134,179630571,67367770,-145335377,113422024,-46599079,7394806,-86576462,-89123633,-22165069,59791635,-129678912,28366544,66190609,-31907534,34897031,93141544,7442395,-129773066,59670851,-37647858,-15770811,86291461,-187143145,42493028,-63176414,55032969,19767224,85375353,70934444,-124414950,-188072960,147896302,3211226,47240868,23930901,189117369,140954110,-104070979,-11147753,16778974,-21361415,-59980023,75534048,-32953055,13344132,-82471333,51532273,-109306082,-143524873,16320653,27365922,-250609873,-22577844,-122861926,-67984869,18496868,-100206577,40630645,-111009794,42010334,112567780,-59307034,-12185591,99547295,-68745759,19709175,-74190235,141059908,51759423,-12188075,-28432887,-26924142,-27424273,-101759270,109493167,-157736715,-118661302,-38907216,43618744,-29033657,-98973916,-31008866,131161067,-30498267,-36078721,41503643,-165180120,-80656997,64568117,-128934208,32287607,29568399,6103569,15513192,98518191,-88448446,60133705,120249221,105459174,-42582828,-23482188,-39340167,-129603492,-128224162,47932165,123556549,-53683864,-184300277,3481541,3444103,165951021,-184051467,-93679866,-63067838
127206216,-46927468,139529986,95053514,-10903949,121129050,-83229629,-219731875,29512086,-169428837,18197773,-20203069,29531910,-11423716,-58904743,22269267,25791782,-191848010,-1378636,103231101,10951992,159382825,-113272991,214513758,38908932,-129585066,8569035,-125754616,36229123,104861403,-47564860,-101991145,122906933,237298388,6329131,-42021643,-17262458,15124354,-88448157,95928881,45530240,45037983,-106854941,-207025661,302152195,169590724,-77221268,-177804790,-134719022,-18968741,75270414,73452849,94540839,13449768,-177916893,51086529,-205611755,-34749748,77548630,-88409316,114141562,71156637,-105395667,86871738,40508324,-39310797,-95415945,-4813795,-101108931,-68843410,17522506,-163755316,-62798580,-45947358,-107701408,-95922671,-66096704,142225905,14857240,-143245526,39673425,-701229,-105651089,-132107645,-66693270,29435007,147089584,-209892483,-44480041,-108891763,54859817,11261727,3326175,-37446091,-134053909,-166279684,52731941,-42540178,173478815,-42596412,51680155,84588566,256257408,51993362,97770853,-140405030,84367400,113098559,-126084477,91735832,-70931161,89747590,-185106165,-118552164,61610284,218562747,37622888,241721927,-42539903,119098148,16699188,7119486,34159955,137831955,-87336764,108578257,96355767,136138878,8958178,34120018,-134079048,-147008815,75873021,-50533830,-84035109,-264727546,-2310688,-37297149,12512899,-68009650,-173451734,636252,-25563931,165503132,-83176599,-1066395,146317760,-64854059,100474035,72012789,189057035,-117367231,42063370,135027496,-132916755,11836300,3546326,102510149,74362643,-14409620,101660242,152463100,17812773,85334060,-28816118,-8585600,126291402,224477253,93730275,-153818015,171139525,-51545699,51058544,-104010112,-12765403,40230912,-60082099,-107090993,104913315,-3249919
-58196396,86275309,113731004,-143743100,140151010,4124876,156725635,68332003,-99255840,-75912327,-89115772,13666309,-184233935,-49537163,134848928,-88270848,-18538247,11014682,-85811829,-271327464,38923043,-13184834,71003690,-9576023,-71399944,154289440,14303984,107431729,-30312568,-36112958,88737183,128733122,37287758,66535213,-8270009,-99104639,-21035886,-19014229,74291699,15611829,47997667,98997594,-42124512,-66275346,-55728074,13147016,124548976,8443445,79455654,77399872,-37389675,132832774,-43291388,-77132457,9734317,-93219229,24450632,236505250,-108269596,-24879769,-15017581,-149944441,78765723,-157660661,46763074,40571983,-5771884,6439877,119981037,-30789799,-94860956,73230077,54171298,160834114,-20707011,-14216551,-123701694,96386228,-35143232,280456888,122608875,63087490,84119667,47579562,9741207,88045818,-4547196,122421500,-78214868,21587600,76724599,-134666772,17723534,-60385477,-105397159,40234380,-13147534,239536,62982255,120925176,-129706409,-6531798,-30685722,2153746,126313028,58959526,-4066228,42124997,-43510691,-182878713,58765763,-82074089,-21938229,-105067819,62404239,18406369,51839290,30609297,42261297,-126924031,56615463,20886416,-173242351,-163862952,7312239,-10685451,-91016821,-126991189,-105220782,-40698489,-16259607,-69521581,-32324029,62461846,83823733,53214541,28975349,-124945661,-7131463,-141132128,-98618616,-116314362,-67194471,62972324,53657806,121655837,-75461413,178934866,-46659684,89318,-92596111,194967708,45993260,-176687088,194343679,-56590456,168654775,-144672451,94874429,159378009,-126985175,-220617059,51321996,149566675,-117997272,32867370,-127511725,-83234967,9216685,152815807,120874277,36174561,96071729,64793325,-38277960,4807477,204813189,114896457,-161752139,-191703671
335996,-103517506,4189774,56918591,-49127608,-43792516,-55640665,115890427,-66517799,57269940,-22446971,19918326,-148374453,-78225258,-8760532,14796801,-198679336,105652684,-68098483,177051673,141868192,21834062,19215546,-13147333,157975270,58158054,122509747,65203403,118165645,-38705922,43028429,-8142306,-39778936,-249924957,-155453440,46390078,4406626,34231358,44716960,23101650,56583173,-40973683,41447235,55547218,-106050775,-75048857,-59124105,-19732219,32276150,77402324,-86411866,-114104830,-108590693,-104390890,99610832,107460747,87184921,17485326,127101533,23866893,-41833215,4602789,45335546,-37446552,-146795512,45095551,3608242,87097506,84644816,108755504,81525837,-90203385,-117652097,-17307848,-46854245,25892538,256356899,-186410511,117585269,-1737790,-21139706,-111139384,-54205716,118291869,160279225,110269281,-199415865,32977715,98110864,73403731,-91939885,14364131,13874089,72004386,48949660,238672725,302723097,-121545574,-106053872,16348292,-28674074,-76610330,-225082272,101765108,-100878783,156434381,-32655844,136505594,137291276,-88106136,47721829,-44454730,75648612,32302421,120560671,-122778588,-27974175,82233287,-61539123,-31357353,-30934645,167874161,15972790,-43876355,61516745,-61542325,-85379487,60837466,-100537212,-29443579,86944854,156186970,38618631,1468274,-171041355,140926604,-142763582,18047596,63914819,71516226,-10284407,59166607,62718946,-104583739,153090242,-48569820,-91181218,-35790656,-7068028,-67000231,-125357695,170307138,58921420,103673950,-46431358,41743030,-180214311,45571700,-58931607,-65892043,10350797,11343858,-91173355,-141680163,-122199414,147149447,5999711,-41237573,-53854574,13046534,-73841818,-55344817,-154371779,30975885,32453754,-84222798,-110735233,22178714,18599313,44700116
18587964,-33602012,123469084,99616052,166994982,-4890435,-7806201,-105599707,2956526,-6330724,-71940828,-65914660,-179422250,17795413,88956796,-99218050,-86046405,171430317,-151593133,80171383,-5180456,126102415,-147682251,99065683,-35546523,69468562,-5264459,55037322,125582239,85323214,-106317167,50353086,31229584,49246136,-50410658,-119576421,-46307538,-16907966,-29663188,85615810,41762891,44745581,-58128621,17212017,86254344,153605841,55180855,-13709856,56381575,-29118396,-35643404,-41624724,-61353441,-128521722,-23602504,48245824,701109,-69364215,97719200,-11584691,66009912,-6358348,29081384,-64733250,173652197,81736658,72792984,93710175,154515416,-39173826,-17997307,-5025209,62238424,-13896132,-58609785,-46490003,47988094,-55691664,-62083129,-38843610,69880098,-60316194,88346447,169100609,46852433,147811998,-57948922,-98041286,-70463205,72581511,141553295,7937061,-56702651,-70944575,-71065575,149052414,125190731,-63821496,-12280377,62443540,-72372993,88799300,-45537380,87951110,31080547,-21513975,-17952380,106592791,126154379,93251480,-69704944,-50294724,-15549037,211849783,35484121,-48339245,49055786,142781619,-64899341,118224942,168429055,141984727,-78751293,11704349,118818475,20077501,6326318,10531412,-19614740,-18139895,66043257,-21395718,41062563,91733885,-79771341,91535147,-140741583,15526772,-34850063,-12315727,66058259,-23889800,-10762585,14512826,75223735,19304397,17761513,90427800,-86738941,100228209,-89926536,15923773,44191573,58194207,-133653065,-34411396,-176276738,111803885,135975654,56086040,66496286,-87150674,-92836567,5285346,39917858,5793069,64631335,46819229,36773506,7406046,-22686803,-40801405,109348336,169619056,-35845835,6788576,66138599,-461160,59958330,40860161
-23722273,51286387,-58495358,104942742,23991413,181303568,31482854,60069450,-125903891,-68481995,-29657412,83302746,-1692553,-29989692,-151579105,836494,17430016,21565215,133024380,70630629,3650375,-30507666,-56162047,135437073,-16141819,-56747677,44670661,111659751,22209449,-9535402,-209346392,-85045678,77729029,81605601,-39359400,-131889106,-83341908,-174128711,-103356918,-2275347,-26131994,-182137164,56462360,-12069725,29602512,-113076277,-100924472,-138607977,-146274061,103100613,34438570,-75734686,-44271990,-35150601,-36478156,-19340156,-35230905,-89241367,15468208,-27746788,2613035,-52321305,-50943239,76031069,-159013401,90189196,62671547,-188830253,30217957,-19631853,58109020,-167942803,-211437142,47601259,21374196,38497462,90148043,-55142975,-67232855,-165776450,92644848,-85100357,41616876,23828592,-214637659,-73061880,15659035,-43943617,-23091771,47530037,102282294,-35660240,161592017,148306474,-64822857,87927632,191165479,-18972803,-124477404,-41232421,-176019511,87811403,-82651334,-17655594,-4279177,-26154622,-108598612,49121978,97036140,-26668901,86862078,-13089394,-87934523,-81543911,276057285,119614630,-18950054,-34091630,-66116434,-25749583,-33429674,15912757,116496077,84547716,25021117,166031011,-85588489,74248719,-56517362,-75428881,-172393264,16971719,50160776,-919523,-90195976,-34288313,-7333254,-19792370,149314190,-82560169,-177829684,126914195,78586637,-101930699,-14175963,-33228914,-115558879,-51251361,61792511,27487846,-26334590,-8166521,-85899097,58716904,-85181767,61133639,-35967390,10916990,24542700,54425551,102111432,9025282,-40847750,-116379761,27677362,-26011709,37706066,-64243442,-170543690,-129522380,31081312,-130159579,30336741,-2203666,30272067,-3610393,100326320,-62417028,-30709605,46421915
-209315294,47305975,-109439093,89591566,59386342,-102787219,-7981137,60733165,110094269,60151051,19992355,103780494,38526851,-52588704,92129237,-124520200,168988302,-67532903,-120080569,-142208659,27707308,-188441983,32085986,52858568,-46478329,-65399454,129149305,-38154078,125554228,-11833629,92058023,-137746276,75631285,28593306,246974829,-74732795,84052154,-77711490,-46922726,-8054528,-19815169,-23554909,46674206,93291067,22759816,27712635,202769526,165834756,-123223639,156632301,-132170667,-123743783,166603520,-8338857,-50144526,8503075,76969249,69116624,-115674194,43170147,-54138034,-146176175,87358550,303102,46636440,155941336,-225384176,-8649389,6442362,17191223,82551960,285053680,-8948040,-166347380,84425718,128503966,-99441199,-20274540,-55222154,3926404,9343210,-176277528,56472850,55713054,12034552,-126711500,-93150844,33466629,11149990,-18951671,123043831,-27050401,54567648,-129381300,44095542,-129465149,70810417,162274008,-30212272,72912281,87285892,-74858553,-4227896,77690190,-68225862,102140325,76082932,17455327,-71858271,-61672419,80179731,112351624,-14718138,201909591,76661940,14689802,60637299,181559310,37246013,89926396,92764548,-34904907,175697541,49244642,41385194,27223147,-140540380,-27658458,-101632779,-63742594,-2280759,-43014821,-24665723,-96316197,160349373,29393484,130626489,-149096148,74878122,61744778,-104621493,67980926,176263359,181822867,-142033310,41710140,191141014,-122968412,-124338166,45431094,172800964,30322548,108163608,168063854,53089380,47226524,35341735,59499468,-106734334,33552953,-90696478,93259237,154329854,-83956410,-16595507,155124952,-91243166,-68298149,31627298,-152441679,-163210091,118330033,58903019,-25200814,-112049632,-92449627,-42883941,-16029658,69352045,-38963810
-34864085,-128842391,-577978,-5828805,5007413,-93484342,36184600,-99465604,72264545,104099107,-35426236,-76619717,-39779118,53701118,155702622,31108481,-83047410,-55627108,-147209635,-162594580,49125447,22443965,72943338,14667411,-29292007,90885217,101594097,-33209956,-243290161,-51382982,19861692,21956277,67539078,-189910027,61545117,-24661808,-70415651,119658727,-5163329,-536708,-62401025,75770018,-60285570,-70497386,-150337650,-73546536,48225326,-67534142,201644546,880082,-108762899,83935115,-84417085,139733420,-50657341,-97731128,33916666,100149464,-101749749,23337089,-250050554,-57041410,9384961,111187520,-58532945,-195004138,70750849,60231145,-40591453,-61075146,-58424220,-1516411,183468411,-27949172,92919018,42030707,-78069937,-68254928,91523342,82400990,120581483,66772891,59597875,-68424806,41514978,-23558084,-93882002,132674263,-84622542,100900983,-119101322,93315301,-37700024,15285540,-110448096,22095437,-33220280,4145104,236016232,94522994,55464747,-118148751,172141023,-51661449,-190935721,125384277,-42250873,52157331,-127722827,24464460,-23324981,-116764102,52202723,27187447,-112995146,-126247463,-30427039,18085091,45841193,28819296,59281090,-47025182,-247075909,-225426455,-64882454,-124373952,-75303717,77765519,-128201794,-103721944,235841275,158646536,-59095864,-92658983,47921615,80965703,50962843,246304172,13943612,13320578,61606229,20736178,-62200722,-36537985,39194634,244161248,-74549552,39389834,-51173530,-53450434,-110735236,-44565352,83911265,54155282,90645626,-44547821,-43907290,-133570798,-64650024,-18064185,-11030870,94143899,-35873045,44698257,-81244499,-64530152,-113436339,-41727882,-120349879,69367910,61642721,-73884910,6450712,116070231,80499286,-23201794,-84651199,102714091,-159309454,-49375587
42532378,61603298,-114042325,15317500,-110559811,126573719,59357176,75423835,-46130579,82400686,51115071,108931468,35038196,-10858986,-141611487,-27966716,-12018432,-48616593,101939885,82427396,61856405,31109370,122369589,-4895862,32326030,-49669282,62811347,16548021,-70698420,31015968,30435499,-108347419,-138857879,52524834,-44140504,83701002,-15216347,8776890,-37921028,-66089455,-23790840,-48170881,23132769,34511455,-17596090,-128301058,-75981437,2700864,-80523647,126126454,1190435,60304448,16237598,116230044,-32143794,-15637948,12594431,-82813311,27225322,62794345,19927724,79832272,139999096,151782924,-96808838,-7383746,-37006890,-64364310,-144253018,9709507,-32359068,-102272817,-132853005,-13072226,-41371900,-23189043,-80402578,-60486322,36348363,-79405226,34151577,-19057903,71075289,-159139123,-101263357,-75629491,35383611,-38358799,42825935,-31113101,-93146534,18274948,23374516,40850441,95680340,-53503492,52477869,-25235592,-100552855,-25074752,64456473,-13232298,-2103839,-8842101,-25104165,-42157142,-51309502,-55544012,27497121,-78859010,43050309,34961414,29675140,3329517,72226620,-60354797,-39676108,-100277074,-17177156,-28380257,32726255,-48257195,41073082,83695840,-1143672,-11153316,49024484,-1347667,-7174027,94003562,-51031371,-7822398,92928798,-27563154,-100283336,-95448509,41898610,39807497,26651715,-47787550,-104070782,69872564,-84460370,20391522,-35000676,-98916294,-13698607,19631801,49786755,-80897213,71911398,16558214,37159710,103175340,-37116123,51158964,7435555,66882024,-131427214,-160507548,28184440,-1774177,25811008,-36219096,10292744,38163217,40215420,-94000722,-40518606,-108304794,-59249838,-17469029,-159360805,-167514024,14516806,-68230073,-23773630,-87121581,-9744850,70790831
74670031,147500858,-216230951,93307354,242722400,68986856,248632953,-49258788,-147727377,73868264,25626773,-145284294,-60532356,178520557,-110291810,-8806311,113879025,253648701,163088447,-54363173,-172233388,-47420408,-124505006,-88589483,134602780,-44156568,-108319170,146966106,-97238077,-16712578,-122064780,-29193357,20297706,78448556,181000418,59790676,-180795445,48535383,-132568084,25534237,18581497,-196151622,-78965129,43822946,43500938,-173129448,55134700,-178401345,86371209,-241258582,57983869,-33660607,-157053288,-169971308,-96445240,21576108,111625676,-61848741,-69234299,85576237,21474357,-51664033,122898412,-82588815,-49402530,-41425788,-86128485,-92884672,-12170104,-119130463,-203651368,-154576804,-144220610,195723754,97607132,-7074938,-172207850,-134476724,-204955498,-73212304,211754659,-57557360,105002821,7706501,146327520,-182896349,1945383,65679481,-78422515,154564992,-94469662,105258811,-48437815,208037322,130070988,-63060945,-191958400,38143314,-146106748,-140499436,-212027645,68208522,-14338748,-232293567,187182005,73418831,-132538331,-67570266,329125313,-153123367,-54527188,172532619,-332031101,-70935242,80806402,37298777,-40512526,-326145614,-209063011,32480179,-41765505,273983902,159213553,166918067,168157405,14742428,50130623,26478112,106393559,85432521,-50649706,-143754741,-45532035,110598375,109388344,144553975,30564402,10461746,162314279,-65463585,-25893400,164169883,-39912290,159309991,-53528016,-171177938,144368857,104283879,128405775,138655114,-221968767,-7878247,-166459958,-156578100,-133998319,114373348,-184135745,-31956892,83320369,95846034,72312924,-6855805,256202030,161086285,295257958,-12010149,251271595,-589174,-170975609,-66859928,-246143161,-18502415,-3936983,-88008025,225700192,-16560222,122480445,-18611357,-193861730,242403673
38010067,-55083884,-1165558,38847888,-76510333,124223240,64245483,119915010,-8048244,-25824349,58961152,-56724680,99330728,-29184159,-13223583,126786427,44027770,68088012,-3417997,-59850131,17366963,-127304340,-44547620,-139487155,108131911,7425794,-153649569,-48129575,-277980141,97189884,-66859494,109409818,64355001,-224767546,-5143478,43053622,-174587448,65850267,-141572512,58444176,75016925,-14535342,-17032670,114680267,-190020634,-107096498,-251858266,109010077,137220892,-119729799,-19766499,-53324145,-34426035,-112109426,-42064277,-1372197,-95082292,68331946,-119802045,-56211353,-4901492,49457900,-6808794,-44097894,30722800,-35427978,68922425,-23764954,76774796,143298309,154604896,-116053738,4188154,-1956631,49250713,19243689,165703486,2467225,38794859,-17327841,-6726000,130894636,23807895,-46888335,34168078,-17021827,89578190,-1807405,-123529223,-41622592,47647296,160762414,105910033,-18114136,41929512,6161481,265774,-114893729,-106051401,56922284,-14560503,-21098997,82451993,-117389471,-112062002,-152605876,-19472164,103281885,3665885,107913292,81159791,-100325449,120335335,-45081246,-144968839,-23233975,-68607444,-59264560,-149039166,-27861743,-158508771,18179399,-100304737,17181680,55121587,38617026,-17431097,-59841592,-129576331,168366598,179112848,110355784,-251242689,-87844671,172224672,17733979,-55440372,-77798737,-17386817,-17997447,109439085,19128229,65745533,-214163758,130182314,17545613,-56163708,47670659,-206818764,-150523610,-53518654,14128046,74144922,-98982484,25541421,-127680034,-69623085,-18416843,-5177294,-66500525,6194930,64069690,80332633,8154159,-74589397,-30898486,-84257452,193693549,-231749470,72083308,70146585,-28061525,116523379,22809859,16804313,84996753,154023962,-114946189,41870416,-29246129
