-206036796,151539547,-218830077,-20785945,-194440233,102110399,-389091429,239215811,345437612,-160789830,-10814601,21014366,-490282210,-98168153,-8883147,82357867,311608459,132309807,58012496,-51529569,-634877907,1658603,27041876,-180003428,167633446,408686605,143764818,-121831639,-206255835,-26479634,65538066,147422503,215803151,-452868775,-288644252,80790662,251974363,-185158350,43769912,-103912332,233300876,-87087903,87251375,111469049,320204851,-400218149,109681110,-2738038,-54454437,-151850691,-102127299,-140959461,12494821,-160647622,-96816674,-327628630,-70373857,-26763651,-543375995,267611224,-144534145,180955261,-199312114,83492386,335751851,265355413,89291874,22119930,-131864942,216775724,196421106,258514066,-232985380,-241956710,-85945875,-155554837,-58744883,-315303503,-168707803,87113208,20926586,176549797,294057174,-190822573,-152571197,315964293,-685069512,-88848696,-282474880,359918616,324807257,154946649,184144787,134820221,-76581763,1211690,-458283422,232721622,-174512910,-21242720,94064094,-244828903,125867511,-78290362,50063565,486630271,-221190292,138669867,-121052924,33464409,25124087,56200866,-23877310,-81321518,-74466609,67751195,-303324359,246334811,-361434907,359222959,-653717451,254522970,-56219582,32236176,135979410,191054388,-130452817,115766028,178904383,18557680,-25601146,133282578,156748411,41111811,44638960,36854787,159883646,-248818481,120376081,292275812,334660598,28648727,13430263,428653524,-339673378,-58479507,-111582748,-139537754,-72698521,-143038867,99232976,3900207,-268752285,254240074,400229584,267622968,84431294,-57118481,-48969236,-25622296,6867339,-306558616,-132985701,-53144652,10388462,-148922600,12315682,99615734,-210136919,34427434,12571956,202201170,-78347273,114581703,-583103068,-236239722,-264026964,105109019,81781833,-317177987,-342020912,-193647079,-144578980,-33772676,-92812261,-305556781,412178721,-71060001,155268921,-15794514,318500383,65930695,130593221,-40024674,-370680943,47298172,-87972977,44465244,180568673,-331334261
223029643,231173041,-280750572,225113438,101134607,162942816,220053568,-248370195,-187308257,-117678814,-46158507,205689572,206923473,303812193,114897772,109202524,4605867,127741102,178595598,248732768,165212577,319303501,-92531155,178899360,113715377,-131593114,5781522,-52470604,138287125,76126375,-15732884,-77057163,-108665245,-185460358,211984184,471790749,-468546782,-135465969,-382042127,-168683582,110135356,-350336031,133821470,-127606976,2708471,-142259626,-41930864,-7311733,155447478,320609906,-89600676,359268732,-147801068,-124639453,-108521766,177442638,-314503550,177477435,333509270,178567568,-244128576,-256828667,65096222,-394116930,-130828990,441699700,-122637637,-318739747,282938075,-144215303,34431002,156994487,15084630,22837835,5813526,304397692,-180205464,206624356,-228417877,-70706186,-47591475,-510335977,307983562,-2100062,-15575248,-401790237,382090607,-192744811,404901311,-90205637,-244465547,-97767052,-31576290,-1222347,70580349,2830200,-213779842,34156728,-134282481,-433098457,-418508576,-195097736,-51979609,-34265298,133568958,-165991302,-19761763,365331071,165653624,395941607,9839543,-383747305,-185385299,58569725,413635560,155425635,-129985474,13098751,256640854,-241192825,55979090,11025451,159038918,-48715977,-99749221,-455832947,-105233064,-55771700,-110265731,304803295,-385601853,-14194119,-117627644,147941199,57635415,466577497,104289681,97889213,501498807,127268737,-83304310,37114288,96298455,-133071514,-318309385,29878876,197448713,397064907,-145107016,11198839,-113715912,320448093,3490408,-255073962,-119992881,13095888,187371879,75898056,-11742417,-190121823,230794822,-124829261,18911850,13639963,385633752,-190747846,-132319415,-167658361,-309315966,-163621236,-45317504,-225661180,-370961498,363230503,-373986974,72202741,-65567177,62715367,-81904380,-113392729,168469784,189148113,189092665,41801863,-99130702,196447773,-156757567,123148417,139848294,275684062,19973841,168827852,-356344203,115795056,297514715,386600690,24618714,-294059088,25024262,-86724252
-8349234,135776979,-65671085,-219790914,106777481,-308157236,-445807675,-189012106,161169428,87964829,377350386,-34619663,181671090,-172477776,20259763,561354584,347398910,-140480510,-115554152,-352484227,55057804,161279431,-154042007,-71915642,-241260031,359356523,-16743650,-345381469,-74417097,386594364,-164508483,-87183007,-59252466,-326914585,74637529,-185869599,278068051,65776931,-203988736,286674797,219701619,255651071,-118694551,-217910509,-12789962,-52247253,-331398179,-269412335,-365077218,255462114,135603527,313171093,16935508,-4092251,-37307053,344938092,-253460490,43677499,127339276,-150526573,-131164594,69894583,-95018969,132989802,-58788415,-140031169,167330277,216280206,187051077,-192001188,52985848,-148662777,-399150105,227994164,44918571,-101686772,-151822252,-130190623,21837453,-267192108,-298221021,249313100,-470785991,-280527667,-114322696,167441541,-304699951,48411692,182056464,-289902921,109454444,186229544,24117419,254427365,155005498,241270118,122903055,-82646477,161034199,-18877670,-115774361,-84669122,-378159357,220685317,-156295866,16216043,247832344,-337150973,-40263610,-124857584,203306734,89206724,-77250752,-279999116,-284979924,152669784,93566509,-1609220,172401487,234337385,479079453,238338382,-131561540,-43236861,-56442959,-4027187,35449281,-77595146,-482567602,-106912023,169725166,114714735,164138399,284601261,46714349,-70676161,7620012,-112570085,294077428,5492835,-11120384,91606000,203507607,91827023,-28770082,426158743,314421403,-2778461,169311788,11332930,-27897206,-233986313,163137590,85126347,-373274845,60147159,-53064950,6811490,-98767771,219631399,-102306036,-20067343,-233621566,87949509,-146252640,314061689,6913409,398814542,250627145,172095895,378946799,3141580,246318543,8967327,321256527,146135037,-237218396,-172717665,-218086402,-299465453,40743874,-27490084,-144404422,373586350,-233462994,270797865,245080275,-122227500,319879484,-41716997,-300328295,105644294,-62121551,-90101799,-194112658,-152536748,191647788,216630317,-14764078,103486241
-42583417,1635421,-387268464,197637900,228693762,96413893,-73925584,-150846530,281665531,323008284,-331887902,-8099132,-43959093,287584230,-24385499,-104467990,30227241,-166054162,61661852,163091845,-65483571,155056234,-275637416,-352139247,223084848,-5237554,-68667712,-4055822,44211805,-204108891,-65811571,-150166672,-5537448,-375486489,-51582804,217004384,-214270114,-2431169,-50044484,47104335,-12046695,-368647236,-227934897,141741999,-37717009,-16475479,193809441,-241697728,-105337487,230507959,270041443,-170927047,-296598976,-86411313,291750424,240379365,-309761541,26249051,72143553,90486861,-268232281,205393440,-96472210,173914458,-116664876,-47559581,-126443643,-143727091,304518790,-395261526,-325515069,20100336,134363492,96851329,-183626703,16913586,-87526491,-142881816,-458333336,89322437,-47240013,-222737802,468750221,8096689,-174662046,-18237010,240758051,122448987,115212832,22821775,118652095,-192449749,21388259,-48521252,-58644591,-260414923,-43788719,-261900705,28827706,-80990274,-147778439,-376610743,-211091399,-26688707,-49187686,-83054999,-671512004,38993910,29732042,255026864,62368628,188120198,-54501510,276031761,258714950,91519985,-189689041,343922033,81298377,-117930471,-5053683,-45048355,319884350,294316009,-97990962,15282048,92812474,-289569018,-170625926,-60647558,-39378600,317705268,-10613868,250169726,-174508527,237962256,2204611,108604912,371812704,-107769736,-39829205,396091596,-135277510,150592657,-400551382,-356360555,-139849548,261764330,44815622,434470109,-203159145,275488048,-21937369,-70049511,71133772,290161095,-59864963,-143864848,-201040239,-238723550,74252871,-461463373,76107042,-209407963,-143988073,-180822322,390365924,-313543278,490653,304078522,421845236,-261394655,-326074854,224439467,-177031702,-3305798,129055475,-55866231,-249901896,-70709216,-188720477,173304327,90035685,423203739,180119753,-68496809,321362685,463218079,50718905,80091352,-165691303,-417276133,-333924535,358074710,-172930685,-31146414,332063648,-160815967,-47967329,-27140929
-52073164,69047399,37138811,-66709901,380592132,-181693408,296663529,-104857099,-89253893,9453373,-52967895,-165683890,104931569,177295504,110746885,-63845466,-196121574,-147211008,62645294,236202709,63261138,-108725522,-21129757,125212607,255883377,42297756,-73059864,79908320,235866052,-127813437,96151349,-105443814,-204262687,48808886,-33321120,-32280158,80787858,-6358589,81233837,-308788928,66164692,144352739,72815553,-69557937,-80601992,22183178,-29550302,-366506495,-129058209,-393080985,18917329,-195978,-221051326,-140890896,41102435,136689159,-223244108,108161192,-41190142,71381421,-345528016,220670598,335830832,483211,-13238503,213320649,-300836701,106799373,-28039289,-287575424,57599096,-304180322,107938565,-52680300,-53759259,327050638,175493458,41487366,-349342387,-58851030,-19568286,-289439459,61729162,53443600,147983787,-70951135,114366209,183564034,-83223642,-417077152,-257254565,120825112,-147562774,-86518836,424694827,179653851,224637040,-263159008,164107082,-192637767,-175980540,-184305988,175627831,150346329,-118233892,79773599,286896418,-217627726,52634837,-7997732,-14733290,-245618419,121961573,113407117,150664333,-33180200,-38640578,102669781,201054116,308627727,410984317,-200855737,51173037,191781259,73763981,155311744,211642657,-350458648,-40733869,-85282997,-244941169,40991469,-318042399,63502507,258554762,240973698,-311877054,188987866,-73684355,188676351,92160446,-129702793,223338474,28755433,-13463907,50205451,-93471375,249345646,-98214182,-341820605,-36498046,76529689,-278281633,73492159,-39924617,49724327,-119633334,-87624613,15935303,-153614317,209059701,71860695,-332562549,-108431391,279555058,64714334,126932554,-202039305,-271023657,80726135,-53724907,-35661511,-82169189,185912663,29201420,-184441282,-280256665,-33002779,141544208,-156756542,48383200,-86728382,237565636,154198365,-253415567,-264654941,-51445564,-185468551,-190854308,23289970,-142863343,14813338,-189051270,139604120,200823993,-115533278,391450662,-142254153,173247394,55537617
323759099,-15116412,83936218,287761713,46404005,119553599,341145312,90784800,-356096445,-3101714,-274064509,-1767139,-135351880,-158280297,-68229741,-30311210,133660821,75328477,178956145,57157699,46858632,-148728189,8993530,275778148,226094580,-514106490,262592278,92818568,50082355,-221998048,-155043135,113964141,116255093,10529510,377083677,167310423,-207898411,14658061,-153569301,18043842,12203190,-26154140,14032551,333052031,-312990104,-140588290,-8899392,76395075,247686751,-85203384,139893250,278471904,237750461,378831521,133284883,-117368051,166449617,-171339670,188896243,187341412,-162018593,31708457,362404929,-337418097,1997258,-45339107,-276410546,-258822203,628031242,-114406888,150083029,-238149738,52753988,208089700,143170640,-82904335,411550457,308793430,-192002121,15522777,616520651,-380656366,352780591,187751978,-168635280,-282130949,568071093,-134604115,-82484203,-41558538,-471742393,-374477267,73190455,-483251105,-131228863,-380628738,210266033,18081552,45859885,-354502609,-86073109,4418837,-30174904,188155631,143028430,-298864193,-129954137,313841967,124469458,392750598,-186826767,-149487372,-104951049,157139154,194065830,-178134923,30976273,-108318004,378960049,-96040921,-41324138,-272026929,154204433,-366254889,232182749,23656775,-19057150,-49945360,-150439438,187031709,-29791557,-122457916,-403530941,94604422,323671703,422845972,48453327,360578536,189022833,69395232,-92673257,140543891,-245883453,-384828238,2608982,-42421622,125006769,199742486,-138203189,-184143885,-105138410,192350088,-261522603,-67587310,-252662576,-468241472,-133362827,86340425,83805460,-286411633,261738018,-206277028,281575090,304443342,-43592362,282331987,86888697,-355832658,-12954667,9975197,-170757412,-398315533,-112923310,20981901,-29204864,-6126804,182877904,110857036,421440828,368752669,-77917891,131582383,298536174,-14416282,-77008706,82000667,-179248370,249812761,-130364046,142274994,288051369,-1435243,-175436638,70870768,115696692,145912749,-17341560,-194212414,162344361,-97798450
-386110103,-347869826,227530832,225267651,-44264102,-239590028,-88126440,43862997,-43133757,-139332559,11932553,64950341,269958210,91442987,108256282,-212365905,-372014403,76458351,-87271301,210952809,317814765,-159915757,54296217,-172417688,247455045,82159100,183746087,-245974978,-161731630,-187055627,271150188,204448611,-283115748,409246285,-125066986,-272926669,-281810545,422171185,31045304,35862426,-120605924,180571095,-145893755,-401785193,-152295306,175135255,-175095110,-62808166,-197134663,-273916639,-230021286,-490790810,-66501852,-274462795,206125058,119856582,107788863,213908977,-193670115,-219063584,-66514089,117981493,-230197574,-18051790,-116610833,157303469,221911128,497122133,-499298337,-239445351,-341341019,-31520915,273114280,-192732759,201586298,341134918,-175211756,-31314571,-134996549,-149191765,-303295749,182588835,-270135733,207191510,-3085048,-165367038,-85553892,135935083,161059748,-32611841,187186304,-282648062,159106053,11443688,229963870,545972125,220102037,89546832,86220545,231856966,245617346,233885178,420388753,-64767072,91132084,344859398,-305335903,27869275,-56035693,-239112018,132578636,6081535,179405688,-91735158,-2451037,136323539,-96254034,-140592063,-111895110,225465681,-69540720,-18838668,144208752,240203100,-323092273,-75396502,-129996037,289408758,-44879197,-1165732,321105863,331315260,-400192953,-301768024,-476219851,-47493596,-278434157,-198211831,-379830826,-179992069,-188045009,203861302,343964188,300710487,429676075,121177147,-329277509,-747490,-61376496,-111696879,-179655412,-363209619,218625540,-21374153,130453300,483073341,-263046206,-442745213,-210579994,-39519274,-42470882,513694364,-27513977,73063197,108623374,29708410,-762354569,-11141984,-46617965,10586988,-162457645,342044232,-233673532,50094305,153318954,346945103,-86520518,-535565436,-173693555,-343931875,142871002,161940067,201688128,-97486502,204568476,-206965984,-205289266,50184417,-70330748,-123913285,-218363622,-251253758,87456594,-157412722,399727710,-189899624,18930039,9820462,-28551024,4086310
-72344888,-408220200,13598125,278728119,-268491368,-65792154,117394216,-249930001,-62857454,157941679,23906274,-304184805,-309082492,-178022883,-100810933,-59660506,-90780293,-86326169,-122189485,-41944397,-114481705,-199954206,-41913393,-149947323,109440549,267783046,136390601,-308903885,96053754,172355549,50621431,-13532145,-116592286,266897901,219452265,280612266,-114511647,305300138,262653694,-41823388,454650221,-269654152,-245538897,149810168,-90934755,177700885,124613783,51261279,-62826025,-22725193,-172655530,-53550631,90675066,71856129,172844027,-126994275,248256522,111121734,253692272,150417216,33885703,-310737182,-301009141,-38877364,108039439,2879308,-129253935,123177764,162939144,-141245900,67805263,-288616439,374648240,-156769655,-3359894,86708055,-120505551,28124412,-11748412,285505409,7354389,22922000,-8884027,280731173,60187828,425003486,257968491,128470846,26098218,26903847,-92325317,-50056093,-30775341,-103499862,46580444,150242612,234310499,131970571,142654479,294503375,160840251,-74670752,485622037,151799513,-193664255,-181730655,-127117217,8417717,134678300,-236463713,-267571369,232992798,3027562,-69607272,-56874089,-162339890,-8310645,-312140187,208283186,-235341480,-102389038,114129607,126427804,-457210735,-61447366,23236612,-107538259,322697564,202509873,114556661,322688306,114417208,384175678,-60150711,131529066,395561713,-23717002,19198365,21133344,-69634290,1324913,100093436,-104485367,-106717814,-105073951,35810715,-40895799,62335174,-16706842,-188442951,-282503983,-120144659,330158012,-278584839,-242036418,-26857980,-35174329,-74150329,-127713625,-2626063,-56436710,51271257,40950653,117426123,-18118400,206730261,-196777686,44243147,377932345,234568266,62184800,7354096,336885035,79064544,7357812,-26674555,139192215,-181682691,-151705277,71364284,-283143887,-51261079,102116923,19667740,197499402,-64048081,-416695776,141721558,-338843620,61718551,165991379,-263916506,63604649,-345403875,266357307,-200417013,144934576,-59569174,123034975,10456183
-65967768,-262679667,154856933,88237068,-295573707,124658644,215283110,106461665,186589793,398210691,27530678,-312213154,-208068037,-44644168,-292717045,-387157674,-111516779,-181023320,-65734824,36939491,-198183895,-84029255,229709489,-95354735,-130050493,48735878,-97241387,8042751,121215709,185151448,97858406,-74778357,95777586,-94094294,-92985148,217482982,-113248812,-333241703,279861057,-25111441,8064167,-81921720,-346718933,-127662863,-18724550,19192567,84848595,228605125,157527225,28877239,-446769210,-66750223,232849999,115240280,-271887520,-293282924,-25638773,110099845,28305091,-252436962,41731460,-65288533,-164344329,-401863869,-8847988,49758709,-339977591,-925114,61250513,208431494,192169247,385199429,126879758,205127001,4922566,-189814480,-415959609,50457618,-12908135,514928753,196251426,198155049,28411160,-213949407,-134362728,309257176,19866228,83784128,-65916014,21960915,9189749,55110402,-104269643,52935147,-10546578,26639387,-202759375,-1146379,-39271732,78721976,1030862,-188138005,59892608,-175247834,249652281,-189574278,-120212308,-132236065,24644,-401080529,68993426,239496344,39403996,88742418,-107080893,-545685770,-16527308,-47823042,-125027401,-515455923,-76624607,75435279,-107554966,-260114531,208030199,120108259,-120398278,59553536,284836486,-242169252,178903625,79552200,346440930,24394908,78881070,-235904713,138792536,14176456,-129411803,764195,381707698,-58731232,-44810673,-63436980,171142731,-317342911,-144479824,-116768225,120611676,-357357735,-6166145,-65179197,390795658,195606553,180242914,-36642537,-41779425,204412701,-124387834,39630301,-82418736,57801266,180406718,-315862749,58678060,-66458247,-104755426,110866743,293000885,-297958354,-36005370,485539585,103884475,-18191477,-116265802,-435660774,39207103,-103505683,-70828208,127819023,238555532,-49381577,-36333419,-310285913,140798636,-147503300,-122225022,-73951005,-224105966,-244222478,-197228062,-114754796,-29729436,-363310098,6250910,-228413501,80610188,105230700,-141008131,211049014
-124675803,-141123692,-92063574,182816576,-316893693,141177763,-318380449,81391959,10788932,-97053300,9642097,63350454,14990,-160449816,-99310106,-102747238,-139259125,169271276,-57514561,-111925518,225631547,-102651895,125652072,-6659529,51312792,58800311,90698131,-135635867,-265851454,-62784542,59783350,205976159,-26553643,13187129,-178643621,-186347836,-369979729,89384611,-6533548,-17785736,-292012871,37708367,-72034238,78428460,-37146088,5281563,85347311,-176460486,254512997,59600279,-289102124,127679913,-111818433,-122301901,124857916,-192163482,78311095,74122852,-83051269,-7146000,55639912,-157101830,187885715,45468688,138052847,-216544151,179112548,40210708,44631618,-15759184,-8156452,38149633,40100988,32991816,360429108,-38020565,143181839,114082805,-12251978,-33442534,46747548,15529191,-168646339,-77500202,161794861,-102590169,-58950334,206743278,115346199,348285699,154727046,-3227180,76823331,-96595794,-233806198,-178964174,-125519383,115976360,-40926653,115819256,170544709,220315139,236272334,-250209570,168059549,-22438103,-321645606,184740140,-210246309,28161822,12298374,271870619,-99135615,-51497429,143553708,223961314,-105719047,34091855,-290873582,-130874128,-368321284,104860410,217172012,-29268417,29981319,10336539,-163247369,309464797,101533311,56840629,122812405,102362717,-87698799,-167364629,-464674968,-32097676,-26981883,-128260412,-73449629,-279640490,45905721,-68654601,-60721714,107913987,111374849,3914378,-58085121,-208447844,4874973,183769859,21778584,128179650,121462843,-186960725,153215803,44263787,-151026381,-9711344,-194692452,-259774149,-264660861,230503447,223792753,75663664,-210776393,-260530935,-310528577,26392806,154160004,-48590389,-227078039,19303752,-10378737,-255138142,-83885413,416126377,348883158,-316820045,230504767,-46457867,34446753,157335015,-110981084,-119615211,274768702,92532487,54236836,255515737,-167202108,-243527174,95216569,198292641,-7041993,-48645654,-34688117,-25770862,-168405521,-20694616,-79832586,107104138
-15583259,345178163,-309481109,-49643359,63299070,20617228,-99726412,281109566,-134593166,-164840263,-47330795,90698407,294650336,-98505961,9863561,24699770,-35479154,238353018,175097496,76224305,-147453314,5258282,-113812458,83663494,-253949130,-205231699,-178627980,-221506281,165885832,44024418,153663581,113084676,143814227,-71724034,74674798,-38371602,255443854,112562207,-125500551,17573090,-230507085,218995678,189681251,-102662694,155041859,-143979082,36069905,-68975863,384586895,192824491,178432570,61694483,-315208105,-230455457,45560346,-162331645,38892354,-13167146,-391509688,-80052866,56630363,118683130,166795969,-171983284,37232672,265924327,31588241,114784456,-211141581,238765011,251696131,-46913330,-227051801,-10573825,-97828938,-89481351,-47990986,-279472465,217820202,-256118517,-67036492,4701386,280395095,-132524397,18709896,-216381929,203138568,-250438693,-359553644,49171151,105101528,93441927,-13982646,134248184,-52666064,44160781,-400044810,-94491953,-189061979,154991429,-154122905,-22530821,-76810602,-176994749,8971655,14146763,-85018730,9392017,-222596835,134217210,30046584,-196401173,-78935412,50129503,-30057538,39614716,-220503099,-289259507,-8941324,398223625,-350377507,-357427871,-341713038,20767779,297660222,-350232518,88365454,97928054,748850,-86963801,-160273563,-137728803,22747422,75651946,-90705402,104630840,62184903,28916322,-81470766,-9972350,234595149,-647763414,198937305,267614801,-73648179,95089086,166351454,-153127503,174816458,-78581626,307936762,97193495,-278311998,-13565820,75071419,-26643000,74089737,86156490,8189387,100437991,114314504,-112925801,22931247,-66766049,68393625,-223714620,49687326,201822101,-396730072,-66542560,-121498003,-130439110,-116827073,58492806,-140801978,-205937628,-36405496,113510304,-24888239,-154030926,-43627116,-215084547,213697408,-64491764,-211396345,158960387,236156762,-201232607,21803891,174591454,225870661,511955206,-52240849,190087266,-181908319,80701190,-142256185,114761067,-65577524,-253134686
285831118,93746219,270423846,-545263121,-69672079,157994761,108537952,-80294174,62768037,26726312,278277027,-155435356,36407764,-80535003,-97343145,68724308,496576069,-65157531,329840286,-461198030,160035784,79498408,520520684,72041371,-232411604,-80391056,-14997689,-35055902,-203670784,267112713,113671349,44374796,188392266,344103574,-194362773,99228385,147830021,-357878875,-59497973,-324876598,-43090935,156620830,-245695798,191869547,151867194,-359601660,-157617655,527926427,265749928,303163797,-306887930,-274193321,461969477,-255646360,-614377872,278746131,-105914043,-128719900,302239218,257105590,642269577,-122970141,77879117,-224359061,-59886345,-36706112,-92882116,8289378,132348601,302273807,-98762141,61994477,-390302579,-169081791,136354644,128174013,38096845,30368277,302603873,89568605,-50367967,-168594878,-253854033,377761297,118412873,44766170,-67802394,-305799516,-184048613,-51003381,-67280080,336297036,-181764853,-108469976,236999827,416421228,61553849,232465495,-56895144,148781202,356589297,240446197,-54499915,-139792874,170991654,21297558,238572185,263496026,277164269,-21002189,-147206653,-17830982,223642377,31119696,-135609221,-399815500,346256824,-147820777,-26866323,231313039,45088919,178173438,-108023546,21223364,632019239,-44896714,254208006,77259142,-4354759,20955730,-255996421,-670902663,-369842454,244488681,234572841,-139179203,88175034,92113573,-372354102,352082123,489406317,-304962494,266915414,76196874,-122044201,128952110,188694634,-373809310,68274099,-139512891,361911433,460965859,-123746239,249438660,-53220052,-345797215,551597119,442361823,229262038,340771424,136279991,470895601,39309983,-6902087,-109118730,-35288949,-20492129,79653405,-40267496,-363631686,56071065,136034098,68637323,-55599746,280292273,-143630407,-181938405,582430842,176194624,165619551,-101575118,-86979572,-304091511,-419177160,-285769578,-225073886,219209931,-439647585,-50778696,143329163,110315101,227609364,511123498,120151249,-317939954,394820889,-368397449,-148110020,-59410868,375086410
33258332,-104613056,-276438795,117435834,-66431892,136388859,82500589,-201230511,121226977,54716242,-21774840,-32934670,128797878,196254276,-156015766,141336359,-210750953,-107611693,237608389,-68406615,45903359,7288194,76370103,-33496079,-162550895,-36546020,21022409,29709405,275922112,153675711,201406825,-27951108,-134181098,289479003,116062021,85520856,-208253756,209086474,-106367993,133016892,47459347,-167598446,-12349109,133236380,-108581046,206217000,75400799,11939650,60632192,-68791669,-150851329,-4777725,-164752678,-136428587,182941065,17502589,-79475381,150384056,367044053,-45086170,57499963,-267501985,-351315637,101487049,101261912,5119609,1299570,-357013184,-322694900,-311764672,171071004,8598446,39723727,124981780,99536099,350005848,-9725627,77803753,-118857866,322799784,-109798913,-201844385,-30843088,336360051,-27836821,-59093753,112172590,274375464,100147315,100796744,-66117638,182516072,-99564430,39681077,-262633121,39180632,-261758977,99770903,-140197344,107850836,24217871,33858197,134710302,-44738793,-19329106,-204770170,21389010,181597990,741410,36167462,-38504447,-57464778,-176240174,176007649,59045830,49580940,402478192,-148204334,104999257,-251782361,-12086383,70072258,138467298,77469127,-172098162,-378717817,114796792,-154182858,316833194,-63414392,-256491648,-136403354,168612296,35176609,-221405850,241464059,347170175,275298201,58956635,-120198978,-22522988,12222344,-4164035,-150040623,-156187646,-154423640,-39285158,119493539,333081536,-57799477,96957511,193134685,250501981,-293600581,79773063,116188267,149429991,-297287170,-104948137,19942799,80472776,-154374768,68273386,139100601,36584529,-246694827,203310656,-21008456,-101323719,27876771,174576375,-128481257,-43158725,-51284419,-282780564,135265961,414765043,-271592814,-18109359,337611286,17105530,-7560827,-185962713,106101977,-10025537,301905456,-75747251,96870579,-172162267,163387604,-72615297,69484026,-5731064,389675824,26288975,66037191,-126117263,-347689304,-206041840,178016095
17854053,4034591,185795671,-73261129,87028062,-85461548,-108541459,300959701,54804509,-126596631,-176872287,277488090,162340409,240997010,20323126,98742363,106899854,334282554,-142822051,105799786,-200022971,-114990321,73388747,-126730486,175816264,-100274003,223819369,294061053,147072006,-37524375,117017823,48766389,11504136,10147491,-164170725,-175074038,-53546992,-189758844,189549201,295571647,4602595,-58611339,25061593,-196446076,-148182755,285431987,41567326,342477079,-33967599,-267592751,154280894,-208942449,-220605038,-201036547,61644622,32921078,28408311,-135073920,-158052530,-254153455,47625044,433002261,-204458325,52309348,-106459681,29542877,64748638,78923061,-74774257,65984203,-213623995,216440091,-160134440,38543977,12867705,-191519004,-164295168,-68620008,-17669898,-224085895,314835626,87157665,-5776955,4996612,-487249005,29251036,-162718420,-220841988,180495291,69005409,177916146,-159805233,73983803,22935902,-270056256,-66914472,73337524,4483948,-191552480,75452784,58114371,-115368666,-344739205,-131140740,219087070,169932296,-60923539,152033282,-123458798,201992782,160446249,-99032862,3107392,131511035,-5393746,276829203,100571214,91690170,175532669,173392981,64182614,-65767643,29612523,243269046,-218845885,-152662029,69170576,28121125,-109566625,-251273326,125127778,193273431,-100304563,52595837,-16220204,47745508,135422784,-24190077,-119748074,-71842024,-82271582,51610787,246353747,122740571,158599004,37815840,-247945432,55382453,12768880,-99146043,62832341,-203031913,-263947749,-148723220,241759562,263753767,-17516570,-123643556,324576188,29493899,183342130,-39986428,-271902553,251949983,131870094,-139083096,24115048,9434838,-118228559,-214827562,86880347,21347482,-425219713,207447321,66641271,-156820409,175431666,12659727,-196703171,19673708,228245312,307999283,188290146,-29483842,-26583455,-59114012,111466313,-15949308,256649465,71370322,-27873699,-113107421,112321076,-112686732,100488782,171376435,-139524375,-121817922,-218239001,-270372273
-1367959,143638592,243911560,-106910748,68801754,-235954772,-109618933,43486266,-168028427,71406856,148804772,-29084161,170466183,-100577356,468958884,12530115,-34462770,-85060246,-4852479,-90723063,268207758,-164155716,-338830309,30996770,-355644752,286444473,-61900457,-74342522,-94212600,-75641347,85388001,-37290590,-33670854,-69479605,-215189255,-121021560,137900238,-101724084,-49528218,-154655976,-92338865,284986139,67243805,-149376783,-170368823,-57928170,24870563,-523907432,-74749362,-95666514,189147464,280491074,84749030,281526630,-148983446,23602176,-87995089,45278096,-428353890,-82026034,-369804837,19696771,31446600,-219859836,-313229463,39578789,-114154933,313663315,-7149950,188392285,40875331,-47185693,-5426197,145063217,194565139,-86454337,-271826050,-139127632,-56192437,-155022982,-431815347,501977864,-115879622,-470504104,51004059,-360371716,63133920,161300823,-77746600,-302773538,173469004,-16744403,41954502,428070241,451147601,254132593,187299498,-5082051,150656177,61384387,-131683247,-113794834,-92603626,-124177423,172184791,115398777,-78539611,-321149095,-137355366,-77913784,-27209060,-54969595,95497767,-210891528,-7599537,-105937656,47696835,-34534403,-285648576,408066781,542108683,8960965,-580806765,107959847,145749786,-72425366,-212453209,-33752508,-316623778,194681450,311743651,223579989,-153120323,26783370,-155065255,-291639567,-435745203,-170048533,-37337706,186538576,-80280477,-286052586,-5517211,342696886,422691165,361690223,45937511,-31894932,149975468,-231360631,-80359747,109861790,-149148471,285714969,75323493,-159904117,-152883579,421232804,91038577,-322609546,-43185476,359901540,-159562994,-46418646,151448312,153963017,-126129625,40925348,144271994,-23878091,-348253693,-93797574,67055852,178150851,386795128,-71746418,-289498479,153877051,-63519026,-544480150,367461373,28893556,370725489,239792603,-244798442,-80364600,60309860,-408210420,346026601,-318755884,-307141249,-71641421,-328782199,65655413,165534763,-345036715,117117118,364156690,75288288,12663174
