-41659307,-174727443,-101520182,11291901,14205719,21935543,-6053125,-160470333,-115372218,-7682280,-69811136,-132830577,-37948175,-67779693,9784454,-131014644,-184003002,50549522,146704239,81950553,98941162,3026878,-5802575,-27723005,-3611508,40466805,17848463,-170313046,-40909263,-29644576,79060049,44910755,72373039,-108046782,-33148535,69492295,108457276,-28234343,-81309886,16491522,-153488151,2251383,-187772326,51794170,52650015,56535879,-11465996,-38344744,114811838,34135319,-238875619,-8235318,11630579,-35118543,13759227,-190032658,145435183,-131637080,29860450,-79807128,-168028485,-127709256,77372180,82537666,-38749197,18267005,216487062,130516620,142566621,-118490738,-189937117,-66491223,-127812640,-148983175,-14680757,14909924,-107045039,-67937217,40575566,98439060,-33399817,126459036,-12161180,-129747882,-20758437,-42622473,-25001768,58790021,21941199,-67835604,31892534,1160718,-95880493,-71740937,-30220993,-142123321,36943603,-148066650,-55481340,33579813,57203114,86375925,-180012612,-60913165,172225969,-42066082,2915025,-175974360,68485048,82804444,90648510,93691666,9950410,-78458356,-115127295,39720147,49186461,-101611367,-188510575,208986299,-59707047,-135422990,107600223,65064,4758597,-73412124,-60584619,-15181563,56044416,31504601,-70054083,18628928,-96738166,-202483480,5492871,-98527100,201324219,32857685,124294509,23714375,-83530692,-122927645,40203361,79386431,22867730,-1816539,-105753057,-96859556,149935622,76286403,8722463,-285767623,22613687,-53276303,91507410,102541999,1555562,-226124571,-1663303,48606247,220240106,-9559984,24924336,-167109580,-56287025,120234281,43401338,146750449,18290596,153574192,-141621560,49694154,44003148,252712978,-29975027,21933340,9081785,-25858850,1080277,-92220096,250273140,-142204719,-149073546,59135373,-136984212,21498316,-87722490,77324429,-141149291,23263611
56138261,172862693,107213941,43257505,52837340,169930904,-189678402,-28063628,170331410,69167037,76567432,-144935323,-102051971,-136033540,61615449,5716698,-92216333,55702349,-306792480,32340634,-260136363,-122505624,-111744798,114370167,-243318967,-49021187,66479289,70926460,29171309,-48750425,10845984,-71156183,-152249740,255731140,28639800,-112254167,-21939698,67775526,182663785,-95930104,-25528516,-28147013,98176792,-12750486,-3942320,79098663,-248626620,159219804,165790679,126158921,-42805258,131449300,18043179,-149971263,-114391741,216578632,-221176136,143877330,78675855,-3712381,103265072,-42930048,18726644,-118082540,-124591389,10727187,-248259413,121715602,-145100131,-195221467,306547822,34427380,235083308,53270500,-222224531,-115267281,102857202,89136094,182477589,-183160207,1914037,46097945,-3501348,172339033,-185986534,-67764559,-39384724,-159169152,-48479399,-80764130,161575880,116559852,-24335641,-117620615,-211563673,-6335341,30380594,-127471496,-117805637,80623727,-350466063,-25607027,90783823,-84879287,-61172021,-242125464,-116240395,80686802,-116864781,35720684,21228870,-83908639,77361082,75663892,-186465378,78930321,-190487536,91515970,38310381,-140389004,-21569133,4528446,-282197289,-220255519,305816070,22012179,-79745370,93767243,156261123,151254193,-171887801,37016719,16713244,-169469969,45755348,-48025614,18009037,12463239,131027966,52713151,50955560,169669018,107738415,-240796299,-134732427,90990783,-45946003,246842541,38888148,-213777451,-131183173,-145580132,112001228,226252218,-213992954,65717698,-361384888,250196175,58067862,-25799043,82766453,63013895,8182195,174426594,321816973,145897419,157274657,-55933347,-155893788,39920920,198938634,-439126968,-241101337,192138152,-68193616,123325660,70413732,233692488,-140429062,97261384,-79992041,-13560091,316234801,-161734291,54134206,-22414340,123414174,-88785,-28430410,-227478730
-60721714,29138249,-33647376,-217330346,119464224,178678599,272324547,26089054,18719885,-112965003,315698354,-352594462,-183733742,190989327,-182800794,54335869,-245801459,161745955,166342920,143705289,-119233747,95668088,-175298013,38909234,-194955819,-80433276,186468042,8983744,-105036107,11499605,-179024959,-132319055,-307012736,28420201,-236818147,-152525683,60617823,11381895,97626958,55983259,24687408,92361650,62051648,-169469060,-103541867,70507603,-91979974,-304839540,74446352,-258058266,169135895,-115903986,95568649,-71134096,42278248,-91642310,76769600,12274834,-263938510,-108485146,-168125131,-124221683,226581266,48451440,142392216,-389238913,-153308077,-142221289,-215938758,-59918186,116056010,149682031,109513534,-77902509,258742188,61996532,252747062,-44477795,-38014899,170154524,-100965276,173181271,-3394769,6970235,128530034,11620083,130757419,-40315281,-6351613,125730463,-50236336,52986444,70504938,19770892,122602933,38985333,-152085372,-167510774,59796807,18282090,-25217801,-301528437,-12231178,-168129714,187693039,-76406745,-99808163,126615148,-138375182,160988729,233742594,-133152184,52524944,-17431542,2545984,-158267092,80049957,27417657,-111025738,180393201,-25701106,-95673013,107748856,-87323771,-198899223,-2847290,-78456655,-50381587,-46282748,109941869,120640146,-154921525,146582619,83065325,111772202,64228448,99455853,168855229,-160209993,79567128,-250813135,-101102351,142667830,-49116707,-262648054,-182769130,16727868,-85816695,-103566611,147238020,19677549,-31055622,-9310555,-7989544,-178182059,187423933,97915595,-103090607,6340563,-49073141,-220861631,35206556,-14009192,188612462,-141622267,141991346,-174442815,-20402160,-173059149,-183641934,-140234807,7535015,140381490,-105014202,-229756959,229202125,-203319870,105869449,79706312,-79908420,127253203,-212986755,217593237,131478529,85328096,50741613,11675952,-60119680,66708235,-48311314
47386973,148304868,111423550,-178455521,151696137,132184467,-162328341,-283702191,283369066,110286788,63596084,-7873433,25195882,-141516428,65117619,43014421,-48371256,-34190212,-26054705,-79637246,-136996721,-230238243,34011157,82387649,-118169298,-19875454,96975170,106439290,81200290,117092315,-8978575,140323285,164980673,105272909,95381770,-32501380,4033419,149949049,25192063,129970456,192047689,131424552,-96643815,-92973740,-75197881,-155585211,38250993,-83424197,87009032,4779056,17678034,-76682138,-90994588,122797735,12710844,-158643083,190596157,-222362659,71932262,183771811,299973113,247060438,-77572482,-249199790,-76313923,-184442124,-127205570,143754531,-122053546,62131959,91891744,160680553,162933568,-213465943,88567886,-19465725,-78416290,14970214,10421849,-47909203,-75125692,90468757,-104872590,-246698049,-110465724,-216910525,48455571,-273983870,-63533366,-66432915,28182269,-186368002,247695523,-176611295,-124522288,129537159,-40631923,-143003687,-64201529,-14187920,-215074043,-61759737,-130783522,-40729994,278767196,-73196482,-161388202,266433170,-4543894,-140921617,121234280,-180658072,-282683180,71922007,-130284305,190837210,16035725,164171728,-128946178,-11707299,-90572046,-31493023,-16888746,-258880928,406367359,-217306363,58111518,110130294,56345238,42722643,-106626317,-41891735,-74046184,104983408,89326278,222553989,-203199915,-43937185,-26642437,14219773,147870530,59381626,-43492541,-18211017,-112372739,-186933687,-87296839,124300469,184725373,-368114447,30469786,-147880257,345590647,32197800,-32818055,-128173861,-213933838,46321123,7761701,138502636,86182813,83180714,-83969836,-115210975,138688707,-43247698,-166725768,199059725,123119017,-35404977,111671459,32853980,-234831790,-114141968,-38245115,68549923,-78341334,277625894,-101936132,148125322,-15818327,158857829,-22860258,-86411601,38601254,36287602,-143477328,-48706490,127399819,-7860785
-11138431,96181662,52178773,70995779,-121696194,35593352,-182875083,25867702,91598345,48932815,-25950353,-59391692,-289167483,-143488589,-65123027,102084281,-8913150,28066497,-139710596,39069823,-44127726,85839555,-28838120,40576360,-158936283,10797045,105224080,7084289,-127020701,34947937,-100462144,-63760624,144797979,-95520498,30079280,-165567793,105654724,141591875,232468266,-36168526,52653079,50450676,44460788,-34654594,-13896197,-251575971,-59413818,126787870,-11398470,129655502,-94758465,70778301,31920108,-81674507,-62464693,261269683,-6871441,56604824,-32894070,38032410,172630071,52536106,338047147,-220723683,-46968370,33804436,-247731396,294916790,-148233559,-20209077,173028071,-57252172,-26824133,21148150,-2914846,-140743923,44955343,121552225,159516571,136555146,-54605246,10602413,55595822,11307473,66354205,-233152869,85556903,62041472,-6003831,-219883800,126245546,50958104,85422411,-129952626,-207840956,118226545,69745017,23729398,-79580360,48067564,72315652,-59720974,-18950574,33306589,99663966,-249032679,-18163244,-47623446,-43650390,-130519643,61631785,-73742059,83581172,82549146,-198009905,106277365,78864872,-149879178,28458579,-69792164,-50829795,59421911,-62252226,-182811619,83826407,-238329814,-111982081,345521438,80891934,111564714,-60502338,28771109,54755176,-128017730,92878920,-53077803,-109852248,-195459985,-35274697,-93715450,35815294,132198826,-18624237,49760873,104548137,169816733,-11945208,322530877,80185944,82330235,43999738,-170924174,194405033,89197443,-72779506,-253677186,-118527052,194085810,-56710450,-30315460,-69171181,-5141808,248226157,73965924,184059730,64930573,62326695,52188505,-20716856,-10890653,241530427,-159198758,-86479494,-47229906,-61751579,112105015,-6907876,168755409,-107328116,90788420,12649609,72937891,76998175,-227778056,-98190145,-29810308,-112145657,-8577811,-190291779,-74166459
42979715,88388054,13522079,90522261,-110265592,43132814,-91258919,-1764660,136994885,-124142201,3899398,184617940,-166431738,306545724,-131353938,-56146374,109999471,-91033563,-140385239,115411638,-155842583,-55387121,41249686,-4825462,-130922366,94236978,131576718,-44879651,31505468,88362917,38322857,149914473,-112833852,-179103581,23783150,36017517,45500367,100240433,-91521217,28674994,-190565012,-62690814,25051820,-66633579,180495366,151042584,-80669022,217773565,-2308997,-135485808,165305230,73095082,-15853880,-239950579,-29954175,122531265,-141708157,69645514,35673889,-22949905,112263150,-29525674,-120627597,2640799,-74866601,3200258,-192102629,-58220123,-45927037,34760064,73822366,112789994,64821735,81662981,39698177,73567454,231845639,-44450927,17801447,-247432842,-76842789,139597915,54835506,200152280,154591834,24063320,-139771342,169324387,-194008577,149723891,42150315,-43256179,-3591882,-24752869,38459392,151071716,1263395,177491110,18595069,-225843510,35159530,-203710221,138643234,-7572624,-187144789,-113874410,106452548,96108803,134859372,79098668,-71680006,-64997704,113966003,149605987,154495165,-70757116,-161027605,50190461,90635231,-254689403,27214182,96451342,-242199539,212566817,-73582967,-7216156,-119239799,22587224,-73996228,-97011060,17317943,-50405999,157076445,-40991996,-30642528,-29890923,-14750079,-42730756,52878725,-168238108,33610073,138969876,48214423,53139578,-178496263,-17873856,97797605,79095457,24910550,89773056,234960235,92430587,67958047,73668732,-177723468,-98490464,161268451,68566306,-161731987,-83009718,43755873,96524582,40546976,39753879,-297854366,96727790,-69571746,64891197,-175871738,-64602918,27625612,34278482,72236234,-50346471,-6812154,-145652406,89214909,-74890797,14160663,137648428,-90999293,-14927726,122405691,938432,121065642,36407049,-45003873,96850264,214548645,-158112627
-60438161,-88621569,-164080306,150348882,48905425,179154127,-113056372,-19168970,40373799,-125923742,-39939765,38472635,-108930035,236764433,38560320,-113811794,147764401,-241519521,-173587046,288785410,146463995,159918438,278649190,-89964015,40825910,-88079638,306789474,-92146897,71724594,-97481053,-56339526,-189195183,-212962746,-276481787,-264375851,147099036,3264971,20083661,-218124783,74992214,-130430775,213379477,163647141,99992078,75525182,258483748,-52886073,-1373662,209644838,49494884,-131147694,172031690,-232790171,80840279,-10217489,-780126,62605779,40191380,-138759099,-259820568,18935557,77572775,-133380350,-262738764,155888066,-18317501,-157798829,93016558,50414965,-46678807,116697551,-3884369,122711549,40512117,127065553,77710549,226650000,-205969295,-197417154,180310781,-62796253,-81137013,50329080,-53770044,-21588099,243601179,177038326,95923655,-92474004,192432354,-119708624,-159576584,645915,-154192535,60883990,-212815995,-48235391,322639094,-23734210,36536894,29327078,40019060,157224097,42280760,-77530038,-66948845,1139325,135204497,150310836,45809504,41623364,-46140419,288202323,-15386353,-6164448,95358724,69137505,12696411,-167841618,41831275,-201401709,-136770557,-143372324,70247526,-214228049,70521477,-163686314,-262101043,-10361497,-163436567,11093059,77491795,-229726976,8447690,94923688,-259759593,141484462,-229683883,-252604196,-180020820,42806339,-22250308,119401224,91959834,208239095,17873786,-237130610,2962812,-34522754,160870284,185538755,-66702179,26855872,66740353,62317197,-238240894,-111934887,21408206,-71539998,62093056,30531731,-78000032,-68394740,-153267817,126660826,74985058,60793474,140294793,-55047397,-7746142,-94837910,-266054895,103052516,-185293784,213858081,-206072537,248822050,-1363595,257805879,-103787290,114131998,-157121661,120876296,-31600573,-108996296,-97145229,65083661,75681680,-208472755,-260280957
-58173315,58059648,-136078428,-29544140,-211342288,96644228,27128628,8803601,119437584,-26115014,-170297697,158559069,-120513449,105630478,-19540961,-164430478,-29162628,-266189855,-249134429,-60748468,-31629826,1049151,51474995,-250020504,-5305114,52455533,65123742,-22882866,103144811,-11642478,35932202,142451469,255469448,-89153064,-26034064,-14014548,111622639,-30194670,-142309484,-24175012,30600488,-181775653,-17768399,63758101,7241526,78120152,161973180,48084991,41304328,-199532996,233399420,-84914699,-1965908,82295743,24260979,-76152336,17140469,-121031076,-9044857,70901387,44408514,1972672,-166500395,-129375744,-129693874,-55956514,85327646,-151646327,263781280,61041427,-69100433,71168747,101710730,33921028,150386222,-192643113,34409055,54440813,-136683240,384198135,-59719023,170132029,-5851136,-85774775,10481086,-256627939,50034023,26307911,-74319190,-85550146,-46739938,112290928,269848344,20887219,-65381947,-56486504,-46995406,-56846522,31322996,-165540722,83369090,-88763063,-34238020,154307889,63476063,7716500,15957074,-9875123,43925132,-126954380,78335210,-55405083,199433794,162879088,116464053,-146520201,56050081,-202497997,47747996,182184199,-80963787,14565527,-151871087,126185801,-60973879,74627007,41392290,-28479639,26850433,-149582872,-21996529,-182709461,121246959,129142721,-16447345,10895132,-49756386,-123342511,-63838490,-237432153,-20287025,44070249,-10718609,141816650,28618158,-93193795,-113911853,-141051334,-41861506,39180511,265553314,215915622,-104786298,-217041397,-35500236,-124620929,63033922,-214949101,-132172403,44793139,-107172689,37839247,-52532893,-250550447,152165801,-181501269,-124074059,37525678,87794121,-86549235,-26867405,62782772,24425141,-123617825,-39317722,-113852710,186490570,-244246416,112524942,-10374278,22242383,-125349778,-71689032,33151047,162082528,275716070,-77084651,3506940,-193880616,143584526
110867829,34419843,-6061879,-64774439,81389346,98551135,155310453,-18827174,213827380,-120379953,61517109,182530218,30103158,208665968,58262479,-179985923,34307220,-85473408,34449035,-280199033,-106869751,10865976,11259488,-6784881,50627381,170088629,-41572312,18756389,43440108,130969249,3277092,129831004,-99699193,57063415,-22368122,-219177307,63209662,53932870,-72718201,119309928,48019107,-88811702,-55332575,92086928,-36348432,168599007,-142579834,206353920,-9577214,-23941329,263282736,137365406,-159199065,-100900067,239537534,-148499130,-27210498,-6925478,-36344816,166647855,79167009,68074189,-143399396,-40275409,80864963,-30563070,-105010574,-54663626,19842754,42368666,-36372607,665792,25292951,-30970029,110878231,-1927462,236434226,-44986256,31515238,888054,58292838,35412115,-87997441,250512,84581440,-108266318,28687753,142471347,94840808,138162485,-32918176,111658318,118828428,-102644206,15307628,131281001,-270271160,-40493667,135340601,-139014431,79269291,-101538967,122439927,41576283,105246430,-100176979,55919680,-139827799,-67109430,-181654958,117839171,-90461731,120749833,18677644,199461759,-126032271,-99688894,230066083,149152280,182828687,-21863549,49251109,-112108198,-67166926,35608569,-6356840,-98094333,-57009941,43172474,5483260,-94962204,-116738359,54532557,-28244422,21278693,146176757,90843258,43254685,-30886210,73591631,-22730604,-97259026,68707073,34074233,-142115962,-170845187,95658963,-100558446,-21484191,20472597,-32037675,170893693,140608883,-107412436,-67700200,79267562,11668635,-14436329,-55641533,109520134,-18796764,70680045,-158244314,-38547808,153039417,-50868942,-149249145,15645407,142560456,-16471818,193689460,50087942,48488427,-88668241,-74241779,-39210202,74877884,-49095050,303956442,-8869019,-203236205,-199494425,112091124,219360370,136241041,95323339,-21998957,80393185,181622220,159279248
-81215499,-255616155,273786170,-102825241,200060696,37954214,1457113,66670960,124148836,-2208844,-12751206,14621034,90051771,-14475190,-297425902,-140062421,-12722924,-106357527,-66807674,7705097,18722209,-53930825,-122792429,48469182,-153274857,254429535,-81590063,181526788,40117194,-102522311,-162280903,111674692,-39483629,-5169082,-194640814,-267751468,15061488,272703361,-21502766,-111283886,244914286,168338575,44803760,-184811020,-118980712,38606738,-167959956,130332746,168308587,-114585019,221968865,-189195464,66104312,-21918477,107423694,-2928641,151515297,-135461108,-52726473,101715956,42917895,84553135,89164880,38688730,192627229,10739347,-37324540,-33996808,124709286,93359438,-157846821,21307968,-47504078,94825140,96050020,-11452882,-49473999,12182768,-251410080,-33434260,-188653346,-14060936,70436484,51704099,20965994,-274886520,219922140,66196270,185839432,113541422,54347451,-100245618,18190451,-28182008,-7868223,218776634,34929127,13251944,101785448,78158964,-187219789,-45782248,-207773768,-124270875,-24535010,3797499,92505307,15035273,-34436802,50064829,140896562,-192068656,-218739080,120304723,34405826,108677920,-182013937,197389047,-248571817,84555856,-188509598,-102880689,67273193,-194528432,50522838,-147278934,153582380,104020659,-50716380,-173963299,-65821339,62395892,294612890,-90957706,-98381806,139642802,22382854,219663620,159779310,-138906236,-195783209,-74742260,303149192,-56515957,-86633857,127282468,147181875,-25947123,-37034937,-151605675,116585854,31774866,129450756,-37557882,152294219,11893400,101086162,-67474964,257826422,-52833774,197368592,-282856249,115892887,303441713,142747476,267266410,22191230,262045866,185027347,-40969716,41668881,-212515000,-113489639,-195750503,49212982,96825698,-103302486,274831176,54015535,144882,-19795866,49425750,117601067,-36914700,205403011,48966592,2213939,155591897,43001990,-269284228
-7326093,163922252,-67698780,-8099682,69579955,181243317,-97958533,-214979486,95309624,28248740,82294005,-218071428,-148623371,152450478,-104528312,-70677939,-43729477,218564674,84298266,282498924,-119986044,-185331164,-83155264,18663564,-31054436,55651174,210244639,34528422,47555564,-118760982,71376846,-82554269,54403944,-65543963,162667708,97412855,-152523620,180447472,-204148095,-18750933,-45107611,46193486,-40278400,94550592,-106719918,127418174,-134527839,-94076056,-54419480,-102591647,92865099,-181074155,46153417,-63322960,-92895175,31332053,75190505,-7322784,-99873967,-124718418,-31047083,-121524424,3845423,-132435044,113296255,-77186768,-88558906,121755476,-272389457,1942390,170782533,124875509,124644493,-27483483,134816438,62789443,1988738,-74421759,22355747,-25332861,-196150869,-71299619,-132382,156343065,40510944,-46624749,11826783,2222232,-231304707,-45949446,58187444,-47484398,55477478,-75911282,-70036430,-20170981,26478012,14725268,57239,-222387681,-34125520,-34255152,218122636,-160375593,143390905,57457867,-127856659,94086663,68292546,116174344,-76124109,-261211113,142414679,60109726,-123320913,-129376848,77890359,232284419,37013982,-126944124,56755499,70605304,-15749817,129875592,68387887,152626658,-324992061,-59546863,-221982637,-31510589,8558054,-76661567,72535506,-165782276,-11410718,18327338,-126586928,-131862934,-92713383,131092047,43456238,18767139,101234807,97857835,-162790236,-95515378,-116802607,36143163,18109487,45326583,9190231,-183079312,167459067,169529875,45040965,-62848000,102758528,79522479,-189509018,14827232,-10662194,-4248227,-116654749,-103779568,-41405043,46979936,-72658007,24249235,-217968914,-57387583,-39641803,76976144,183567177,-165604156,70662665,-38566930,-41719008,116399924,-43231441,33387703,-289186669,61646503,-118836697,-130273629,158593513,-187998456,-146321089,-96895596,58668157,-272706303
44357113,86567129,-72504353,5311481,70461089,67760031,-19436693,-53986063,-158332549,-6978724,-147675603,-92193675,129171715,-78446473,142401766,130372772,-110748708,112187543,-114830657,80800568,-39977550,130232934,20670936,27059222,44409963,-200200549,-27694291,14173744,-71941242,-179297838,195611854,-182273031,-165862877,82456853,-10780377,132002326,5877249,-35032844,-99073815,53358966,-74319353,-62504024,-140548543,67150620,-106277461,38370517,141552315,-72098832,151417383,205125876,-81509745,85979396,-5194906,78966341,-129987606,-19780397,-80830359,31333730,-1658770,-64996470,92371318,139687589,35806195,-180001153,-58980116,26426339,92465480,-15978500,-130817501,-93219665,15972882,-178382017,100774709,43598909,-155313172,-122030160,11586669,104600381,50168244,4976773,114054341,-199406182,-5174680,39558253,-200809124,108907108,64946809,-246778139,-58348361,-138862131,-21717897,-84609573,-26334990,95621568,13395919,-181250662,-64414483,7636195,-85367191,136382649,7358002,31773296,91735079,-117965336,25973857,23191207,-109291892,254169987,-56724757,-10904597,10099077,137880000,-208091471,-123878855,-31725519,231657395,26561533,68868570,235297048,-6442349,-15809581,-226691086,64418354,-38763625,208045433,150175361,-109811101,-89821987,66707931,-43559445,41954621,-122857467,-134689998,10062243,-31226542,-22535682,-123426604,-7896184,-101687809,12478010,75607304,-94655490,-59442389,33449758,-124730862,-58008661,-302933334,-55710820,38606331,17392235,-30906847,-42062529,-94318743,54056726,48655341,-15341520,-14131933,-92233722,-60500021,46760360,-27541403,-9551595,-6192819,-28220084,25698063,-66919632,69768848,-143081921,-19093346,-30442908,111381006,11360318,-101070944,150405108,39224747,109177476,134649986,-117980386,-219934512,25170311,-108235604,-119823302,-38565557,-8730517,-186882728,-79351895,9215484,-118133485,-44623640,258099724
-46290881,-60672031,-120395747,-57645043,-20970453,-103137697,52009060,83396932,-72374629,10897645,-35701118,13581395,3223290,12466855,124470534,-136471831,142141317,-244951786,-34226059,-228025455,157917002,76358131,142027371,-101314014,139299015,6946823,41721686,200095462,-5042773,67308621,157347520,-54516718,207070056,-92171626,-6716290,-147025473,93344079,-213235879,149646880,-105406254,5736533,8931403,-60140064,200222865,83028167,-229422625,86737888,79907441,-38472704,19225438,-83822495,355886850,-51855490,206682099,153752998,2528765,41490958,130053441,66439734,-34720027,296216493,128703725,23351574,-208808134,239890776,69858119,-96719961,-64937668,40986270,4982129,-128251939,-113977888,-17036362,-20070196,-41567765,-179524449,193856420,-117235726,77224034,127872159,131301560,-99569176,48924018,-124066098,121533102,31466533,-105525210,87102975,90495498,-160570882,-148358546,-28971223,264369865,56084935,-138028634,-30134817,-2092333,531637,81732157,109813766,207774953,-27861491,-154826501,126824758,133526115,120329557,-10764829,27243374,105631040,-178419381,-68140956,-190863582,17794373,-112626790,60408622,170450909,45580105,-61854382,-25068702,174322006,-58113545,48597364,-4534730,-5157628,21256233,165031699,22905509,74731158,49410616,64626898,-69852223,-49167626,-67857703,59600889,210547145,-68475537,-11636570,28138217,-46173877,-3073603,-102932164,-121374590,-56504200,118534736,215536806,-9296366,-5855568,-43353123,-25341686,301363323,-18712364,-23713896,-187358164,-156450460,-46129513,-121625515,-65712168,-118424782,37677669,-40115945,-93595872,-212703365,-68695849,-197259060,349279964,-27717799,14269113,-139292209,317215933,102135744,234542666,-132574675,-33785419,23811116,-51528003,-41144486,-18927435,-84059179,78244554,-12143393,120558864,-164848741,-74553287,62068858,-133203556,145671019,-41382602,-18184207,-141639925,56470619
135172612,20995144,-31044914,53502063,-261353158,-84979655,-133993838,-69617194,-12360287,120303747,-340978847,-84321413,-99825843,40155401,488171,-233015877,-15333682,44362336,-203070196,176301071,64019157,325402365,55617899,-114437595,-268708278,107379518,-159052221,-104290322,-204348134,-361241351,204159821,-75344630,26155798,-106893256,181891598,82384583,-80858666,54092642,-160425837,-176036291,-45967927,44047785,-53363238,-229304503,-117350958,-6379721,45652892,11015654,201083715,-13138341,180686628,166460852,309853,670481,135697476,104158891,-42932486,-101434281,-33411862,2709273,51726298,-121617167,-149493800,-114498014,155258985,234500734,49064199,20487300,-93094659,13773037,22218485,229357018,-58870254,54063864,183125300,96199953,-118010109,125983659,111609487,252990652,-215887480,-79350393,50603329,64118995,-71033717,-292085643,81224706,80973062,-41798797,-236249578,23055327,45310696,1195602,57055298,-271376374,25419002,104213029,-95359491,-59678023,154097229,36721017,-30805242,-27998565,-17452511,5544142,-121073839,-81232206,-71674853,20707507,-110170927,-35366534,20659285,-47165996,-238017860,7042171,-220738941,-4797659,150625221,-54415756,137640320,17218252,-308804131,-122787824,-15930882,-21402290,-22925526,-187576569,82256549,-111746806,-134357710,-62053633,-50031789,133805854,19798281,-95889258,-106015656,-198892323,-6274952,255910963,-74145497,-95570577,-74745823,323557983,57430540,105615371,-13800197,-120747868,-45097824,203482733,68474473,210606094,-39669580,-10056114,-206021749,-65724918,806703,61793718,-258121558,100934457,-294142988,-139297845,-48753476,281974407,-14959096,196373104,-103879571,-94404428,-77892237,95217690,-160419939,-18736902,-86144071,19219583,-15571596,-180165015,-46732029,363035691,-117759095,-202152590,182649956,84439684,-108901642,54076416,-189854078,-237514883,172944526,-93584643,-12732337,-405918299,193500758
-68451156,-234218688,-151573591,146048014,70169714,-156926190,135107973,151440308,-200289951,-135447803,150978177,-61668245,-158386352,235572153,-121613184,43742273,-119712858,-238582125,171102250,297985787,294703647,205534890,154936376,146900021,136443180,-97838894,88264693,127934754,-313162242,-189658609,-253444058,-151574638,68434174,-215407239,5094830,172153822,170994899,17044392,63479141,-2791545,76985816,121434907,153925291,58135768,112456002,-7109563,-51245533,-91739551,-275390543,-10317441,-330976319,130987934,-93916878,50546395,162811633,-13016758,224522475,52815335,-238378873,1235093,-118056117,141027699,208435101,116032025,83553502,-40434344,169926516,223473496,-56112966,95563597,-216639384,58382752,53531718,609165,-50992169,217613598,132065026,-114765289,23972314,116350732,259128185,-23022051,145933182,-295495077,172092309,625069571,109935570,140529566,-11705206,-45784147,-233928874,-126619616,-22199441,195764071,528323426,-240132839,-78752284,34152821,50751568,27719929,53261490,-137025302,-26282346,48471151,-39966633,-13722118,174620340,-11717566,-37388536,172849576,124486634,59448796,92139204,-99329800,-57060594,34244211,197241702,-46092578,-141962598,104519428,-257130050,15070472,313244904,87962933,-426463281,-51203896,79219208,-16404422,40008958,35627210,-71942099,173775312,-180412487,-149820250,78745322,95941308,174505762,-50421903,-169944214,17297151,-184987130,-74836704,-97866223,262040867,141722998,10201020,-55368487,-243611683,-124660276,447113124,45046404,-155041541,-19778220,-102268868,100396179,-125525092,27279335,-147513073,124279050,-70731117,-184824109,6654540,98248247,143587826,-170530065,243445651,266072381,-108670134,-37511557,203040544,-135356527,-30499452,259589821,1520780,118569137,51774818,10710841,134052634,84075929,-167475106,112934366,-165443124,-43367388,206537398,-152479426,-123012102,-28683052,-25075329,-181490127,-176032947
190951000,86371428,126002613,81855207,-46407820,-2435236,-321175536,-151398469,236133792,24751593,-176285377,168220972,32140658,88319778,-98187996,62156160,134933844,-55677108,-34176481,177663109,50791502,-38746018,162631855,54997670,-154593967,-31715750,-184029405,-80584455,-128567944,-88221477,76394285,107318844,144827637,-113496874,148012563,57683294,-125418867,183361490,-2425011,-18138675,83264806,140928536,112964468,-265936780,73591860,-40568890,-147739994,-81958313,-84682881,7841590,-11726379,-48353915,-229795134,5644275,534408,80026436,172425000,-192929807,105797703,-17777271,300259110,138288417,11375399,-262917241,145843619,226103905,36385967,194882351,-103419922,135175938,197206982,146694757,-118927905,-73241168,28508491,193912060,-225673923,262445880,-32014657,-153064671,84758760,-234604509,-20586561,-34554124,188488231,-132320008,89206428,-31410960,4553692,87860646,-83182714,-79484022,-91532575,-145999120,-142520237,226157573,-125365192,-68848506,-91601276,-70613367,-19153889,-77526762,-5913003,3013964,8132166,-108893889,-240957524,30771210,105552465,-251242510,-156238237,-3983744,27588683,564032,128594289,-173412608,54282887,238607012,-24563499,-155305875,21492070,-219102610,-185128866,-82594844,116336981,-205755647,31528535,222547088,-270134167,-172655542,-171796521,-18555233,-136969756,-58979008,-49780335,135888115,-140977856,-199939076,205895379,-31324110,-155860313,284618175,48503985,-2346682,-46131628,-37345806,110566479,3000896,2233569,-53762259,182957778,-169005375,313053269,95560502,-136273972,-166650360,46529413,150557793,-58416776,-237404036,-147389190,139244528,110251258,128648255,-65929172,1466048,66815086,94421323,-111061554,-95186547,63366348,-37562065,144774642,-82776842,104343943,-188879058,87237760,262912966,6506096,244748734,-26235091,151921113,-107437380,-205817153,-16143249,-161484268,-115305301,209619578,146334498,-131333227
