-880,-611,489,-513,-421,609,-1643,-793,322,-652,-1775,1304,43,751,-1093,-1914,-93,830,-1326,-2561,145,42,-459,4024,-1432,-1617,1032,62,-1147,-1094,720,-1125,248,-3111,-624,40,1099,810,319,937,1044,-2289,708,1123,1862,601,-491,-650,-1428,-116,-519,-2885,-642,613,-1724,1503,-2235,835,314,-880,1445,38,-560,1097,1422,-1613,-816,-142,-2046,1989,-2085,498,-477,-436,1482,-3164,-1073,1189,-2096,-280,-1497,1429,-1810,-638,-1487,-789,-840,262,89,-1397,-787,15,-2265,2323,2013,484,1131,123,3324,93,1521,1445,-1042,954,-945,1168,-1249,2395,48,-430,1251,-1983,-689,1901,246,-131,264,24,-1928,1778,1192,109,1734,-1134,7,111,-63,2965,875,-121
337,-720,587,-520,-147,1721,1540,-1162,315,1510,-918,226,2897,1454,2016,-955,-1894,1119,-2202,-2482,365,2372,-2332,-371,513,-2994,896,468,-2780,-1363,1517,2764,1522,-914,1267,-1094,-887,11,-2226,338,1384,514,365,3003,2120,1079,-960,-561,-1461,-703,2092,-42,-281,214,1117,403,45,1915,-2446,-102,151,-416,-60,-820,-1188,-3128,974,4032,1359,1613,-258,-743,1074,1433,98,681,627,-835,14,-1012,286,-764,2491,1386,-1152,-370,-1102,15,1094,-1678,580,51,455,-1733,615,-388,2626,1842,-2534,-2043,428,1427,201,-1914,-1097,1686,2534,-2556,-1163,-1706,1906,1040,-2509,-261,1515,2301,230,-2874,-607,-1045,-770,2990,-1276,-1900,2587,167,2631,1206,-28,2756
1483,-894,-790,2977,-1975,95,60,1540,11,-1334,-1120,-1704,-1249,-2424,199,772,-875,-672,-1382,835,945,2515,4043,804,2976,208,-747,-543,834,1544,-3824,2150,498,1363,-2384,-229,-1373,-1853,796,1330,-796,-108,-2174,-1071,-580,-2941,8,22,2794,973,-485,334,636,-1890,581,-1994,-627,98,1813,-1478,-50,769,190,1991,4234,2385,-1076,-640,220,-1681,1318,-1334,1067,1382,-294,-457,172,-333,636,-2187,-836,48,-550,-1269,740,-878,1146,107,-2314,1137,-1206,-699,2234,-424,1295,288,1059,-2149,-3118,-1917,-1039,-818,75,-864,-834,-2861,-480,789,-1021,2827,-1708,-889,-1419,-1154,395,-1968,-586,971,-759,-850,-984,615,-504,-365,174,-1003,588,1121,49,-2073
1097,-2582,392,1765,1600,1383,2446,-2203,971,507,-2292,-619,-173,-1151,359,94,-767,-3532,-602,-2838,768,704,55,2747,784,246,-1045,-1276,-315,425,-400,254,1431,-216,-705,-684,2831,-994,-1096,-1367,-1305,1658,-329,1184,2248,832,446,1611,1290,-2466,182,2201,-811,-2206,522,-2324,762,1904,-320,791,1752,-1961,721,-783,3305,-1487,4001,1507,1999,-54,2298,-851,-2364,1902,-639,-2773,1552,-1758,60,-2990,-1288,758,261,956,-2404,1222,1498,1643,-1706,-514,-407,658,732,782,-1318,-1269,1580,-1931,-1684,187,-488,700,2003,-3328,-989,359,1385,45,2207,1113,438,72,-5400,-1164,-86,-2293,-750,1128,1092,-223,-425,715,733,-1501,-1890,-2134,194,654,845,580
1400,-662,-2469,2533,673,-2086,2172,-1968,-837,-1822,2161,2022,2217,2775,1387,1633,144,295,-699,1229,-135,-1612,1372,-498,-1720,1342,-1741,-1160,1131,1878,1457,172,-520,405,978,-971,-427,-393,-1806,-1018,1201,1092,-2564,2209,144,-1612,987,1951,2211,-975,80,1665,-2283,210,2026,-1990,1304,-825,-94,53,1191,-141,-262,-121,452,2224,1639,-502,-426,-608,2133,-1368,-314,1548,722,4520,-684,-1236,1141,-3270,1245,256,1580,218,-583,1927,321,-675,509,-257,489,-550,1176,1935,928,1139,-2032,945,-1756,-1053,-364,283,-2954,15,-915,-2324,1386,250,2453,396,980,891,33,1418,-2827,-406,3022,-861,1646,-3128,54,463,530,319,1753,-1735,1132,1087,-1121,1736
-879,2924,1121,-1204,344,1173,216,317,-2665,498,729,-2590,-238,-2479,247,1261,-278,310,-1076,-281,-1145,646,-42,-171,224,197,-112,2458,1761,630,1006,88,1701,872,357,251,202,-891,1304,1423,-202,606,-178,-795,2868,1015,-438,-1099,-1148,909,945,-3822,-1007,810,2871,1213,1344,1087,-620,-1935,-1782,-1102,1651,-938,191,439,-345,2263,-188,-496,65,116,-11,-353,752,239,-213,576,-285,-470,791,-1721,1269,-232,-836,1414,282,-1018,-1713,1503,-3517,455,-1009,-2263,155,-3308,212,-2472,-455,-2779,-3270,194,1805,-2181,910,-972,-618,-579,343,2806,-961,-16,681,-843,1377,-2070,-2272,-230,188,1089,613,1708,-728,949,1438,1811,836,411,-722,-103
-387,-481,-1114,822,-1545,1743,230,-1024,970,-950,-2977,950,-1305,-234,-2624,-2085,1106,1053,1514,126,-75,1677,1655,3567,-192,-2647,1462,576,-495,-2175,-2572,-233,-1606,-680,-973,-706,-1039,721,-2711,2895,735,-2492,1891,471,-754,1629,-391,-1000,190,663,-447,-87,344,1046,-365,-236,-1005,-234,2429,719,929,1206,-1087,2095,1996,-307,-247,-25,-585,292,-1127,-864,-1102,480,2500,-992,-504,-158,-274,982,-1005,1833,-453,733,-1317,-600,699,1304,1961,-1143,340,1124,679,2033,3025,731,1281,1380,1359,9,-470,1134,-2133,934,-137,-124,-1225,2448,-2596,-513,856,-1717,-1568,97,1201,84,-237,-1013,-3340,2604,2118,147,-333,-1210,25,-421,-319,2747,623,-1372
-181,-530,-1302,-999,-267,-1424,-1321,-674,-2008,-755,1839,111,1670,270,-338,-559,-41,792,-1327,-1841,1572,-1874,-352,-1166,-704,2116,-2009,1920,-254,2867,2558,2664,-2431,-1364,-936,-1074,1032,-2529,993,-471,2443,1287,-1209,-263,-847,791,1117,-115,-2367,1014,1515,-1352,275,-634,2238,-1339,-1624,146,-1508,-1039,910,813,-842,-2325,2148,-721,-34,-334,-846,-2357,-937,43,32,-782,1897,139,-270,2325,-918,-1535,-866,-808,-847,977,885,1659,1441,-1479,2981,-888,1014,-1187,-1120,-61,1079,1146,-1225,-1067,900,-785,-289,-1549,-638,564,371,-292,-2823,957,916,497,110,1264,-491,-2152,-854,244,-126,1193,2107,-1208,-43,1856,392,-1150,-735,816,1954,-2716,152,-684
2447,-2055,1246,1038,-2999,-187,-1114,1551,-230,-811,-399,2221,1027,1491,1898,-3378,-873,-671,-1350,-1337,985,2943,143,-2030,-1867,317,1499,431,-1287,1680,-217,1742,361,-1927,540,225,-1788,-674,729,-2069,-1179,286,-3352,123,-883,-169,-83,-916,-1473,-1440,1188,2133,2460,1148,-1617,-171,-2612,32,-951,628,464,415,-406,-929,-122,910,-489,-152,-45,16,-3529,-2123,-202,-45,-1702,-411,-1978,-1693,-1547,-138,-2161,-2126,201,-1388,-150,-740,-1334,1607,1702,-868,3401,556,425,-387,-781,1231,-141,1653,1329,-2195,2250,-304,-1397,-1888,-2031,554,529,-1407,-2206,337,194,-33,-15,525,945,690,-145,328,-488,-490,-1637,326,811,1350,908,504,116,-993,994,2500
-1349,594,495,752,653,-397,647,258,-336,684,-1012,869,-999,-1760,-1097,-702,2534,-483,686,-552,-2454,-262,-697,875,586,1809,-1260,-495,-1118,-1487,-311,-3933,1109,-98,1835,2214,1006,2306,704,662,-3249,-1736,1338,-716,425,1777,-1730,-613,-1245,-2293,-1520,-1065,908,-657,-593,618,-126,1219,-30,958,1104,927,-922,828,-466,-919,77,2148,-186,107,2354,-206,-2566,-453,-1007,-2397,896,1421,-509,585,-238,345,1120,1451,100,-508,1114,1053,-1552,762,-3319,1171,1873,-723,250,-883,-443,-1386,-941,2188,1285,-378,2707,-2352,645,131,1385,-1057,-449,-2635,1294,370,291,-795,-320,1157,689,779,-905,3106,87,-2169,128,1196,-845,-650,-1627,-1733,1414,-2360
-151,-1834,-848,3087,-1458,-2367,632,-575,-339,228,-423,3084,1201,968,607,-796,1278,1870,-5675,551,-652,1221,2133,2292,1556,84,-710,-959,-459,2652,-1398,275,547,-1600,-20,1573,-1060,323,-3100,-1147,428,1540,-2225,-1120,-353,1115,83,53,-156,-1243,433,-1460,-373,-869,860,928,825,-1509,-300,-1612,1137,61,-1459,-268,1533,1229,1409,757,-2169,564,-1063,-1913,-399,2235,-1682,-728,-2067,-966,-502,-62,-316,1935,2049,1744,-1105,213,2508,2071,157,-264,2,432,1531,2830,2607,655,-1857,-20,-321,-932,1211,-2603,-299,1107,-2340,2246,122,90,1488,1962,3228,1027,-2303,257,-1822,2219,-546,-2308,337,298,231,1380,3880,862,2328,-1968,361,282,393,2108
1364,-660,830,1470,-1381,-398,675,1520,-514,503,125,814,-1354,-820,1051,-609,604,-1753,-2603,1302,-162,34,1064,-2465,1486,287,-1304,-392,549,1728,1008,1069,1040,8,-2224,1565,-2259,-1416,857,302,-3609,3407,-2400,-649,-584,-2021,-131,-1229,572,-772,-1076,2906,1290,-1451,-1327,281,297,-1147,268,-433,-2333,240,1717,-164,1417,371,425,-1402,777,-1661,-1635,-1192,2516,-325,-3533,382,18,-1268,1947,-345,480,1113,-1587,1221,-1596,-1282,1952,1762,58,1842,2052,394,-259,330,-775,696,768,201,-1672,-2368,1878,-769,1113,68,-247,1231,-681,-238,2197,2149,-610,1357,3,-464,1055,1636,-995,-2546,1349,416,-897,654,677,65,903,-708,-321,-263,-1810,192
-1291,2108,-2656,1554,701,-1770,1176,877,-1784,406,1089,-612,-462,-1405,204,3057,1646,920,-122,3653,-3089,-444,2543,1476,-1350,247,-732,-820,1464,134,-577,-2118,315,990,36,383,1076,2678,-1742,2277,-2951,-31,732,-242,153,-302,1125,-1513,84,372,-2443,2288,-1122,507,1284,-840,1206,-1788,1705,-490,-378,-768,-242,857,-1462,-1276,-660,790,-399,793,3742,341,-1322,-1105,-238,3041,-626,1052,2514,-2495,-478,1911,1240,585,1398,-124,732,-1485,-939,916,-3627,452,903,1152,1627,-375,-872,-556,-1924,598,-1892,-350,1324,308,-926,-1620,1455,-1870,711,1102,1965,-222,882,1787,-687,2692,2096,-1580,205,-121,874,-229,-743,2147,602,-1238,-743,-1310,276,-632
-115,-233,-672,297,-1038,-641,-3699,2399,28,-2540,536,395,1589,1344,377,792,-11,2385,-309,-559,887,483,889,2009,-2669,-2292,2266,1455,-2287,-2310,-2177,2415,548,-1186,1974,-104,-926,-89,60,1605,270,-5535,-1487,2301,260,-1118,1340,-672,544,2804,-526,830,-2096,472,-831,1039,-2830,1456,1673,-1770,857,-368,-1650,-380,-1855,1245,-4527,-945,-2092,2330,2883,-34,-969,-1702,77,1166,-1824,2232,868,-1980,-3760,1072,631,-166,1632,-705,-4087,-3367,1301,-2095,-28,-1146,-717,642,2486,2927,829,-680,1435,-149,3501,2583,-2487,-1108,-1011,-911,1615,117,-1235,-2847,1998,-920,2265,2620,-908,652,1446,29,-2160,-3299,687,-1052,444,74,1165,1853,-743,-1606,128,1278
1180,792,1861,3155,-1193,1043,2966,1117,563,-4100,-1574,2405,1063,2413,-1424,169,4257,-818,1211,-94,-793,631,-1178,-931,1419,-1083,665,227,441,112,575,149,3487,-1080,1553,768,1810,927,-523,485,925,-2316,-1280,917,792,433,-232,2787,824,-1439,-489,33,-2169,-1808,4,8,528,312,1475,-1421,384,-1283,-1169,1397,1287,1250,1758,-1210,-984,1721,1355,-45,-2277,4031,1053,1665,27,-1243,-221,-344,1168,-416,-432,2844,-10,-100,-218,1462,-2179,2660,-1079,445,12,865,864,329,1522,-804,962,1516,-1113,407,1174,-2259,-262,-1565,-164,-1651,967,298,1120,-4410,505,2782,-1013,-2696,2920,49,1038,2104,1603,2535,-2458,-1718,4296,310,228,860,378,519
2198,-3204,902,3223,-1989,1378,542,889,1151,-3649,-1161,1159,14,-499,-714,-2915,2342,-2601,-176,-1297,7,352,2212,-1333,2912,1855,-176,2624,-905,1646,-437,2658,761,-1625,736,758,-2097,-1952,834,-772,-165,-982,-1216,2074,-10,-1818,-1033,2324,2485,-987,867,1852,323,-2841,61,-3527,-1035,516,1424,517,808,-1265,-629,-1344,2915,1792,2700,-70,-994,135,1091,-742,-2924,2423,-21,551,-1789,-1212,-128,-1574,-711,-1272,604,471,-1113,595,2015,3175,1897,790,1346,-211,768,2258,-943,1864,1910,-2045,101,1322,1428,996,-404,-4301,1345,-3524,940,1302,887,-255,201,-41,-1738,-1724,-1298,-3104,-1664,193,1338,426,-541,1727,-530,-408,2199,-1550,-629,-500,2598,1191
1145,964,1855,-910,567,680,-1057,1054,2027,-1149,1746,-897,-456,-1429,879,829,-848,-1250,1373,986,297,-435,123,-1832,603,-429,-408,-1541,562,-977,-448,-1268,1558,1317,-2208,-571,-1160,-767,1267,125,-2072,822,-2729,23,-1626,-4043,-236,1553,2575,2659,923,2327,-1709,-1115,-1942,1611,-2041,360,2409,48,-1163,482,239,1596,-1455,1497,-2933,417,941,1845,-1594,40,1534,765,595,698,-318,697,2478,-902,742,265,-1062,-28,332,-2608,-1612,-796,-2812,886,-1711,105,-206,-1981,-1437,-325,260,-1041,-1393,642,1699,3028,-668,114,-272,-1022,2320,994,-1168,-939,-1987,630,1398,-510,-1242,-2752,568,1678,-571,-287,1813,152,406,1286,-1104,426,-1329,1632,-823,-1180
337,2556,945,-444,-1648,264,-512,1378,-2360,-250,1095,1385,-2159,979,-2116,1289,291,422,422,165,1205,-1260,-813,-2277,548,-2075,142,993,-233,-2035,150,93,833,627,-1121,-782,-2764,-623,1047,1337,-637,-2973,-230,-729,-2445,-1773,59,-450,70,786,-1577,-1966,-119,949,-1021,1637,633,-873,1470,488,-4364,-313,922,2560,-2708,1462,-3362,685,492,-1816,-1496,964,3254,1517,1978,1810,-144,-1910,-1514,756,73,260,-1712,-3473,-1111,-1794,-1816,-26,-1221,3414,-1492,-1281,-242,-103,1403,-512,-1280,539,2260,-470,-2979,1304,-1814,2670,-1039,698,-2772,956,-624,2589,-745,-2105,3069,2267,1660,-728,1838,-2523,-194,19,2164,427,289,815,3505,1446,-1263,2055,-2311,-311
2656,807,662,835,-794,-425,2728,673,1017,-1845,-742,2689,1191,2582,756,88,578,336,1569,2365,2026,1651,-630,-2809,-3526,422,-1734,-3864,2869,582,3531,-729,759,1069,-35,30,409,-904,-1994,535,398,569,-2953,165,303,-2457,1010,-510,1927,1127,1575,91,-465,-1149,-1003,463,-878,-2144,3381,-1503,622,13,-259,1716,-226,1098,1539,-2718,-1204,818,-267,-1192,-273,235,-1010,1905,1065,-322,1521,-267,-96,-1992,-63,1184,783,2160,-1037,-821,-2605,-927,41,1674,810,-2512,-1590,937,-1356,2929,-944,-2653,443,610,-1505,1989,-807,812,-113,-1942,-1172,3166,-203,-2694,-1641,2218,-208,-364,2356,748,708,1239,1620,1784,1088,-929,603,-76,-75,2627,-1188,-478
-1047,1218,-685,-45,1298,-316,2057,-2394,-192,1005,-204,-217,-345,-829,242,2359,850,892,-2564,-949,-272,-1055,-1468,593,1710,-107,-515,-2278,967,-549,-117,-1364,469,-100,-1034,-1035,2777,2056,-1998,-527,561,1567,-719,-653,1500,-403,440,-928,-326,1681,-766,-3306,-706,650,-496,-317,901,1593,-663,-1902,-701,-83,-383,-127,-108,-428,2205,1628,-52,1085,-1979,-290,-1698,164,449,38,690,-61,-730,-1183,1983,1701,786,-207,-1713,1374,1105,-520,-1334,479,-2213,2248,-4,-659,279,-2032,-1643,-294,-255,865,-2800,688,-5,2230,463,2374,-1193,566,-344,-48,1445,1349,-2876,186,450,-1725,797,-1996,-790,1289,1350,1208,305,411,2338,-1908,356,1318,-2019,1346
-1459,-131,-617,-195,-477,-30,-313,-462,-873,70,-503,2038,-774,1535,-1207,-1150,1753,132,910,-1071,-1389,-647,-276,-1028,919,-1337,-8,2073,-722,-1791,-330,-1238,-114,-850,2517,1447,-1444,2384,-1048,1082,544,-1566,2066,-892,-1286,1077,-523,-2986,-2256,-1284,-1368,-534,1351,2659,657,-791,627,-586,-1144,476,-1201,223,-2004,-9,-426,-543,822,3053,-1703,-1655,-1030,2740,-758,-1098,-1053,620,-80,-213,-1212,3325,474,1366,601,-644,-1391,1161,-277,1487,3057,-489,489,726,883,923,2350,-2031,-20,150,1689,1732,909,-652,-887,1286,1809,-1390,-786,-301,-289,-1587,1622,-636,1861,1591,897,2152,-45,-1536,-744,1442,931,-579,-515,1788,1335,304,-1121,-2138,455,69
651,-1533,-166,675,2473,-501,2411,-1532,1894,1765,-812,-1445,2167,1231,2485,1364,-1718,-1137,61,-679,-1097,-471,-576,966,498,1782,-775,-1279,-221,147,1181,218,1710,-103,2233,-559,1701,520,-600,-2050,2197,1678,1752,2137,2533,427,-352,1473,1732,-1844,1095,88,-1161,405,689,-1172,2123,952,-2494,1324,275,-1739,760,-649,603,-491,3669,657,1436,619,2262,-120,-1890,-473,-1124,217,1092,-650,753,-1521,806,-582,1825,43,-384,2182,-238,-290,-678,-1199,735,-9,278,231,-2467,-317,267,1228,-2805,994,-461,-56,55,-1595,125,-391,1362,-1420,1876,-1327,-142,994,-934,-530,-1467,-1226,179,1918,1237,-210,-1891,63,-784,-2003,-866,-742,1573,-670,546,1449
