622,-406,421,268,116,49,150,-112,485,227,-75,-472,277,10,151,-1112,-664,-349,-162,-280,-139,323,-341,307,382,121,-77,994,-241,165,-910,-390,-288,-256,502,442,-91,60,-12,-45,-513,-34,643,-426,-1037,494,281,-68,-45,353,-325,-668,0,391,-397,-614,320,48,560,-363
308,778,-990,1434,579,-67,830,-13,363,-700,20,349,-108,1018,655,776,-453,132,501,1263,148,321,308,66,498,-712,-192,76,792,6,518,68,-88,451,388,-96,-465,136,482,-139,-309,582,249,1,-1297,443,-1378,551,290,827,800,386,260,-252,-276,-111,-222,519,-566,-1072
-58,521,-384,403,-2,280,-2,-539,583,-454,-48,-232,337,-41,352,-534,510,-728,-219,172,-340,-7,-125,-73,-764,-1421,660,-642,399,-1018,590,739,-115,-255,11,-212,606,203,79,-535,680,150,130,45,-494,207,405,58,805,876,-165,-275,195,-370,-350,208,110,344,529,-221
726,-579,315,-262,-963,-225,-876,-995,-320,291,-705,165,151,-686,-469,119,-574,510,-849,-1070,365,139,482,1036,162,986,-198,6,-632,-192,-398,-75,-968,-46,782,313,394,273,-206,-170,604,-217,88,-784,781,-45,-100,-398,-1179,-949,570,62,258,1297,-561,-388,435,-708,-814,115
575,-264,219,287,-14,247,98,34,447,-242,-889,-949,-325,-538,940,-535,144,-169,-818,-615,287,161,-23,375,-588,-780,116,-302,-191,-691,-118,-223,-65,-113,225,-157,88,178,-296,342,562,-106,-247,-74,142,437,-37,150,-329,725,-71,-985,46,162,-305,234,167,377,311,-238
-573,989,-393,-480,-489,-659,-180,256,-979,-544,-582,-202,-295,304,426,630,259,1,-102,323,-50,-865,-903,181,135,567,952,426,-85,154,306,37,6,-147,-484,-935,721,7,-450,-781,-43,-1055,356,593,-260,432,981,1119,321,-473,480,-813,-419,-189,-24,490,-77,-722,59,-645
1220,-892,533,739,-605,63,828,-685,157,-374,-734,198,867,-22,353,-1317,-762,-184,778,334,642,110,683,701,-188,-294,-786,-135,-264,872,-788,-787,-564,-678,-789,-578,757,438,-991,523,23,1055,-1128,-634,131,164,-834,-154,529,-400,-143,-409,-164,209,836,-744,-491,586,37,-758
-629,707,-1033,141,-338,273,-170,-424,401,181,297,640,363,722,-455,-246,-115,-1243,657,887,-285,-333,-233,100,-289,73,645,-341,-94,-160,389,1001,-826,-1279,-512,-498,1151,-1093,1016,-377,41,-516,663,-272,122,59,178,-302,-429,-598,358,678,-557,-73,1025,-517,820,-400,51,-581
-163,467,-338,-420,666,872,1032,-219,97,-166,614,-76,-298,-138,836,815,1284,-1121,370,82,-277,1067,908,-624,-262,62,142,-1465,-551,-251,-706,56,-253,937,-2,-380,-683,-920,270,870,236,-188,159,557,279,255,364,-928,-950,689,-231,348,855,-706,386,24,83,923,-105,1443
492,-944,770,712,258,-450,-197,124,388,155,-1056,-606,-226,-55,-391,132,-413,792,648,42,518,-833,869,15,525,-540,281,-196,-317,566,-86,-539,87,164,-595,447,82,975,-491,-19,-171,362,-240,-759,909,-500,179,937,-366,243,139,171,-184,443,-510,307,-1042,109,-35,255
689,-305,-74,-71,-463,301,221,-286,80,376,-679,-102,581,-588,750,-158,127,-170,-810,82,1187,735,-59,497,159,421,-282,-439,-73,6,-95,-639,-119,59,-170,-29,-431,-44,32,228,746,170,556,-394,-455,98,-34,-603,25,-8,298,231,-594,924,-128,220,-629,-112,-568,62
342,5,479,924,289,-138,752,117,-237,-557,-1081,145,-804,156,159,283,234,335,-616,-213,553,-381,-651,533,-474,-181,754,-241,-408,-405,-541,-560,384,-40,993,-1167,1301,44,-17,-67,-263,52,-245,-145,674,351,-321,728,-310,107,749,-381,-366,11,-298,574,-502,655,489,644
379,-427,711,210,488,-328,-208,1091,853,508,133,-475,78,1117,-770,-769,-375,666,-310,477,575,-573,-224,-424,-84,-55,-563,293,328,511,-217,-1015,-341,330,190,43,-675,136,-803,-190,206,-131,720,-759,227,-23,-141,549,926,268,408,-369,430,202,-85,-24,329,-422,557,-395
392,-896,560,-85,-639,568,552,-862,-1065,1352,-627,164,543,-1411,468,-154,-399,242,-476,-1199,50,-541,-175,558,159,509,27,-402,-714,380,432,33,292,-482,-108,-671,204,295,741,451,-9,356,-334,-245,12,-1140,-486,-438,-775,370,428,258,-1076,505,-250,103,-1270,153,-134,-189
-163,-153,-736,48,-325,-178,56,-113,148,445,-378,90,-66,-1146,752,383,-168,-508,891,288,153,11,-176,790,547,554,-1664,70,362,172,92,164,60,-818,-730,1097,-19,-452,254,-76,-15,-458,-493,144,62,474,-84,-1255,-301,-105,-319,-959,-1350,504,657,-308,-448,288,-136,-851
-299,106,-818,1178,656,-411,-270,64,131,-561,-394,517,-552,602,-771,856,-1180,1016,637,138,755,245,321,-1035,401,-58,298,488,242,112,-60,-578,-172,-534,-397,-307,-225,-590,1012,-295,-143,130,-621,121,79,365,-1464,174,-332,249,289,586,-675,27,-152,171,-417,22,-66,-11
5,328,-123,71,-543,523,128,-304,482,-54,461,91,215,412,-81,-144,644,-207,-81,174,-392,-245,842,-31,-408,-137,658,-274,196,104,-117,379,43,316,275,-106,664,163,-312,42,-277,-43,119,-823,384,-101,-274,389,77,78,-674,461,685,-515,-110,-75,164,77,78,-157
-632,874,-416,-320,-601,242,67,-7,1004,749,1122,932,28,-5,-269,-366,637,131,780,285,245,-1480,-573,-489,-386,-116,258,-72,886,-256,487,-188,1129,-101,-451,-849,576,-50,-207,229,131,-932,-57,404,822,-255,-243,371,949,-23,-59,-698,-486,-40,369,248,202,-240,115,312
119,-124,-495,-386,-757,156,-100,-320,383,216,545,335,-154,-663,475,40,763,32,-420,438,260,-135,846,621,477,-163,-861,230,444,85,240,776,805,-225,-52,385,481,392,4,91,-146,-203,259,79,292,241,-152,-336,438,-512,-1751,228,-662,453,550,-257,110,-521,-130,131
1185,-178,96,145,-748,282,872,-1254,46,489,428,1042,2,-1084,1152,-667,-176,14,-1167,-273,-815,1060,707,250,718,-169,-1057,-59,-205,-64,-364,-204,227,87,752,-274,-425,563,-300,124,803,-576,-329,-42,-726,287,-918,-964,-259,89,-285,-654,-13,214,-240,-144,413,572,-1550,327
-48,-96,-194,18,-488,753,812,-384,226,395,504,-491,598,90,313,-1057,-187,-650,409,-250,-950,-275,247,613,816,-570,673,234,308,206,-54,363,350,-67,-330,-139,763,457,58,-41,-895,27,538,-194,-303,-47,449,-27,69,420,-602,410,-212,-843,633,-671,-375,65,317,-346
729,29,-247,486,-248,645,1061,-717,-99,-278,-102,468,19,-977,1319,325,15,-381,-273,297,-39,1000,523,-177,-233,-275,-64,-432,-239,49,-618,95,244,-245,59,-574,-551,-48,137,655,-216,380,-143,319,-850,103,-399,101,-299,1160,-206,-505,105,-541,-367,-372,-174,876,76,-138
221,-178,141,719,780,-383,124,370,205,-243,-357,225,-703,203,34,885,307,33,147,1290,803,197,398,-520,621,227,-587,-764,-325,-123,-746,229,526,281,361,580,39,-192,153,423,279,737,368,331,362,570,-303,63,-267,392,461,137,-26,297,-90,288,-104,-23,518,-477
52,108,-21,915,686,-474,714,37,110,243,-253,274,-285,-185,-340,318,283,-36,-101,89,458,-351,-704,-360,283,-653,-321,-312,61,-572,636,-395,-73,-574,708,-123,620,-235,846,-265,302,-142,-5,-95,61,8,-206,11,313,1156,328,-306,-568,2,-573,-123,-330,891,567,-424
177,-1282,367,-773,364,-1084,-737,-264,-1607,-147,-436,467,-621,-777,-99,10,-901,236,-557,242,-427,168,-210,-11,1226,112,-1401,516,-758,449,-886,463,-55,-639,103,387,-43,236,727,251,-152,-273,-909,906,-563,131,-324,-136,-223,-722,-66,-555,-196,798,528,-148,520,-934,-982,-455
-341,-601,706,-629,48,-833,-432,204,-862,469,-101,493,-346,-529,-357,-329,102,79,832,-588,-400,-542,-309,80,-17,492,-841,451,502,417,111,-789,-148,-99,-414,587,516,163,-27,291,-743,-448,-682,51,283,-931,-434,-276,555,-1104,156,-970,-264,958,437,495,259,-1003,-826,-137
-699,27,-572,146,-838,230,-867,387,471,765,127,969,-69,-476,-228,318,-967,477,272,-187,-947,-225,-170,-335,-162,586,-189,688,633,412,835,434,1440,-935,-822,631,-210,-146,45,-433,-199,316,-224,125,435,-760,-235,373,381,-598,-22,124,-1354,230,252,438,-343,-897,-114,-926
319,235,-234,703,-627,184,207,-738,-18,-900,-313,509,672,362,127,310,-848,731,305,132,-155,-181,-468,-143,-1043,168,252,215,-942,184,-426,410,-83,-412,-182,-590,386,243,-814,309,-346,699,-401,287,484,332,53,1106,164,-216,-192,376,637,-96,-446,34,-279,97,254,-380
546,160,-25,618,-97,50,519,-819,372,448,54,143,528,167,-375,-50,-131,23,-85,476,165,-437,-46,-207,471,-5,399,-228,-197,126,-435,-264,-487,-74,567,-156,405,199,-79,-245,801,212,676,-706,-137,316,-225,-346,-66,927,457,37,204,-166,-971,97,-154,611,243,105
-486,-52,-346,85,851,234,591,488,-477,-105,618,-414,-653,873,-618,249,367,-377,260,141,-151,-571,590,-18,226,-599,-609,4,161,-57,-57,707,-156,782,630,-272,754,-297,746,1193,-719,185,-101,217,-268,554,-1161,-345,140,523,16,785,-15,-393,703,-732,488,776,-38,-501
43,-153,-20,157,252,-71,568,-132,-337,312,-96,493,20,-335,397,-134,-19,-148,316,431,207,258,-556,-511,76,162,-33,11,-187,279,-156,-725,-263,-902,-653,-100,-79,-533,661,160,-58,-56,-312,85,-736,181,-253,-329,-39,222,246,-101,-695,-15,15,160,-222,21,34,-121
-65,238,89,433,105,-48,271,270,786,365,738,454,-332,-8,991,-272,566,299,684,964,-92,-369,330,-408,218,-250,-851,388,256,-71,345,824,1545,99,-623,525,87,562,-71,371,-497,-483,635,24,-87,-67,-666,217,1080,124,-876,-13,-551,70,-388,479,-287,-150,767,-490
138,-347,304,378,-93,327,152,-203,-106,-395,-605,-91,95,195,351,-383,393,-558,-130,-309,-622,-30,63,502,-525,379,319,368,-538,-540,-156,100,-63,-11,243,-389,701,-84,-120,-618,-731,1068,87,-429,315,-401,-236,125,-88,-518,-243,54,-173,505,232,-601,-652,388,152,-115
154,-438,-149,-539,-17,-895,257,-782,-893,-82,-18,660,-648,-918,766,555,314,396,342,245,-1040,-803,-131,-376,970,-279,-738,470,-83,111,-738,-28,361,-139,-327,-36,438,666,-384,94,-699,-1044,-592,1102,-574,-215,-344,-405,-99,-163,-658,-1066,-466,-271,409,-650,59,-891,-1105,203
522,-7,-129,50,12,18,-235,-44,-36,-627,-977,-742,-319,-311,595,256,111,-604,-734,-207,308,474,621,995,399,192,-229,359,-118,-213,-132,-154,-682,42,696,724,-189,7,392,-295,525,365,156,-16,-459,655,69,-239,-499,-89,672,-67,-160,896,-229,-532,-346,276,-337,143
392,210,782,690,682,-414,676,1033,220,-324,-293,-692,-638,813,47,192,424,791,-457,66,919,-57,298,-457,435,-81,-289,-581,-117,-520,501,-921,-275,1070,99,-367,-530,-163,-864,-155,237,-210,23,-695,493,222,-139,569,576,808,593,-193,568,-94,-644,321,232,404,386,302
-79,743,-55,-91,-380,263,714,-719,94,99,720,238,524,-138,670,-943,230,-25,326,-570,-170,122,-611,-35,-641,-501,509,-235,97,-524,364,247,-123,-75,-187,-922,365,75,-287,-269,421,-965,-521,-164,-334,93,95,-253,7,83,-397,-381,-60,-647,-323,594,738,246,330,491
-431,-37,-489,300,179,671,114,526,1165,259,21,-312,-64,418,-298,-373,-43,306,10,-162,449,-660,-311,-611,-261,-489,502,201,873,102,137,-465,728,207,-504,238,93,318,150,236,174,-330,-297,275,699,-32,50,554,235,569,-216,138,-425,-538,374,108,-1009,-525,803,68
292,185,-588,785,-603,16,159,-353,605,-376,-443,495,-227,-854,601,502,-397,632,174,220,370,-791,-809,630,-189,-670,-262,359,210,-1024,98,-50,548,-351,-107,-17,640,459,-98,-284,-318,665,-283,674,-38,212,209,445,261,387,492,-676,-783,401,-82,-125,-417,230,411,-1160
-144,365,-396,158,250,330,-183,606,683,-334,-164,-64,-1452,241,812,1133,-188,239,60,556,-742,-426,112,-146,-316,196,477,-307,-500,-115,-1545,-258,155,37,-160,-318,-564,71,-848,100,-1018,-380,545,590,817,323,-15,506,-1163,443,824,-621,277,-309,-740,502,285,-337,278,-149
210,-196,227,767,136,-468,-768,795,220,-503,-689,833,-887,126,-111,677,-786,654,32,1464,1007,445,403,-984,-553,602,-523,-166,-879,-385,-633,-439,-97,-675,-511,-267,-225,-537,246,-347,289,828,-527,-242,363,479,-470,686,17,-847,202,151,-490,883,-348,729,474,-266,353,-1037
-251,609,-649,-310,-638,479,138,210,408,-1,133,-233,69,215,747,367,614,-615,-495,533,-480,-465,291,-271,173,819,-152,-20,478,-67,-61,1109,587,-157,-239,-175,203,-157,-242,-98,-163,-686,1019,181,-60,794,-230,653,783,297,-758,-215,517,-487,262,-433,384,-618,899,-57
218,-21,561,-20,165,1,881,-142,-277,265,926,27,980,90,-586,-692,-498,249,958,2,-76,-158,-367,114,386,-602,120,537,482,1439,297,-125,347,281,384,198,-108,88,41,777,259,419,-747,54,-674,-187,833,-28,298,414,304,40,109,-928,168,-271,-587,785,-630,326
-230,54,369,134,580,83,286,238,123,211,-400,-77,-440,-556,33,254,292,-348,514,-1312,41,-157,-708,407,-697,-425,-12,-213,-609,-428,476,-233,-379,-383,181,-65,119,-253,204,325,-210,216,-70,783,540,-478,146,-533,-350,-77,1126,125,-684,506,366,838,-98,476,144,868
59,-568,-474,313,602,-112,-189,513,306,-434,-927,-553,-633,342,-280,596,-324,-369,359,703,903,592,876,-461,329,-108,-99,-511,177,539,-1204,-711,-627,-6,-432,301,115,-312,323,369,-198,262,282,352,336,696,-10,-170,-757,366,-87,51,-149,215,471,137,306,-481,-312,-315
63,-177,-255,29,36,750,-212,437,890,422,137,-465,409,328,-509,-120,-917,193,-31,-361,26,864,-102,-711,-795,491,573,288,208,372,-195,-697,-879,-117,20,819,-868,-349,17,345,531,-203,228,-502,-297,-307,300,15,-522,-229,-94,601,307,-272,-229,49,-4,68,-484,-32
-65,167,-159,-154,326,-445,-50,46,-346,-190,-135,54,-518,-520,162,1187,713,-288,290,109,363,137,190,282,271,302,-507,-201,-237,-345,-456,68,-281,164,611,439,196,-463,177,49,-121,455,388,335,-252,378,4,-848,-338,278,446,-143,-68,72,39,116,-14,254,118,35
153,41,153,121,4,5,-31,-18,211,-46,162,39,112,118,-67,-306,-123,225,-157,-117,182,268,-4,-179,-188,-327,-160,122,-242,-99,241,25,-107,264,-92,-65,-208,-48,143,205,237,-65,64,-96,211,232,301,419,176,22,-8,-113,70,243,128,254,129,-186,-205,153
5,-19,5,0,9,0,0,-34,-3,14,-12,-9,34,-14,0,-36,-10,-38,35,-43,-30,3,-34,29,179,202,-11,43,-47,109,-178,-316,-25,-33,-1,128,-240,5,-108,-70,20,-20,-180,130,196,-254,114,-134,-84,313,9,-455,120,-93,-401,-194,-179,145,348,-40
0,0,0,0,0,0,0,-15,0,0,0,0,15,0,0,-15,0,-15,15,-15,-15,0,-15,15,-14,1,0,15,-15,-2,8,4,-33,-2,19,-63,-30,-20,121,-98,-29,68,-103,-118,328,-142,-165,-79,-53,-177,-88,-29,40,91,25,188,-187,18,169,57
