488,-369,1257,2010,-1164,1462,-2357,-82,-1614,4157,-2505,514,109,-2098,-510,-1066,2182,-1555,4111,-1212,1179,-1049,1003,-914,2535,-500,1945,-125,2081,2228,-4736,-351,-1191,740,1026,891,-1938,686,-188,3079,2484,-101,2417,-2762,-2723,1409,5250,-1373,-1096,1451,4519,-3199,-1108,-549,4694,1342,-4624,3807,2661,-1535,2624,3457,3666,1223,1298,594,-454,2368,6162,-2420,3310,2448,1832,1680,3744,-712,-1223,-38,1249,-1454,840,1990,-231,-2283,-4306,-2445,1996,2049,-665,3264,-1576,-784,689,665,-3794,-8589,1425,2724,2622,-855,-432,3010,-2276,732,3720,-2774,616,1329,-2313,-5035,1613,-2752,-1730,-1165,-86,-1440,931,-829,-505,236,1967,2156,3283,2076,1263,-1791,2064,-1800,413,-1485,-374,-4856,365,659,-1951,1748,3003,-4232,-288,-310,778,-1703,3776,-690,4551,-3112,-3666,1427,218,4976,-3486,59,-2800,-2604,-1838,-1474,-47,-1028,-1485,430
-3230,918,-406,1015,3632,-4600,229,-620,1521,6216,-1031,-3525,-811,3672,-2551,-4612,1869,-417,2333,2941,-648,-1050,539,-1052,2156,1375,605,509,-2763,2543,-2235,-2880,-1690,-4819,2977,4113,606,-2038,2791,-1823,-1086,-1540,-1402,-2293,-622,1576,5962,-569,-1080,-4125,2,3467,-2787,-2855,667,-1760,-6227,-237,-2403,-2028,2692,-1758,4983,1075,-278,-3336,3417,-832,-899,421,-570,3762,531,-1391,-856,2834,-4618,-6060,-663,260,-556,-913,3293,-1950,-3734,2699,-651,3594,-1028,470,2224,-380,-2072,-2747,-877,795,-497,-823,-638,-2558,-459,2867,-3578,-2170,3330,-2568,4717,5205,-181,-2059,1665,433,1094,571,861,-1817,1371,-1306,1073,2300,-3300,-3815,-807,491,76,-1028,-4337,337,-4490,3438,-611,277,-1765,3673,1423,-709,-442,180,2821,2087,-1530,5392,-1081,-1071,2518,2171,1984,4169,2989,-788,3066,-845,-3854,-2005,-2482,1995,31,952,-304,-1009
4555,1898,2486,-509,473,4866,1149,120,-2621,-3674,-467,2021,-1265,-3060,2328,3640,1789,-538,-2638,170,26,3512,-3,-250,-503,-233,-1099,2553,-22,1096,5201,1932,1119,-630,3907,-2450,1320,-1711,-2543,-464,-724,-3494,5845,3227,-1632,-2226,-1403,1535,7854,4104,1169,-5594,-1502,534,3621,1890,4801,-5925,-1928,-3626,-1891,2250,1867,3007,-571,1997,-2123,-2468,3725,-3129,3851,5438,-3383,434,3181,1452,2082,2840,-836,34,-278,1303,10,108,3329,-1198,-1023,-659,920,4600,-4639,-810,1299,5557,1916,2535,1941,1261,4018,-1214,-251,-878,4184,244,-1962,5405,-7579,-3028,-162,-133,4368,-282,-3660,348,-411,-2385,-1921,2418,-4460,3205,-649,3665,1186,472,2256,4097,-1259,1812,3956,1598,2850,1470,1941,-5042,-2454,3740,-2738,-803,-1231,-4750,2053,-4273,1711,-1597,338,-3205,-4582,-2957,-961,510,-2257,1049,4107,2206,4605,-3300,3517,-695,46,671
442,2554,-3061,-4062,4167,-1587,322,4826,-3152,-1194,-2201,-7666,625,437,-4480,-6432,688,-4640,121,821,3057,-910,-2001,19,-3178,5587,1001,2061,-4611,-2249,4873,-2158,-2320,1410,5152,3261,-5191,753,-2568,-2228,-3336,-1058,4332,4471,210,-785,4922,-3016,-1758,-2419,4223,-838,-4233,1085,-1053,-1116,3527,-1345,493,-3722,-3490,3910,8122,-2622,-5250,-1740,640,439,845,1540,965,-443,-1573,-6175,-3439,2946,-1499,-4887,-5523,715,-1257,-571,-779,2723,-868,1308,533,-356,-3101,-2537,7565,1700,-1065,2305,1108,3284,5745,4581,-765,-2544,-6072,5444,-121,-2821,2902,-1486,5829,-10,1282,-914,-3636,-2290,-2940,-131,-1605,3218,-2900,847,-334,-955,2760,-944,2186,-4769,7914,4413,-4552,1087,595,-714,-1826,3596,-794,-1661,5123,-1741,-4864,-3590,6751,5085,1642,6371,-8755,-1465,-3345,188,745,-3127,-35,-5470,-1947,433,1570,-692,-2286,5786,482,2773,1311,-3123
294,3419,913,-883,1406,1896,-3383,6384,-3111,1326,15,-2378,-1181,-540,518,-342,7220,658,-1811,4857,1470,-24,444,-185,-86,1571,884,313,-2052,1954,2574,2204,-302,881,3015,3151,-686,-1201,178,1769,-6316,-1005,366,1257,-3325,444,1362,-1878,846,-2206,2938,-1858,-3323,-3887,-2168,-6126,2555,-1777,3329,-2974,53,1138,6077,3948,-4085,-4122,1156,-1868,2357,-3139,-772,993,-5822,-5126,-452,8451,-1321,-725,-3245,-3380,-990,-601,-4434,-2157,2154,574,3375,-1102,-5337,-1310,2280,-875,341,2680,711,-1030,4394,4879,-3511,3506,769,6159,5303,3299,319,5835,913,6666,1197,2863,-2029,833,-758,4282,-3300,-1611,-2337,5295,-4252,3409,-1323,-1199,532,-2876,2015,6968,-4846,-4937,963,-2828,623,2600,-1214,-2530,5048,-3719,-1527,-5262,1555,1426,515,74,-1004,2494,-289,1953,-311,728,641,-1492,-2436,-80,3276,-984,-3740,-2210,2802,-101,4459,1706
-2943,4139,-2608,2254,-1376,-3892,-3881,2807,1278,519,3806,-1597,3167,4792,-5099,-4992,251,-1484,-1732,-43,-964,-729,-2099,-537,-4782,4411,-1338,-3031,-2250,2069,-4546,693,2934,159,77,-1702,-720,1182,-3543,-3892,-2349,-3633,-1832,2310,2384,-1503,1253,-3796,-415,-2496,873,358,3373,-5451,-682,-3834,-2378,3669,-882,339,2232,-330,-649,1268,-1129,1545,1142,4008,769,1421,313,-850,3820,290,-3166,6081,-3072,-3459,61,2867,850,-741,910,-2093,-3053,4114,2797,2777,-5392,-976,2903,3489,-2531,3768,2274,-421,-966,714,-707,317,4639,-482,-3699,-1362,1840,-2736,1104,7934,-1361,1583,-2275,-940,227,-1140,-2166,-3889,123,-1228,3680,1886,2088,417,-2503,932,-784,-2625,2763,-2052,1071,1845,-2824,1906,1994,579,5580,-4283,1231,2057,4038,3056,-109,300,-1377,2868,1524,5070,-720,1919,-981,-4898,-1554,3498,-6141,3054,-7547,99,-4065,1438,3211,-2095
-5278,6667,-3142,-1744,491,620,-785,2258,144,1228,3469,-4761,2676,5196,-2074,691,302,-6472,3102,2564,3950,-4111,-948,837,-2075,3668,-1166,-2893,-4100,940,-5566,4627,2888,2096,-3509,-1773,-1018,-782,-666,-2003,-1600,-3545,-1650,-463,3787,-1926,4317,808,-2216,-2313,1164,-24,-118,-3386,-1233,-43,1271,2872,360,-142,-1893,-420,-2361,-1164,-1455,1228,3593,-2429,-1515,5029,-3119,1462,326,62,-5666,439,2898,-2159,-3099,4945,4294,-4080,-2146,1962,-4185,5639,1582,-1484,-428,-254,5546,2590,1193,-345,706,3686,1659,-2021,-5248,5913,1150,-157,-2180,-3246,5714,-9,6226,3844,-2338,2784,-2205,670,862,-2053,2695,336,17,571,1753,-1009,726,-4994,-307,-6908,-434,-2886,-8,589,-2372,-4006,-1853,4063,-303,-2715,5649,1489,1577,1569,992,5061,3943,1955,-1637,2481,-2965,1191,684,188,-1348,208,1747,726,-2186,-3503,-3271,7420,-2799,5590,971,185
-3859,608,-531,610,-2721,-4226,-296,2506,-439,1266,1297,1273,-1848,-2259,-4229,-851,-1566,2154,-1198,5213,-1616,-1478,-2581,1562,-263,1192,1154,2301,-1033,-505,457,-1838,-4011,297,-977,-1471,1709,3958,238,-1217,-1550,-3497,-714,524,-2,-379,-3815,2907,548,193,2079,-3966,1044,1054,895,-205,2255,215,1711,3627,-3077,-1003,-4782,-1232,-4577,2520,-3882,417,-4383,4922,-2672,-3359,4614,1188,-1563,-2174,71,-1465,1056,2569,-1270,-2544,-3040,-1155,-1425,-872,-6733,-1062,-1202,-2667,-3325,-4329,-1305,-5851,-1879,2304,-2311,-816,-2112,981,-1813,151,-405,-355,2464,1593,3201,-710,-483,6117,-2887,2798,3374,234,-5438,5828,1045,188,-534,624,-719,-292,-2224,-2807,-2263,-447,2882,-793,-1688,757,3073,813,-371,-1616,4317,-2251,1249,1845,-183,1704,-659,-1880,-2507,-5160,-2638,3852,-3110,4198,4568,-690,1180,-2861,1094,-672,-464,2558,-3513,-1651,571,6117
2816,-1655,1885,2828,-1580,-223,6431,-5727,921,-2509,-4372,-280,-2273,713,-3192,4740,-2049,-2550,-4982,-398,2809,1674,-1477,290,-5330,640,-2953,540,2757,-2495,6209,-1169,4052,-1568,4978,148,-884,-88,2487,-744,5081,5371,6354,1510,-297,-1183,1837,1177,171,879,-2340,-2530,870,7063,1791,-173,5612,-479,-2332,3197,1907,-637,-3639,-3505,-1255,1644,-3777,-1317,-622,-974,3751,-2289,4807,195,2677,-4781,5314,3590,3879,7547,4225,3113,6731,1053,3986,3308,-3817,-679,-480,3726,-2603,1149,-1529,-100,212,214,2431,-7173,6876,865,-1665,94,314,1815,-3566,-29,-2381,-7171,-7540,-692,-590,-116,694,1335,58,2810,1171,-1101,-5692,-367,-3087,2839,-281,-929,3821,1876,2787,3537,-1672,1233,5473,3112,2858,-2458,-4588,10095,-7556,2162,659,-4273,-1783,-291,348,439,-2707,-5946,-341,244,-1220,5708,1239,1432,3569,1264,628,-3686,-927,-3655,-2205,-1841
-107,-2211,124,-152,-1266,-971,-838,1431,531,-1055,443,415,901,-518,3006,4833,-1408,170,-162,-3016,195,4239,4894,179,915,-3424,217,-1150,4699,-1552,-256,1663,1560,-1423,-6411,1888,-1031,-3174,-1806,2370,-165,2603,-2743,-1487,-2449,-1224,-3065,510,-1582,-1815,-4500,2259,2224,1491,-6404,-1962,-2954,2566,922,-1782,1514,2431,-2068,-2518,-52,323,3159,2884,1124,657,-1609,-1953,-3257,1097,3023,-4653,1340,-444,1500,1149,-1097,-2708,17,3236,1167,452,761,2541,2986,-178,2788,-1186,2889,2097,147,-2401,-1745,-3132,-3321,1086,-2244,2738,1631,1339,-1774,1849,-2370,1038,2724,-1368,-1785,-2592,-370,1964,3190,961,4356,4939,79,-2577,307,3312,2704,-1514,-502,-254,-2168,-2717,-953,-2334,3966,1469,-1374,115,946,-2323,3455,-2188,-390,71,-2675,-1739,1596,3837,307,5897,743,-3458,-2040,-268,416,-1011,-241,701,241,537,3845,-537,1042,57
1736,2834,-2325,-2779,-1712,-39,-2359,1488,3556,-3233,-2694,560,-575,4447,495,-1164,8984,-4609,-1527,1791,5401,-923,-2954,-1266,1140,-1687,3525,1512,2465,606,-1492,-4472,2650,1107,-3388,2507,-1078,1809,1837,-7194,-2242,2097,-325,3646,-3568,-492,1531,-2699,-3931,-5,6635,1610,2134,-1348,-518,-2568,-269,736,-2183,-743,3887,2518,1071,-1937,-2027,-2859,782,-1868,3819,-759,560,-585,-3285,-2092,-5520,-175,225,1063,311,-748,7038,656,219,-2942,-1244,-1439,1558,-216,-2371,707,-2602,2392,-1963,4313,4974,1427,3565,1951,1892,4217,-476,4804,635,218,-2179,873,779,-2344,-5265,1012,351,-1451,616,1860,3169,-3772,463,-518,-255,596,1085,3121,1678,-2696,4213,352,1848,-3423,903,2626,2898,1874,967,1056,273,7420,-1578,45,1469,-3305,-213,1820,-1025,-3055,-3655,-4693,-1509,128,-2615,4024,-1446,4545,2052,195,-5222,-4639,-6936,-927,2053,-5956
-1780,-3152,-1739,-5315,-30,1424,5097,6579,-2146,-4310,3052,-8428,2512,2490,-3174,-1094,-6341,-4727,731,-4086,-1659,1123,4332,4477,-8350,4448,4043,4143,480,-5180,5248,-2684,4725,-727,-4090,2192,-2028,288,-3392,7780,501,1702,2123,1726,-2105,3890,-1495,226,2274,-3444,1133,973,2900,82,-4876,-3088,769,-3130,912,805,624,-1109,-4617,-4696,-4845,3206,1549,-4930,610,1563,-1995,-1934,-168,-3539,2447,-1839,-1657,568,-1438,-29,-5948,1,-3479,-2648,1091,-368,-3871,-96,2714,-4607,6741,-2671,8567,2096,-318,2772,-5547,3210,-1748,-1894,-4046,1219,810,15,-3113,866,1221,2883,3814,-240,-2773,-903,-1143,3746,1747,8313,-1556,2605,-6160,-2814,-105,786,2636,-4334,3446,-382,-2461,-2588,1457,-6437,2721,5848,-4093,-3013,2951,-5803,-846,-688,1826,3357,481,1238,-366,5770,-4966,4718,-3118,-3200,1856,2998,115,-3973,3824,-671,118,3182,5613,-1093,4872,679
-1061,-398,-1639,-2749,4753,-2879,399,2582,2271,2513,43,-6868,4890,7606,-2068,-5995,2085,-2098,3194,2714,1368,-1561,-1546,1454,-2739,-905,3799,1328,-4780,3462,739,-2295,3816,-935,-1534,1933,-1461,-4477,1840,-797,-449,-1626,1565,2994,-1715,1569,1245,-2869,-1648,-2082,1885,2726,1638,-6328,-3177,-4794,-2909,-2699,-3088,-3921,3183,632,-349,-662,-3333,-1514,1980,-3753,-224,-978,746,-1551,-2562,-5047,-5700,2738,-2145,-3165,-793,-2493,-2942,418,-1470,245,1018,4948,2670,3930,-2486,-2901,2743,1130,4086,664,2192,1516,-2259,8030,-1966,-3048,1497,-822,-3215,-1500,274,-1971,2568,808,6236,2653,-3297,3345,508,5868,4632,-2169,-3412,-2648,-2415,3186,-2480,-1620,3072,-1768,-1541,-1385,-3366,-2063,-824,-326,-4234,2881,-247,647,7492,-3900,-683,1008,1590,2297,-284,4277,-2780,1441,1450,-1497,-958,304,4209,-835,838,1613,1442,-53,-4916,1015,-1933,661,7305,-487
-2911,3205,1177,5225,2019,-1623,631,-2313,-776,4610,2073,-693,-1269,-643,-2126,-1077,-554,2416,1751,3205,-2612,-2729,388,1100,-1574,4412,-3195,-2839,-4948,5325,-2052,127,603,852,6585,3214,-1237,1377,482,926,-771,-83,-1483,-4829,7778,963,3364,-2673,3005,-4201,-1541,-4295,-3856,-851,763,891,-1213,-452,-1997,1416,-1868,-5659,53,4448,2485,-66,-2269,716,-4381,-941,728,3391,4299,86,4023,5347,-3015,-4360,-594,2956,-26,1639,4843,535,-5158,5910,705,465,148,4287,2128,3040,-4150,-5697,-233,-180,-2658,-5319,117,1023,2004,-1582,-2231,1620,4597,-2924,-823,7302,438,-1343,283,1555,4168,-1220,-3787,-1665,-119,46,946,636,-655,-3784,-3917,4322,1356,3451,-1680,1797,-145,1118,-2457,2032,-3092,1645,-941,333,-6230,4241,3171,4411,3231,1237,-340,2605,-2588,1446,3211,4746,4145,-818,0,-1291,-2000,-1522,-1093,4372,2617,958,-2770,3648
962,-3435,1177,305,2159,-2463,-1372,-503,2108,-847,-4437,-2988,3220,-2365,2026,-2515,-4118,2940,390,-556,1119,2098,-1742,-763,-237,-3142,1262,4179,-291,-1197,4568,-2263,-2915,-2355,-3848,910,-3039,-1861,1160,3077,2073,1055,5378,1501,536,-2076,-494,1593,943,1340,-1887,93,-692,987,-994,1685,2202,-1264,1042,-1130,3061,3902,-1804,-4248,1832,2033,-399,849,-3075,274,364,-1369,453,863,1174,-4108,1398,1004,3419,137,-3294,-996,-600,5925,2371,2523,-26,2941,-1686,488,1023,-3163,1241,-1752,-1387,2257,-1383,2423,-262,-5738,-563,-1327,-3086,-5297,-2598,-3207,-2610,-5826,7119,-3208,-6112,2793,-3824,2331,3576,2387,4793,1242,-1024,-300,438,2561,2190,2296,-3447,-1825,-1638,-411,-961,857,-3606,-478,4226,-1097,517,-2055,-2037,268,-1533,-2179,-4447,482,-5104,-558,-1429,-2213,1519,-3687,-1860,-2648,-348,604,1412,1583,-1652,3344,-809,1427,-358,186
-1692,-2815,831,404,-3089,-2564,-1591,2811,-1165,-460,2536,1131,-254,1818,543,-2312,735,1848,-906,-45,1784,4816,3582,2923,1861,-1712,118,-885,2940,-2268,-742,-67,173,-869,-1931,3685,-1446,2229,-1940,2460,-733,1016,-3976,-2095,-626,2395,-1036,-3040,-3160,-2164,-529,2269,1230,-1312,-3345,-2140,-3870,1848,2517,2588,3267,16,-1706,-430,952,-1778,3678,2931,971,1008,-164,-928,4424,2177,-1907,3168,-2341,1273,-2710,601,-842,-805,2608,-1223,763,-3828,-2165,834,-5479,-4123,1430,-1494,-1223,-581,736,-1192,394,-732,270,237,-1526,3596,1851,-577,-3112,-630,1988,3193,-466,-1804,272,435,-3288,1286,-2647,655,-1214,1398,-104,-4232,-2111,2743,-4014,-615,1507,-2355,-2545,-2877,183,542,-464,-1911,-455,3042,318,-6800,4577,-1356,1097,-865,-5712,2424,1713,1762,987,6499,3525,-818,-1864,2987,2394,-980,-5382,998,-54,-255,2450,2241,1928,-1032
476,1400,-10,676,-3390,2793,4,1331,-1841,-1514,2732,209,-828,-2305,-168,2017,-2544,-1853,-2076,-448,311,3999,3530,2055,1307,848,-2744,-1497,1820,-1309,-1052,4020,-1027,2059,-1525,655,2148,558,-2087,2158,1483,118,-48,2794,-764,-2179,-3643,1844,3324,130,500,-1538,2459,1870,-413,-758,2229,-1027,-357,2753,-1752,1922,-1280,-703,-1781,1402,1067,694,1938,2303,-680,3454,753,-470,-1921,41,396,1338,-2692,2722,207,-3516,-2611,-1198,-2857,-1610,-587,-1684,-522,-1949,-74,-23,10,750,183,-95,-467,-1592,2895,1941,462,-1790,2159,2894,-384,3823,-831,4959,-1201,3764,1826,-998,-1693,-1475,-328,3349,-1493,640,-353,-2510,-269,680,-3192,-3604,-2409,3472,-725,132,1727,49,867,761,1201,-3884,-2704,-2698,1020,-2541,-2891,-3,-955,-5059,4004,859,-624,4674,-2017,-1367,-1755,608,-1807,-991,-425,494,5065,-134,3036,1705,-803,2372
