-12443,-33713,60461,-59512,28825,34586,-9020,57645,63266,-35041,-38535,-43181,-50528,-19507,-35802,-53406,5010,19165,41054,-16826,-28503,7997,2505,51948,1169,46282,-52893,53974,-12090,55687,-48748,11496,6761,294,-32661,-59186,-46491,-50888,12247,3062
-11605,45569,-15845,-8623,-56964,-63523,57276,-36826,-40788,33276,42687,-43723,6142,-38455,10543,-27452,-22022,13988,55434,43059,-61934,-35982,50434,12731,-27239,3832,60934,-7058,-60318,10293,39887,40207,26186,-36162,-2373,-355,29259,-51467,-51318,1694
-55094,37249,-2674,63815,-34202,-3112,49643,-26035,-32102,10176,16964,-16416,41264,-49024,21718,3135,55885,38289,43618,50064,-60801,61198,-49733,-16932,-31402,-31787,-51351,-49815,-29141,-8163,-32660,39299,-60907,-33966,60397,44744,49125,27102,3245,-38280
38520,16864,49276,40920,50832,55407,-63333,-43237,8560,41217,47192,35308,49034,-32804,42140,-26294,-57955,58506,8520,-17662,-15859,-27012,30798,28161,-16982,-46989,-22822,-2155,39013,-18159,-774,5630,-45413,13216,-9168,17933,30990,-8653,-17793,49527
32291,42966,28900,55469,47839,-6925,55984,29450,34820,-8871,-13065,-28316,-54498,19441,56852,57086,-12432,38951,24190,-27495,13074,-34803,52536,34770,20380,26256,55405,46541,-5335,-45266,53635,46294,11075,-8624,-37697,-29012,55346,-20065,-40569,63168
49258,58372,7267,-53281,53920,-23656,36749,28106,62015,-59479,58933,-59402,-44210,-58255,-35502,47160,58652,-21283,23827,-23202,50441,37548,1,-23224,-46236,30519,9299,-16725,50161,-25918,-58554,-14436,800,-42492,-35115,-54399,59071,47513,-1890,47153
50885,-5015,42317,24112,32491,46419,-30333,-13988,5587,27111,21147,32613,29353,-54007,-20377,-46316,61961,32042,1093,26323,-49000,-40286,19688,41821,25279,38515,-12712,-21409,1325,-20444,-35309,-49847,41827,-6979,-12102,-49951,59760,5556,11325,15946
-47271,10488,19050,-54829,31717,15573,47986,32283,-19403,-45843,45415,12169,33275,40839,12238,-39217,-41,52917,-39031,60405,-46023,27090,13845,47620,-31292,-29212,-39029,21115,-28797,54546,-27449,-58275,-30825,41065,-40777,-33674,-46749,38542,21488,18229
-20087,38597,-39378,-12673,-38292,-6373,-12935,54310,499,-54883,-34747,-44007,17231,60522,-37223,52896,54605,-45201,-56853,60602,53595,-30022,-43047,50189,24085,51811,-48458,-60961,10095,-62757,-31270,-22145,61573,55190,-18148,37291,52717,-14484,60982,45825
13065,-24633,-32524,-19531,50482,-39619,-18657,58822,22122,38864,-51411,-4810,35343,-30173,47862,59645,-2620,-13208,-3798,-37030,-53673,-9644,-16366,28047,-43953,34647,-43169,-50050,54218,57079,-22280,22345,-37093,-56001,-35300,43191,41073,60403,45153,43231
