62902,255883,-60640,256692,112736,-15660,78715,-318749,-236975,166672,247920,199048,-33605,319079,-141965,-318455,-210466,214588,-287548,-111957,-30080,114280,94207,274784,124919,-170390,-324926,338491,215876,-317036,-309260,-264306,-328192,-13256,-10017,150200,-221950,292574,-300356,238228,-24099,322772,-249644,-40228,37376,-64268,-323195,61362,181545,131676,102280,276376,-245797,63128,122955,278494,321390,-57845,-326315,186151,253942,341674,153062,-288964,318756,142169,315966,276567,163955,270620
19273,255712,206197,-151780,56731,-64278,-151543,5554,246862,322195,-206512,-160825,-171565,110100,162198,178208,178121,-242372,-113408,254055,-314099,3587,218772,313018,-254911,267328,-263765,306943,-228211,-217587,-148125,229569,10267,248894,-318589,306832,151571,102589,-97757,-90188,-48874,59607,180019,-234693,234850,340383,121359,152442,220200,-110065,-104348,287348,-261294,145700,207726,-114477,-101133,294557,-209813,-120502,146576,-123507,156209,-322609,-93359,137822,286381,-268911,24914,-309611
-210460,107062,4605,321291,220420,-298976,238049,178254,-186870,-186139,243670,247805,-341278,-334670,-326609,-209814,339277,325949,233657,51717,-50874,-252641,110008,-339763,312003,-62404,13440,-44984,301899,22503,215589,124027,225387,-237374,-113959,-124604,-287871,-306652,-104311,340601,160413,-52239,205855,122440,-275278,-147310,54100,-245439,-92739,-210236,-244338,-332580,-70963,129159,100226,335927,-264087,-280162,-289468,-229646,-23364,206964,96486,93562,-159162,307190,321561,-92808,48394,-49350
-132050,-146528,294304,208810,235074,-214364,-58837,-82457,306883,109347,193644,283581,-326773,214601,38911,-284716,301014,249758,133453,199849,-76254,-20077,240005,36890,285007,-38956,-153636,-304953,325510,-123287,-247337,283375,-95826,67665,313458,-275648,325354,35288,11302,81243,52376,213509,328780,55967,-334719,-204879,103590,322370,-238477,-139763,-219887,154599,227816,128779,268156,290367,63558,181808,-261367,-77035,-193397,-310061,-5802,107247,155852,-334847,-137581,-307052,-95700,-327112
319679,50167,-205380,197185,63932,-294808,130187,-123963,-263044,-82883,-338338,274009,-296690,100386,136110,-65341,-8322,289498,188402,128372,78619,118161,-143870,145495,-264691,28693,-26555,-22297,67677,324129,190446,49273,-101887,-64349,224686,-278807,246294,-211111,-25320,331536,316018,316729,108544,-340959,-686,-289633,-223708,122718,288167,-193441,158711,112265,89901,-199063,297539,-70766,8728,-119443,226103,-173913,-178139,188728,312185,-134584,-98746,284453,-333609,-213538,-27275,270926
-341678,-237707,-292471,-139983,-220512,331820,-8954,-310540,-297548,232070,146120,-230714,314252,13099,206160,314325,-23912,-261415,294063,-84445,-4592,5611,-51449,104431,39233,-112341,-128466,-172360,-320598,279764,93140,-337466,-322696,330119,328401,-240578,303507,-184514,158899,-172485,173599,277541,8931,131906,-328219,317805,-190256,-50042,-200322,310153,269129,-244941,-28240,-315801,183465,256183,278677,83333,-73299,331764,290784,312599,123764,18405,71933,-111655,-33833,-73446,-39712,-313322
-120746,-336929,-151673,-6849,-10192,-215885,-63345,-88666,-163051,183926,-292424,-322060,324662,71461,49893,24648,-112527,-115216,233451,-91796,-8886,277403,230390,-151720,-229971,326043,-243121,12843,-181611,195256,247116,119609,181529,7900,-117964,-334297,297405,27528,247202,-91264,-76777,-124550,68502,-110102,332595,-67242,141520,-142492,-207350,-24197,67660,143424,268398,77341,22176,-19168,-22381,-319810,168340,328844,-31526,-104784,91336,-30365,-338180,97620,180288,-155018,316266,-63833
236822,165645,217264,76868,-18119,90507,161456,232420,-7437,190287,-265110,-138174,-319995,-31564,-104138,191608,230928,-116887,-20467,243295,-266838,68892,-319982,-337507,19110,320584,-172592,109341,95160,117196,-140131,55359,-38695,-93796,-246007,-162196,-64607,-274240,47079,-28480,20903,-153697,-272910,-284585,246987,-259030,146720,257445,-240902,293526,-267367,-252104,-224073,-234696,-61574,-245628,-175046,-85897,-186146,-270971,87566,74225,-261086,-232933,-196876,33473,284312,-53829,-262260,-322275
-190178,43817,280227,-296151,192809,7021,-35488,-113422,322109,-76029,-118728,-40509,64281,-172436,-203491,251572,-27969,-37921,-174722,319795,151442,312748,-216638,-321610,264796,228222,272300,-153099,184232,-315042,264748,333458,-135565,-94415,-307473,4557,280103,-562,52733,277861,-312854,-80913,189293,100197,-122441,15557,310077,248373,332445,-297149,70411,322567,279776,74413,-98069,-310943,-154588,167472,157898,-184927,40374,163515,-326058,-179789,-103772,292499,-337076,-287224,-130991,302005
-22165,-222047,-94702,93569,16562,-202229,-322780,131202,307955,177780,-198179,-340827,-285292,175728,72755,12483,117338,7440,-122878,-301946,285002,72612,-236994,118229,-225006,295025,235732,-263357,-34895,-288144,41011,196429,183703,-64111,-16795,81464,267853,-302807,-189404,-271345,-7173,-340818,-226445,-32585,-179781,-48670,77784,182538,69970,200866,-81423,61812,-336722,280318,-35451,-264594,-157972,-321537,339761,103790,53823,-46779,264575,-59093,131199,141152,-280283,-190258,-6383,33011
308498,292215,21515,-123508,-246010,69350,180060,84360,190713,274798,160892,201763,110252,209790,240708,83814,-47802,97256,-109536,-318628,271389,22367,-284172,-207813,321810,204691,-220614,-51187,-113660,255465,207076,-174602,-257308,307371,-87198,-301074,102090,259250,-116217,117599,236655,116605,-141040,187651,61622,-227131,-101099,315177,-267772,34223,-151999,-219751,216886,-135337,-125578,1970,-106119,-332791,266555,131908,285208,57531,50790,330509,-267266,235915,-165182,184697,199972,-205745
-82849,-75745,293752,319748,-82881,-330528,334104,182420,106713,-30193,-151775,164816,32375,212280,206029,117574,-172743,298675,-140470,281613,-57340,-24055,-94073,93387,301479,-316591,100955,-196953,61637,136563,306466,3204,-67255,224169,127732,311566,-227375,100608,229039,98163,-117892,154584,-15020,11448,-324165,-55012,-242243,163914,215656,210140,120584,-230252,-339621,183884,179562,10256,86992,-50215,307318,-103659,295285,-3430,-53657,35796,-266758,-113081,-55209,-95059,-70784,61590
15,254387,-171999,193423,-119206,-315262,-299078,121955,173152,252415,-151368,-211028,124044,-76772,-153165,-94918,234174,-332665,-179564,192445,-260267,-322031,192770,167803,-186531,30750,-223249,146106,48675,201580,-300148,-44958,40140,-289142,-330402,280144,-49122,315374,-58112,319857,-284388,177662,-286701,-327369,59712,-96252,-340174,301202,158960,-121465,-90170,-269183,-162702,-48741,309415,268577,-327654,-10223,87097,-144333,-330744,160411,-80947,-249738,-128585,-17637,-287886,27503,194268,-5736
49295,99553,-289948,-287089,327338,-145641,-267032,-44973,-5435,-45026,-322071,51518,-64608,241218,-5780,291256,244426,-161056,121796,-121524,-101338,15584,-216570,141596,-311980,-46086,-117641,-144959,-299902,-315497,-222329,-46219,103412,-228023,-204737,295198,-86492,-270071,-338138,239042,283095,209611,233827,8290,-278091,-276990,126614,215113,-5635,121658,220817,250175,-220383,-205491,-219449,-98418,311445,163455,-200132,308172,-44595,190063,-228284,149806,-120060,20062,-116314,254653,73886,53575
19982,-282132,313348,318360,211172,103038,167005,-199316,-139454,-131073,-135230,-72028,-29152,-335349,-141751,-34262,-215553,298778,-208078,313441,-82939,-34626,-112363,271834,302594,-51673,72048,-178874,253699,-212037,-275348,-176894,-316156,-248404,228939,-86686,-42995,-71299,34759,-72831,-155918,-319599,-45815,-232428,-251969,-139216,337258,49996,34060,-234770,-275211,-325796,241182,230777,-47966,138315,92745,-40928,-235126,-337181,-71627,-186732,-1381,-201760,-1885,20739,219352,268685,-2889,-338572
-135486,-187294,-159320,161723,-131917,41828,-18979,286270,-161694,52548,-321771,-133209,-206325,-256424,53614,258490,-157415,-146100,-115366,-54129,-165616,206559,-276614,-211323,-219251,256560,-168427,-15495,232794,-77526,-191240,-228266,225280,-75388,166903,-249431,325366,-310086,173962,47233,-264033,81765,301869,-66104,234676,163367,-38671,-278217,-45558,-129045,-321766,219965,-193698,305934,147411,194278,-267179,-215130,337336,27855,-328126,-276783,336807,-262490,-139802,-256117,-26847,55455,31193,161640
-144367,-174123,-191739,126587,-308310,-13785,221875,-185606,324004,209808,-256868,113073,246843,237962,151290,332087,171654,94600,-76966,66437,-303504,-138713,130630,-36713,317018,990,108908,-79469,-182441,285711,25200,-246756,-259531,-197215,149464,-67326,118584,-108756,-36500,-281402,-337057,48328,-301589,39428,124836,279659,131995,-128681,51593,-28065,-186804,253565,111908,-165362,-270624,-46428,87588,53943,49610,28269,-99132,-251368,-192653,-314671,154063,81708,-218840,-156245,-235055,-20881
91076,-326586,110188,-254557,-273050,234025,-163071,282265,-275364,332572,283888,-272922,-337247,223485,-102207,-176098,-235421,-217678,-22642,190778,279090,-176410,142260,301212,-95921,52123,-214956,252075,140638,113329,28754,-154071,151118,190749,-312230,-84004,-224226,54122,-123567,-268890,-22956,-245428,47639,143597,42596,-18457,29440,61794,45355,-198345,-56612,-133727,-151735,-221833,12436,-211818,-259404,334036,171000,-342089,310713,-50484,-305890,237290,193676,-112797,-189451,-36930,-112222,-142117
