-163661,-427097,-418989,1114924,-188124,551794,344962,-383898,26594,358785,390994,105187,-298359,34268,158378,-172562,208750,-143057,-938214,-373149,-196229,-49956,221753,418847,222443,565093,-75954,382424,195785,-404,-273748,321275,-739699,215094,-145311,-134518,452448,185962,19376,-124573,522685,-329489,-55195,27869,-167840,-207598,-215380,-177594,533749,185305,104751,-302266,227620,278892,-937348,-24738,17279,-29635,-287359,386108,42417,546090,-107277,653025,-102999,-844654,-1022865,-519221,484288,-548155
497349,1387820,404965,-1149588,343603,-60474,-976330,-401037,-1814852,339888,603369,-928513,273494,321734,-217788,194220,-1204406,336274,605584,829442,1058520,342665,-119297,-956547,3568,141233,1565443,-127749,133344,-244977,53381,235556,481121,96176,533675,-87876,-896489,-203255,1400590,-405198,776296,410770,343604,-1006303,196424,1179023,946353,-1000692,-207023,-255906,679216,448330,1251443,263119,-310846,-610834,394046,258652,-504543,236865,-306233,-427229,211899,-1160082,-211028,45257,131863,624132,-862416,1353
464785,105313,296292,-303164,138471,-1145452,283228,-102459,516093,-745634,-254677,-60225,-508995,-409824,-621074,164783,-487283,-254505,572770,292798,-422626,533948,-763291,327449,448016,821318,193243,-21290,209062,935190,-227292,-393642,-654132,718608,307070,-214635,-350690,-85646,404070,-82864,56849,-79224,364934,81746,418841,-203437,91543,-94017,-228094,140089,-862670,-181163,-398850,-839780,259858,112703,-810676,827951,-246736,107354,693611,669565,659124,720928,-78256,-76510,168025,-159072,676710,606155
-31202,498826,-544596,353789,1053763,-811464,662793,-272314,-18555,-348254,681127,-266807,-749308,-285857,371572,-13364,-582440,44777,355036,-128467,-423739,257142,-546699,-305195,512640,-229430,107943,-1016864,-29331,21712,-181907,-636094,24653,419211,214071,-557445,446142,97920,68052,-370625,-5329,913495,580787,-167256,185516,313290,544612,497234,-308591,642707,-413852,278239,570695,432182,-404693,-571453,699022,314856,13054,199355,-207249,-494505,599938,792832,112362,939222,-431253,237183,-337459,386781
219144,-381793,189086,209897,-98532,835960,-1112676,-2117,-436012,226933,35651,766175,-86358,398570,133478,-13713,-336859,-595164,-427575,-821005,-75433,-101816,368016,225297,-579393,62996,-519960,115150,-229409,-497064,-784975,741935,326243,-752039,-212339,-10364,42857,-268126,-109355,815728,23669,-575694,864079,-858583,200990,-90025,372186,664035,-723766,-90888,-277247,-665698,-169480,5884,-502952,335008,30500,371855,-285595,-120499,521448,121855,-156600,186245,25691,-396855,-438578,-35476,-798816,569357
382011,144907,173316,-700052,24716,-473210,212844,-386818,373496,143239,-587758,-732936,835404,-263814,-219573,736321,758416,235561,516610,593803,322021,204570,432681,190676,-619967,-476969,-192815,234333,47990,347108,272989,-863715,-312555,529266,357382,320535,256211,-389386,173021,393159,71599,304036,-415671,822069,-228962,-147006,-282914,192016,20307,290452,-687675,-243760,-575438,-215025,185498,-535790,-271363,-700501,-31812,299991,294701,-535560,-93384,73338,392423,-535743,313592,-51984,803387,535152
-97013,53128,-172542,-25446,-186497,256656,-258892,12123,-79402,-177074,-356128,-36892,-185170,99460,-262959,-279077,-131433,-682876,-93985,16200,262506,-72803,279680,-664228,-659099,182654,106175,-621363,-747807,238244,626312,295025,117488,-457854,-12753,-237906,-14277,298558,-479504,259884,141593,-31138,-149642,-252179,-191108,-365068,-650287,-380330,-329787,-268397,-256526,-329492,-44210,508456,-790791,22444,-262763,-42930,-134482,595739,429346,426467,652959,750799,-261611,-452336,-319015,-1315416,326949,-346739
436600,54939,506728,142514,135332,-153344,-251377,463993,-398124,-128397,216099,-151254,-1038117,202027,-17484,442988,-482201,-496510,456370,-216146,-561241,1216,203482,104788,453605,438701,836203,-619,-294745,675172,151205,92431,-567899,-75438,361895,-140231,-241828,1050671,164340,-15249,-219620,-453152,-278140,312831,817263,102448,837998,-635127,689683,-332777,1086810,693608,80058,-310407,-548684,136379,-200122,420578,-234716,-25674,484385,992431,-218781,-147438,259722,-715065,-272422,-136031,355619,-301191
549125,-765030,956660,66643,-400879,302169,-38331,469883,450449,199570,-864483,122396,176292,-245629,-735723,709792,530379,-926364,254281,-341391,-328928,-188404,-108665,-343044,217426,-466120,153503,59627,-828224,97514,184099,-413736,-790246,-677037,391477,297285,-330043,770667,381826,375738,-231183,-566442,411360,245025,-193311,-567193,19510,-963364,8332,-155538,43724,-962102,-389678,-233164,162836,408234,423986,-749354,-135817,-455481,-404406,-70292,-510860,472930,-91078,-1322348,-690787,154590,1194813,-36518
216712,166299,-15775,357188,-540172,652743,-812201,955480,-101986,573415,-186315,232256,283098,-1072696,-167685,-123226,-264018,564660,106761,-140659,283366,280934,349444,101256,231517,415262,-30140,-218876,-625300,25739,-178665,-527831,267020,630446,257114,251462,493472,-344550,290159,267332,1066656,-409470,201379,-723129,-284289,-65362,-605064,-328455,-108085,430034,250526,-487919,764034,170090,-303508,-295954,-381919,999587,-264916,399173,57478,800018,-279919,444916,-607186,-462487,-1107863,261856,-668486,-323276
69782,-425439,500428,-234057,148119,-415901,-297626,493732,499844,104648,-446475,-220809,377383,590474,184849,203608,648453,93525,685969,671372,-701696,-242524,337307,344715,-736906,-711135,-1102156,849357,-204364,800691,48919,721435,149471,-553988,175558,-415794,-139709,54511,429354,229916,-577010,-338125,-194472,1103576,-217872,143586,-80275,501562,67085,-430695,-453084,428794,-765264,-893430,1170239,685356,-402284,-259490,83969,-608620,588726,-195048,-289753,-289761,275878,-160385,474944,-203475,802680,333919
-958246,-18800,-519221,528749,671574,-49597,421104,104255,818726,-653509,726584,82926,286256,-104682,51346,131297,-178448,-548647,188358,201038,-425417,1518386,168277,-306687,372005,644082,-718462,94848,-58724,438486,620664,315250,106504,-272159,282134,92975,-363344,222563,-149852,227388,116781,283083,-869106,5747,-225544,195636,793766,1179382,-181973,-182476,-201138,1024317,-795189,-465876,-697909,-17224,-289760,57907,103254,-215019,110670,150167,176450,-524033,-220375,-288009,415066,-304474,1002264,-267252
-610807,511404,-17477,492290,1433049,345925,-352126,223849,102191,-510652,1213622,488662,-227332,-561862,655150,-136413,-287579,-26678,208536,172863,-1076043,863370,170079,71073,-482481,-1120251,-799245,252555,-1081501,28204,255764,794331,-179324,12940,1343408,268888,464659,331278,-212768,-338414,230999,90230,320552,82872,-101907,243729,354345,427156,288877,508643,592775,421249,-21057,-196827,3695,526030,428167,-348569,-420387,-36592,-412111,-166558,791962,-156490,-599596,-85694,790755,-65106,969217,-494246
383196,-911653,917009,292295,-198349,57578,112979,612320,-114370,211566,-1142272,325263,-20412,471744,-190357,-157360,401629,-718083,-921427,-246018,299352,-863604,-142732,909698,-888292,-115687,95352,785941,-710647,452332,-564697,104403,250056,62757,-62523,-400947,633664,621864,-258808,208148,-573245,-62253,205355,364409,-96375,-7680,-117822,-845493,196034,104496,-123134,-62796,-411618,-375372,856619,1048914,38352,355253,183869,-820320,616137,222263,838192,170248,-173569,-424526,-945232,-153798,1204771,-369574
12016,19624,-282308,-647259,-355907,713933,-1248152,-373004,376912,58259,645956,495182,972387,358932,-269093,1247968,571808,-165228,242858,615609,-176894,-17269,1091992,-67905,-739945,-206760,-247371,820438,775655,-593929,90917,144192,110201,-242675,527621,-176072,-547436,-939721,297118,468181,-124615,-133779,404025,115897,662617,-327825,258482,1007994,-339355,218282,-534508,-764726,-22117,-755941,16332,287,-805222,-615974,-547394,96412,492500,401860,-653258,-100670,195033,-689961,109309,-241503,-717647,387172
605848,48125,158682,-215876,8454,316561,-62644,-258635,-20945,-344888,80335,543307,-194554,-486076,-134605,367316,-433,-256864,117412,129456,-388562,-616944,-496747,596396,259985,-744258,396014,69291,-410328,182586,-112915,142928,67424,39439,-82302,966989,634137,278627,-307542,340394,-294487,535414,83918,-398263,316569,529189,-224295,-533037,-211786,460085,760195,-436023,183446,698298,165320,322809,766689,-525269,-714673,-43201,133019,342630,639795,713825,-66179,194590,630435,239640,-336833,575576
-456021,-817653,334618,65137,-695188,761299,-395821,875765,312070,-95456,-249157,459151,119777,257087,-406483,490596,614544,-134360,628501,-38171,-129350,-912971,507285,-279508,-334283,284015,403409,221250,353524,-5685,357494,556591,-201343,-363243,-181278,256792,-17024,614075,-43045,-93238,-797056,-306107,-72824,-364937,-1187322,-108886,261141,-493989,-562087,-690095,524187,143202,-292514,324375,650045,-391525,-87069,-298526,171690,386380,-543124,-179452,-1113009,-535405,-374537,-161709,351356,-269256,-187681,226437
-55305,197344,29485,-577602,-557501,-357598,-281954,342551,430251,-430212,98356,-639110,255975,-919563,-474333,-149250,-187418,338674,1204986,7550,56505,414151,-391820,-676939,785090,-93333,-198828,-295052,-615941,-355473,438956,400864,466022,225906,634260,664410,-742020,112219,655341,-378100,-279031,-455337,65270,-576381,-414442,-71638,-580409,181771,312546,-219036,-199324,-482929,-219496,-332465,791558,-122692,-258324,61292,570574,424614,-266664,-81011,-321333,82007,-580098,231474,196939,277799,-296804,170285
-321487,-361465,-575782,615080,428888,-425876,1143286,-419708,435640,-87637,-310136,-182581,79667,532096,147840,-477542,771966,34671,28225,-425244,273813,34325,160451,262540,-193346,-437582,-694997,290875,342054,209432,209614,-811107,157430,-206729,-867655,-450401,196534,-77445,-1279052,-18553,193287,-292332,-671382,430360,37617,-19566,-171414,169876,-448844,10488,-475607,598880,-459893,511704,-324814,-550863,21704,-96769,-294219,141338,-316670,-131210,133316,352260,721019,916613,-379785,-184516,356878,171906
177882,-182268,450699,451659,-114547,-410525,-43475,536607,249248,-350254,-623696,456441,-1053184,-307173,131750,-590233,-339008,301777,433311,-580189,-687338,-19537,-898170,160791,164642,-76259,-152222,-558443,-215595,75652,-502096,-309281,-1287918,880065,551018,115835,-213069,220989,-275412,-367472,53134,214829,-145434,-199537,-698773,-1155199,-2466,-570041,331985,349828,42049,-77901,-243252,27098,-115570,420990,-326319,-301909,889276,72121,-83660,348695,796892,-41726,-255213,-120545,160468,-597981,488184,189862
-230042,-454206,121427,327886,-175805,-138441,509090,-50985,733294,223750,-373604,-372169,-96828,-92629,332613,-504554,-240413,573718,-495910,-302211,557312,261695,530066,543910,-347003,-674540,-870510,-116217,-388563,343060,944815,170160,-474303,-860591,-752788,134465,669520,799403,-1217604,349323,-1087447,-296517,-1117495,-151173,296037,-1581892,-576294,192537,-360037,-113994,-522515,-291945,-77629,-794640,493259,1018031,-1065438,232005,465716,613264,357612,-136591,-647297,248184,910164,321341,-847526,-1091897,742220,-486962
640264,467466,-211111,-540178,44609,285804,-327610,-745680,-717813,393394,540710,-382392,-95133,-161814,-161026,539796,-372067,-87974,315873,600783,-34073,-378000,118084,-100311,175565,-85480,867612,685553,395278,-289173,-678989,-63276,-206043,-107551,143539,415731,155893,-237431,649441,68598,161754,419118,546584,31104,524844,550125,-183417,-196144,-374972,38040,527758,-321324,186278,310944,-757552,-421316,313370,-781931,-225456,550930,41676,-301621,-302873,122395,622578,-188849,-118278,174105,-497147,220871
-129101,-219692,66495,479198,981963,-303354,762484,-731026,526226,-766109,492014,324702,119802,-126845,227926,-40427,-135669,-132294,89315,-301757,-290505,410411,-868004,769882,42515,-400435,-596184,381395,58205,572371,160389,328664,-379752,503620,-382,933150,814525,81893,101118,23667,-622268,547072,-688727,588718,-612513,436037,519926,-658751,-418033,-162085,-63108,668266,-438208,-203331,163851,-527146,200349,-157106,-58609,-441062,16810,-14564,-33413,737639,-281618,626789,-158388,-25430,317580,371945
-151672,152742,370430,850170,920744,-1262558,351174,1085804,-272490,-301167,-737976,-142727,-591063,730525,446897,-658242,-236651,-176504,337208,-409478,-1160050,-432747,-613342,101620,-221469,-991192,-1189860,-462998,-450773,279982,-718977,-511744,-163086,540754,67292,-867135,216708,484094,16381,-560176,196237,435304,-231560,451163,-895281,-474008,663707,-985911,752164,147524,7183,942733,-321830,-91356,571047,386961,520591,1075386,62150,-174869,-269433,141410,768188,-637853,-617628,714522,578432,-292214,500666,-125052
325930,-447995,365350,-314289,-246965,235971,294773,198796,-720517,538696,-823316,-81675,-318293,-149419,-551623,544595,178705,-211665,106101,-956875,271007,-560158,-8357,-21629,-247821,35972,225384,-246322,580607,-756667,-678216,-1197482,-181149,-245656,-279479,-74719,703107,306802,350298,474469,4195,-191301,953545,173994,70771,717913,-138220,250403,-216856,-186333,-409979,225174,546057,-131097,729813,-638402,945646,187386,213112,-429505,-410352,-854351,-780350,-482721,943891,4801,-341007,1589582,-754863,476564
-391327,747723,-343218,-864766,520711,-627561,-271292,-70940,82104,-517909,912668,-445179,214600,313133,983779,149289,366161,372108,736491,503748,-98163,428984,419964,-1109823,183194,103684,-588459,-224653,367534,-334414,337556,259227,957725,-774001,398622,-628541,-730874,-486832,555622,-353774,-263133,-223445,-33908,686545,326430,720126,453886,928398,182159,-877093,45140,532183,-515753,-442839,272963,-325540,468031,-149184,503876,-153461,-146453,-347297,149562,-555110,449276,492405,1674386,650138,-373847,-396204
189249,430511,-842864,-14133,-216946,198162,191243,-588286,76754,897710,-397226,257010,285120,284090,94081,-150526,444627,-164583,-573776,689388,897758,-262095,-73394,27878,-282212,134508,78556,724124,800798,2145,-745749,-126934,918650,371330,117747,-720068,-12560,-358690,-623932,269821,667075,52753,166859,-13460,577795,-151646,-99208,773873,-470255,395863,-343704,-123147,-335263,575457,-356261,-166281,659710,13786,-336244,836946,-59326,-88951,171234,114568,-326327,-457688,-116076,-400964,-122572,-193318
-586038,-573866,442824,-417251,-764303,409666,-289344,234529,-744971,-67586,-342360,-342815,-230413,646569,-898311,-46642,-432028,-578451,-546140,-25245,303319,-34758,-170134,-1195900,-352439,1273807,1082899,-264842,1010220,11943,582737,474034,-316468,-1088038,-637457,92355,-833061,-155930,109099,-587731,-291123,39083,118163,411095,-322102,401601,87736,-694111,-440643,-1046721,-847162,240303,214607,99086,-110571,73804,-393030,116879,593027,-338742,-201787,-465803,-959998,-1095621,-51648,255926,20085,-348932,-51197,-385874
-343953,-301556,-921763,926085,-120761,337326,470667,-443256,813903,-667454,186134,924507,395623,434594,-173863,-276835,466736,272530,-528188,-61170,570483,-335452,-224203,550857,416544,45772,-488346,-26129,-222938,-580878,-164721,236377,208253,838629,-1277891,-60289,637974,184331,-867465,1100920,491546,454558,-640706,-455398,-420741,-1068351,-402990,126978,-173061,430276,810796,-378823,-255911,676780,-120063,180387,-137598,77404,-187284,506340,60811,822914,574545,406028,-65606,-329875,-112088,-592682,-379819,-425745
759682,305487,184770,687057,174314,-342656,-97649,474297,366483,498393,70367,-627583,165897,-981331,783266,333096,-84815,760681,201559,185648,-176830,188529,-273701,560121,860908,-1134168,-341819,-756974,-1292484,509575,76682,-479843,-292082,1153296,572710,-95897,408327,447268,46507,-65084,966170,-97498,691,-277447,-511089,-318252,-327137,-609600,731833,723579,229663,-368813,524246,490328,35760,46180,534675,463022,-228812,335786,-202702,351762,244669,1499167,-695022,146566,-558609,259482,295765,-87260
-70345,34700,651444,235312,624847,-369277,130036,-162483,-6311,-481045,-635322,-39732,317874,465095,-6497,-60527,-282000,-314890,211507,-520909,502791,1157305,-1119094,100470,267025,-612107,-604729,491089,-299406,-244603,-161466,-320478,-694238,319565,172301,120477,-165576,-14980,-171722,271305,147482,252785,-460939,-339928,-822987,-141258,212224,-583371,139711,-269657,-473440,394240,-1263192,-22446,137972,395795,-8450,441415,-106077,-288402,-205745,351309,751340,-164120,132310,-551545,612340,-100413,896084,10149
369243,90031,1168958,386790,754823,69297,-18661,418445,-625329,1041531,-685946,-41923,-572800,-290267,774899,60183,-1495905,-308938,-514805,-1241210,183183,789788,-450293,629113,458778,-649126,1664,-652124,-975445,78650,15345,-33263,-425427,-945604,674685,-585772,712504,673500,-268940,364908,-298982,-178791,848634,-864669,-726347,-154534,586609,72970,229339,32681,-143913,673,424008,-65402,436622,396797,633614,569232,-263215,-573444,-285857,-105287,-133067,226913,139598,-291397,-678296,-40975,846331,63088
-437618,287878,-364372,527144,169025,-231923,517116,-65603,283047,-33738,185969,364562,66182,415779,362486,-147136,-673586,-361465,-439068,269917,-455852,348843,-126086,301475,847699,895094,-36893,-362004,270741,252425,182292,510566,-459006,265037,-308171,-156656,-285445,-399805,-548506,-1024598,538112,379141,-816622,13926,-122373,-445353,486120,459296,317342,361430,142461,290290,256631,19302,-627560,592613,-64169,567622,-210989,478824,-96930,682710,408210,-353801,-1016281,-122853,697120,-154745,-151299,-147557
-200841,-884491,502248,475346,635437,-151320,434961,-485781,-100987,-514305,614455,-184239,-650379,-29076,65347,174430,-513248,-683266,-722016,-806623,-244065,451984,-365423,1090105,-45008,697607,71432,635731,874265,452768,-535424,815382,-390247,-543188,238161,202865,562467,96183,-443390,33763,-923334,-259240,809190,326096,-181729,501793,754986,524428,-129590,303955,-698073,77612,-1220690,-352479,-78133,-380355,17842,377038,-594251,72350,372722,-543785,5460,486546,-511893,-32571,18043,-87176,493694,766590
686785,34138,556485,-595303,-833148,282339,96221,88298,-465913,549564,-893090,-845827,228420,-619121,-436480,279566,-295827,229451,133377,561601,785937,-75377,-774705,-268041,571104,-103003,719488,-295756,-566398,198666,342203,-299120,-684289,50935,-39027,885015,311157,340391,479198,258863,35325,614984,-450010,21793,149130,160181,-1353104,-914171,447661,-480929,889941,180602,360244,487967,-159012,576807,678148,-587371,965239,-278200,-201610,-537690,-392308,-183117,451464,-560937,-574723,464428,252205,192325
-7579,292492,61196,545416,271846,810041,-428747,530463,-200679,1002840,4967,829094,277680,-103350,901263,48696,-443936,142379,-469382,-359441,-788202,247560,311892,434167,509864,-312493,-158128,-292500,-504628,-629912,323946,-202379,-296117,-529076,410677,217539,193235,-211941,-79651,-628427,42256,938894,-269417,-414606,-69560,-140737,93929,-474491,431468,134267,908834,47552,710031,793777,-231673,864354,77962,-625931,-150273,-486464,141966,444664,16517,-119675,-374782,230381,-430618,-47864,399522,-446679
230384,-32982,-980089,762354,151546,-187087,202371,-491101,148512,-51111,310643,396548,-394025,253748,-945285,-555147,-316235,264711,137003,705418,-241484,-662074,-461720,466564,-275141,176734,54624,245446,741690,798463,-786593,-527995,-161019,219589,-339906,-401559,-137700,382863,-237272,661138,915297,482086,-583870,-36843,636572,-466933,-103806,-369089,-706213,883506,-127447,187357,1190945,206240,-859697,-972131,-919943,-15133,-192002,969354,392521,562138,-56132,455572,765156,8114,-1009429,-626416,-1000453,165986
