-68062,264000,-29948,-308783,5375,168687,-8060,80391,92649,67984,312726,241441,-317521,32324,-158260,-331327,152291,235662,-84591,-6244,-78111,265754,242358,214815,-67820,-124338,-324425,-300472,336934,14230,-88539,-228824,-292789,-235630,144582,-105467,-334571,-168489,-120345,72375,121867,246655,148808,-319017,-266745,-282027,-299383,100581,-263193,215799,232813,-41802,84902,-173055,-191535,-45152,-49109,290909,2355,90186,110040,124683,123160,130813,-259046,-21483,113433,-200978,218525,191844
38084,231907,-72750,-125707,-189602,-66820,-180294,241764,-185424,96526,279448,-255671,-211261,265817,104471,117552,297217,30715,-254710,279205,-283109,232125,281548,-37268,-186755,5821,21068,175656,-236234,-92995,116384,-248936,-282595,-111065,-175715,-295897,45769,-63142,233357,329120,-53546,83942,56269,86663,-23618,165721,167610,-329842,-1506,307205,272396,213223,-71122,-237342,164684,46762,-12583,304522,173671,-135514,14296,-58630,41853,323751,144190,-242492,211611,38353,105278,198780
-127414,159617,215635,53543,12934,329073,-150802,-226374,157477,-21723,46781,-160771,89203,-72209,-271536,-133269,-283964,-258645,-321239,235614,12613,-149428,264734,235661,118224,-325943,318837,-269428,84536,-179977,-270758,308902,-34961,178595,-112525,123762,280669,312868,88029,-287921,121391,-199163,-106651,3744,-195376,-117394,270361,-319838,2068,-18158,-31387,-318025,-37825,53807,54490,-68038,-17756,2207,-212167,-95718,43719,-328748,-331824,195841,117140,239874,151199,307963,-71047,118308
-53317,-327646,-222268,-256077,-53745,-299574,194922,101212,-141349,-81442,-44889,-279189,-134645,-141486,164811,316989,299271,87796,-260138,24835,-106341,52932,159128,-277590,143224,-53244,119246,17812,-131893,-211703,321753,212980,130319,115454,331467,-102941,180127,-299871,-3139,-198105,-68554,116356,-24095,-292880,167628,13015,-262858,325379,124507,-229615,-81359,61010,-17214,-270582,-266360,260677,-75008,-192997,321758,300470,-327227,316617,23664,278934,214156,1014,145562,-286850,182635,175328
-109583,189038,143027,25533,106499,-243109,84991,270715,152192,319126,-231613,-103210,-2752,-163193,-263428,-43884,34404,84813,190284,-190377,-279444,-135298,-336519,-205409,230156,-186643,314121,-67899,225083,200202,-124058,72145,29411,-499,-41203,269068,-100089,230826,-40620,-181132,-198209,327474,-163102,16396,308739,334449,188554,-180751,4,-130632,271284,105165,207310,107052,-99347,100651,-145191,73318,252710,-202493,235327,332749,-155248,-302439,-184043,-54261,306768,312553,-146138,-253963
-3192,-195112,130611,-50621,342953,277879,-163164,-292616,53483,339670,-27639,15720,-250784,169237,84916,184001,-327505,103028,-222764,10164,-196224,-260709,251748,233336,-286705,219054,-204576,-217568,174211,103974,341348,-173342,90750,-149923,-147991,-52880,184480,232788,-240868,-163292,39253,-210511,229456,-28800,-193544,89029,138290,-96021,-220108,-210890,74884,263584,-299126,-109533,-42623,329655,316102,8176,125769,-2239,20422,-337275,-149576,104840,-312766,-131227,-253497,-75737,-93967,61668
56548,-217770,14337,259412,-338833,-179913,331234,-15414,130121,-221996,-107234,93550,-146638,211768,-135248,-259491,-104141,24092,6075,63084,23163,21846,71170,-243723,-87074,-295311,170275,243273,-267002,-175943,251346,233655,274725,-135094,-74109,150437,-165735,-165597,235320,-48831,3467,2020,-110022,-181570,334280,157894,25104,-314000,-157570,97089,141218,-275980,-173554,153912,277523,-153736,-264529,-123423,-102231,-92456,-119509,-263794,155415,-84261,-264367,-20770,55223,176417,68439,178617
-318959,99622,-157233,144316,-221677,262453,-149702,-82239,114355,-56353,218937,317956,-34576,-322175,-109027,170817,317710,-227454,-43789,76517,58743,8076,-23305,-296042,-189331,247243,-281158,-12139,-247511,-12872,145920,-43622,-83652,-202192,-260099,-299378,294458,-289163,-192926,247809,-259290,59063,-283205,-237988,159492,153403,240194,153800,82379,165748,239751,41128,-131831,39834,341459,264929,196765,259911,-131583,200646,-341465,82887,179172,165579,119011,319126,316698,-253175,197975,-27662
317897,274105,-292872,178568,-310140,306695,-58943,253877,-235036,68288,144502,-13725,-223421,191037,309846,-71685,300697,258141,307044,-252533,-51912,199550,-18375,112011,14829,167145,316695,-315361,338820,-108195,-287278,224960,-290068,335675,-98714,-74602,222713,241297,152840,330755,59676,-306453,323645,185529,-194978,176585,43233,280023,-267517,-245562,199201,276530,-151643,-327641,-135226,134047,-26161,-29740,-259043,98932,330737,-249402,-120627,174060,123621,280596,127104,236856,263723,4252
339029,332791,138784,291630,-214020,-237371,24824,323783,-262151,96223,-255006,-263363,257290,-265740,284877,-114859,-161966,-336036,147619,-217727,-137380,97951,302960,172016,-212749,-282457,-98087,-249697,284501,-81687,-310237,187494,129136,168531,-85931,-187306,288757,-13724,271320,238058,316000,-83196,-297202,-89282,275906,-306748,-279263,319590,66638,115342,-76999,-307457,-286509,-233427,-311765,-309675,189976,64583,176480,-119327,127620,91649,294144,-57197,-83705,-136250,-232485,137518,-21187,304597
-77548,160438,261573,156824,204375,-41226,318597,51321,92709,284744,234527,-232131,-277646,-311456,-308211,-219414,-1145,205473,304816,69735,298002,241246,17491,-332156,234867,264289,62018,-132914,272106,-339331,295059,-336864,245583,163964,330226,-34315,29963,-25405,-22031,333859,60301,-193292,330870,-112344,271779,320745,-192959,125413,-173227,299853,-59662,131360,38900,153247,-196945,115577,237385,340909,111122,150422,32834,72243,-326335,-182765,256476,-168093,-159695,143196,-331669,-126928
60087,-342799,-160413,-83355,-28746,-177765,180864,45111,82827,-181600,243082,271470,-251932,310588,122950,-203911,103893,49949,282547,-201378,52795,-147203,301294,156240,92906,-153224,-156130,80100,-148198,-227100,8235,-114617,254682,336365,-132723,39742,-47284,247937,55498,-204422,215581,-51658,-326206,6567,282090,124126,-155925,40302,-338250,-308256,245851,-112335,-31202,255693,-174928,-228025,-4048,274879,101515,-224920,-340529,283954,-192741,310008,244296,324678,130030,320425,-64009,-179293
-223403,192886,-265187,17020,184559,-100459,197032,-269550,211502,-29921,-150271,-168869,239483,-251654,-249742,215122,-236271,-221302,-267738,-68025,32571,-22397,27023,-202616,41515,6588,-258602,234117,250453,-73073,223889,-258809,120317,-65457,222052,-219068,164960,2446,-84047,14275,190627,-198654,-126744,-202781,-267220,276604,-64909,130705,84657,-113616,140282,313153,187266,-60200,-190986,-198515,-23427,-312792,-62948,-95838,-112604,-44936,-202002,289574,283545,-319468,60842,-124300,50185,-245921
-1193,-238280,199826,-228027,195781,-329055,-135891,-296831,-48548,10372,-16339,-169060,-147260,-308914,21696,313267,203661,105478,-296560,326440,172207,37049,-316692,-288835,-251756,-219404,287633,78605,-267342,-324580,-71432,-161911,332570,-186928,-262787,-338669,-332963,-340799,-286020,232841,302019,-157789,-83182,201493,333640,273764,267505,-268505,53632,54794,819,-131312,-290444,-151903,-56671,-103298,304108,84209,327158,253146,-296289,-272005,-263492,294843,-305410,-304292,-278150,-253306,240503,121139
45966,119514,87997,-279294,260654,-195611,246526,175877,151397,-224818,-320153,295612,238283,-176257,3303,29541,-43973,-181882,-73813,186648,-206324,94802,207633,-263314,-115737,-294005,-280932,292933,334516,87314,69861,-36303,160677,-147985,-340550,-261322,274871,-295910,242592,-83012,-66701,-243942,306172,224322,-188513,-23971,293337,-13663,-146034,218394,-101616,81104,216380,113477,-163491,-278080,-173141,-101387,284768,187064,-203458,123365,-85352,-258755,-229907,91803,-61355,314064,-215763,133840
175277,234956,202047,-262297,-179565,-312348,-48595,-160840,294930,-192629,315447,334067,253557,423,286847,222318,269933,258788,-227183,-260317,-107262,-40505,-244291,-342511,256764,-44334,92637,-176954,282710,-276007,-316568,-248306,119816,-314088,-215578,-109253,-213783,1616,-76274,241969,232865,-219289,-256048,233983,95671,-205804,-144717,-217124,-255180,-289612,91580,-275078,180179,204075,182268,300898,-12292,13737,-294646,240592,53965,29355,-263762,-236076,-93475,-27099,-7374,27334,239680,227413
-145964,-159465,-196819,321759,55678,-74250,337749,202276,21166,-115484,-190828,-174349,-314485,255721,-11638,-133106,270158,4422,113917,-261529,-232317,-323058,323921,111380,233398,-197616,-184820,-51103,-158263,236766,331409,-235149,-342923,-63527,231104,-279985,-297881,244744,46028,159751,-241608,205521,16062,307497,249826,-295272,-264125,-252746,-101563,340045,207283,-239372,35099,286173,255002,239897,-38750,-255077,-155142,115347,241362,331284,85877,30049,94918,-253025,190940,258603,293750,-137483
-330112,-174433,306434,-253060,149773,-157572,246458,249754,-16567,-89206,-238676,-80029,-286624,-2427,332557,-82798,-37875,267656,184404,55645,187493,335583,-239282,328246,-303357,-106520,295,172493,-216586,91128,198475,130177,103764,199464,-190775,220578,-151071,135414,-217414,-105502,-57815,88722,-30859,11162,-22560,232876,-312108,193744,103863,164936,284436,-202594,143739,-182160,-104505,246611,-209214,269768,7305,-195607,-219522,189699,308957,-135013,-338676,-137977,183858,263278,-75623,-130391
230221,150126,-175317,-166443,17121,-324173,282145,-228291,190298,-81497,-182061,319055,-199550,312587,-26428,-275553,-230557,162757,120938,192452,159007,40595,-200433,-87846,305993,124919,17342,-166554,-331301,-313899,107349,-227110,267310,84347,231058,-251083,-117613,-322061,-11381,263894,-90712,24980,-2163,235805,279526,86077,282346,-160400,259889,-133144,-6664,232639,247143,160848,-40050,-228152,-293383,-141424,-314061,-71173,203709,304167,-197201,76041,192984,-209056,-292617,-173875,-48469,-46518
80584,129364,126381,84467,-1689,-230481,42536,112215,325928,246717,55549,137155,-332821,10202,-228199,65413,-299348,59482,-24261,254179,198209,-218550,143420,-74594,113233,-179859,-213245,-130874,-300324,78935,-162182,162642,-37711,115264,7931,-180653,73303,162233,-152434,-180247,170034,-196423,-74213,261484,-96327,-294832,-257895,98636,243448,-176405,306967,171591,-272901,287797,-61147,-315716,-118144,-62321,-58966,267427,-87175,-124852,-251292,-92319,-315853,15002,69651,-188597,-295918,-76374
99467,-168346,-138371,93241,-51728,35853,38485,-284677,-231058,24378,-339152,-310498,-307828,-105242,76011,24530,289001,205105,101622,-155555,131994,88666,288521,264495,-170382,208159,287179,-273600,106587,126335,-306446,-19005,-99018,76960,90529,-328988,-321455,40885,-130461,-283442,17974,19171,-101733,301670,-225576,-47722,117332,-306772,107682,-228414,-128053,295458,-85039,-51396,17731,-163914,-334588,71588,-40615,-121749,240549,-6741,292425,-255669,-12580,-117718,260006,-153711,-286514,279166
-210907,325571,79452,-71835,162092,-176268,159963,-195727,-27533,-2927,-202454,-117103,239146,-203096,309013,-332655,180573,132051,184288,207005,213894,-168567,-169399,51021,-270951,26039,-72938,272838,-48390,-50907,300514,281095,305715,290278,-12091,-46803,136455,-280446,-179896,92337,198091,72251,-139234,-239529,188476,277646,13442,19460,64170,-311577,-65903,-153130,-66449,308447,-216786,-62976,56974,203581,-317433,-128229,43966,-729,-308852,132520,-243049,-320887,20957,119065,210868,263234
-83181,338847,-34982,247812,-171576,-38640,98995,202737,-240057,11833,223929,-112171,242945,227594,-185301,-109660,64734,-219252,111817,-7204,240956,143871,-163283,-285591,-191720,127849,308743,-46257,-206677,80796,262992,216076,16048,-266563,-223901,212801,-162956,-190685,154258,-240851,-223017,163764,-237414,172286,-289587,8406,275392,300391,138048,-173415,272946,-290732,135622,-259063,281775,336826,-329461,-284944,55143,-157275,314681,227707,-162759,325457,-78410,-151334,-97571,-281302,323928,210223
13031,-111043,-153212,-183690,-86525,174170,186121,279529,-146415,-130260,47817,110681,167130,299842,290859,102554,-112493,259260,165917,105446,102510,-9852,-71831,-16154,-286924,99703,160767,-326651,-62601,37699,-202867,-189935,-165923,-83518,-225658,278778,316465,49424,-223652,207631,46250,21463,276842,-6723,309561,302925,-254943,-233221,-247872,-197214,-224375,-334962,234826,-316767,246561,-61505,42890,335497,-5132,-44740,-79512,-320876,-288920,-242314,-250561,-40641,-60489,271382,160597,110322
12634,-270059,-342560,-3874,104017,141306,-81242,257431,-166007,-307357,-166997,-102175,48394,-200798,-283572,30061,207995,-326091,-170723,-184278,-204979,-152145,-77462,3945,-207509,-313160,174608,-84122,200615,338950,170072,241893,-40991,-145478,101010,317,61924,-137956,-2373,302934,-326067,-210588,-108912,216693,251411,-306123,296274,150545,-138517,326513,-98342,-270974,-159817,-154782,169649,126716,-128917,54253,-129543,2019,118919,-160147,248347,-297298,152539,269858,-72742,338439,115661,170796
-289668,126968,173171,-176523,-22005,314829,-86223,-140421,291492,-320852,192490,278968,238413,-298385,-246235,-226718,-31202,92063,319023,-254171,187694,149001,-72760,-136899,-266788,-228273,-191129,-94016,269347,-44355,149397,-118767,87476,-103072,54457,58056,37320,139646,-299127,324983,-305908,41673,203003,317309,-216113,-79279,-167472,-116986,-92685,188107,-103776,118374,-279877,-170393,261463,-63008,-332383,50940,-95471,98452,5001,-246796,-253919,209669,262960,-254956,-50540,-12777,-291019,-84330
238488,315546,338702,157321,260795,-298469,-42450,-208157,-279155,-190791,207289,100891,292107,211020,-135779,28226,-89987,328285,-110775,-286765,-318865,154423,-323899,-81720,239070,92364,330770,27195,124369,60086,-303430,282862,-13465,245316,-77449,121453,-317281,-315190,61425,-120909,-114910,235535,142091,-57802,132524,-38800,-127254,-205637,-79781,295203,-2044,-87556,-20473,113334,110602,-191095,-88752,-99856,130033,-25082,-26572,-241699,130404,-4128,-222873,-311995,-214412,-342457,166170,11288
-85126,199546,-97327,111125,118254,102841,-174037,-152118,-245771,266818,-39145,207467,-156723,-262124,276088,77002,-102372,-20105,229224,-224126,-169785,284484,339384,-318064,178221,-55296,201681,-75908,277610,304058,26029,-282487,-217200,-20338,287428,-177286,-67323,-5289,-178648,225763,3635,-199019,-78077,-237734,-137550,-190055,34933,66525,-131614,8104,-127394,55804,-71315,-319182,65508,190090,267120,-292615,-316447,161190,-3739,-311938,245490,-15923,290831,-322915,-224711,-32930,-301466,245445
169048,-114184,26669,27932,287172,72055,105859,-149153,-1218,119175,72407,-65513,268630,5688,-250984,259369,187502,9929,216163,91992,-230073,178204,-91802,-237244,-306425,-179,180568,54836,-60536,-203512,75446,167244,-83173,-35079,93544,-48482,-191721,182469,-215464,125881,121268,-55516,11908,164068,-323973,325057,179447,14998,325239,47094,-61311,-263933,11035,160787,96828,-27262,220066,-195555,55538,-158753,192732,-216031,317950,-256560,-36173,-277277,-324043,-190705,-91268,-187660
236138,-323764,337312,176823,216058,308634,-14638,-21729,-191450,334101,-24424,-229141,44918,-324603,244723,-312310,-195989,-339724,-85809,168137,133552,-196146,-184820,104141,-80344,-304265,75484,-302485,-127677,-318700,129220,214593,56005,-147619,-175370,-70216,-162306,-87404,98839,-44002,275810,214770,91629,-334978,-84025,-33424,-9366,39558,-163762,-126784,62265,-271481,4629,135123,52420,-268477,18726,44722,-198843,309488,-70154,71072,-191522,-95828,-94356,-233858,272085,-95835,115136,-45329
-122219,153577,142260,-179645,-226432,219397,319215,-40736,203192,-27962,59184,228108,-126297,-202322,-302163,-87478,86555,133633,-97940,-32843,272212,271431,-254070,162596,340657,187027,-292865,242024,331938,221201,-143173,-60835,190116,-305317,89110,140561,-277940,197285,100469,-57376,322002,76813,-136372,18428,87094,64541,-123250,-295133,-48536,-22916,-317397,-18448,314765,-165523,134730,163484,271786,291695,241024,127420,68088,-326091,324328,-105976,149704,-3245,-215914,331496,-131462,239878
26107,44688,-14767,-266484,-2601,-81942,-171868,-169692,-149630,-334858,-25801,-119394,-150225,-213141,-194731,32680,-297888,-207059,-330553,-258330,265867,-63557,-97569,69710,130495,92605,-43304,-44031,81224,266826,-122933,-135377,150795,-198022,-161993,-311592,142702,93149,247763,337248,293100,-305287,-114333,300131,56400,257693,223596,106848,-173327,81262,-198568,191924,-42628,171661,-191770,165206,-244220,-304642,159008,73280,46938,213405,320199,318938,-145421,5405,49497,148308,-176417,313037
100414,214305,314920,108020,-157495,-281352,-79511,221410,234565,255664,-48611,-271005,196046,335585,311737,-290061,-281510,-296563,-106722,-71001,-330708,178555,213376,-173358,-179039,4396,68655,-157424,289675,-194011,211720,-289863,-152772,-327098,312469,-36402,51327,-158538,-249421,-178252,-334671,-255506,-294900,84118,123998,274964,-233627,-255433,-120447,247781,335952,145326,-220389,138585,-172552,299432,-218032,-13810,142178,338759,34957,27436,248037,74254,-234071,-283880,135101,-17764,52551,-334353
126699,162855,78988,-53280,97827,-316125,-162661,85520,-210888,273094,-311710,-22871,35727,-268172,178520,127205,271013,-44159,208560,281019,113749,243167,-251354,30636,210354,-135890,-143908,187400,91584,271684,-85379,339382,30121,72773,-178745,-247759,-1903,-231466,-333169,-276871,239881,-202136,-287356,-342045,312811,239117,-313075,230531,165875,-2234,-85094,235322,-231429,-54964,-307145,-46653,119382,-165454,-270317,-284855,-153827,-72429,-328586,174362,77761,-153793,-192488,-214904,125470,295095
240113,-276172,41383,213489,-269110,205838,-333805,155267,-105755,242229,123263,74369,-108759,-90506,257434,62820,-303370,82855,159186,-222766,-200476,-245184,30359,-204517,-187097,108478,165604,-145902,208592,72057,-85241,130748,114370,-189900,-47458,66011,182868,405,192157,-170719,100505,265109,184363,80587,-342461,-56435,106636,-326235,-165575,333035,-233869,325296,169213,-237838,105366,7959,-38834,276811,246677,-104529,60228,87386,85046,92826,-90729,-206264,-93133,-199357,-79724,-311095
-117809,275018,158496,183334,193931,-338589,-127338,342988,134787,-53200,-322183,281634,-285845,-194629,280740,131119,169898,-268317,336767,-147469,54210,235735,163216,65273,125991,-119970,115821,-305474,238209,128282,-133798,306302,115321,135840,91032,-182524,-232390,157086,177535,-144696,58079,270552,-232559,-318593,-28200,-66503,-201768,187942,-216765,-192216,159595,-317067,-18047,75724,-278930,114212,-126789,-253870,-40984,317306,267339,-940,115233,285734,211941,215207,241980,-216516,279693,-8559
-142269,242760,-216677,-72593,180178,-99465,150234,188122,-327454,313781,175617,-8769,9395,-57509,218763,191856,-160720,-253827,-209960,192930,122319,25374,111859,52322,341774,118164,65603,967,-75600,-61026,107169,122608,201480,178795,220382,-161837,-320130,-131107,151638,-305175,174075,279101,-329977,-20814,130268,88671,1909,-220197,304158,-311594,-129296,55191,-100452,-288285,316755,-81345,117472,-325314,-228024,119172,286320,105721,214232,-92332,-269377,-101775,238560,-215210,-145146,-1835
127330,311158,-299825,342694,97240,-27906,205269,-199680,115877,-202174,-43807,-237861,145110,182784,-128606,32867,115035,194260,54216,32366,86139,-52895,29422,94698,113968,177405,-10329,160180,75672,-49551,-136698,-254327,-280918,204536,196111,-2834,229337,154801,66855,332261,279959,-23087,-210660,219787,237110,-285439,-271307,71187,173426,94429,-202887,-189087,-73261,-277630,-107120,-262071,-130618,-11677,-191425,-164203,-265990,111695,269294,-163371,109254,-338219,163628,-202462,23052,258752
-40764,-320411,-10267,-53459,220835,184485,-257523,68248,211375,215775,183047,-84101,-220610,169033,-256937,179274,7905,96787,-118740,288173,-340634,54000,230813,3951,256448,-253520,63761,19367,-223506,145283,274086,-304097,-279434,-219836,290572,20703,-85202,285924,251028,-252489,83131,-168865,223025,-255058,-303596,-336101,-135534,340059,-152395,304999,-15894,-220473,81831,206229,-327027,-342191,-276373,272022,-8318,172409,238225,-186621,-127579,-75743,-312439,275518,270219,-341460,-98255,-125648
